ID,STATUS,Applied Criterios,TITLE,ABSTRACT,RESULT_B_1,EXPLAIN_B_1
74.0,Included,included,A case study: Agile development in the community laser-induced incandescence modeling environment (CLiiME),"The multidisciplinary requirements of current computational modeling problems preclude the development of scientific software that is maintained and used by selected scientists. The multidisciplinary nature of these efforts requires the development of large scale software projects established with a wide developer and user base in mind. This article describes some of the software-engineering practices adopted in a scientific-software application for a laser-induced incandescence community model. The project uses an Agile and Test-Driven Development approach to implement the infrastructure for the development of a collaborative model that is to be extended, modified, and used by different researchers. We discuss some of the software-engineering practices that can be exploited through the life of a project, starting with its inception when only a hand full of developers are contributing to the project and the mechanism we have put in place in order to allow the natural expansion of the model.",INCLUDED,The article addresses requirements in software projects using agile methodologies (IC1) and is a study (IC4). It is a primary study from industry/academia (IC2) and utilizes qualitative and quantitative research (IC3). It does not violate any exclusion criteria (EC1-EC9).
2325.0,Excluded,ec3,Supporting agile reuse through extreme harvesting,"Agile development and software reuse are both recognized as effective ways of improving time to market and quality in software engineering. However, they have traditionally been viewed as mutually exclusive technologies which are difficult if not impossible ...",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1), and it appears to be a primary study (IC4) as it is an abstract. It does not violate any exclusion criteria."
1864.0,Excluded,ec7,Power and Politics in Requirements Engineering: A Proposed Research Agenda,"This vision paper considers the role of power and politics in requirements engineering (RE). It offers a working definition of both terms and reviews the existing literature both in RE and related disciplines. It argues that, given the increased complexity, uncertainty and organisational embeddedness faced by RE in practice, power and politics have become increasingly relevant factors, and that they have not as yet been given adequate consideration. Building upon recent relevant research, a research agenda is proposed that presents a methodological framework which examines power and politics through the structure of power relations and the process of decision-making. This framework will require validation through empirical research as a first step to developing models of power and politics that could be of practical use for RE.",INCLUDED,The article addresses requirements in software projects using agile methodologies (IC1) and is a primary study (IC4). It does not violate any exclusion criteria (EC1-EC7).
123.0,Excluded,ec7,A functional framework for agent-based models of exchange,"We propose a functional framework for studying agent-based dynamical models of exchange. The framework consists of a notation and of a number of elementary definitions. We argue that â€“ in comparison to narrative descriptions â€“ the framework has a number of advantages: (1) it allows one to express precisely the relationships between the classical notion of general equilibrium and agent-based models of exchange; (2) it supports computational descriptions of models of exchange which can be unambiguously implemented; (3) it assists the numerical investigation of such models by providing a specific set of elementary notions and computational primitives. These can be used to deduce model properties and to setup â€œcrucialâ€� numerical experiments for validating model implementations. In a companion paper, we apply the framework to specify and study a model of exchange in which multiple equilibrium prices coexist and prices evolve according to a simple trading scheme and to a generic genetic rule.",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1) as it focuses on agent-based models of exchange, which can be applied to software projects. It is a study from academia (IC2) and is a primary study (IC4). It is a quantitative research (IC3) as it involves numerical investigation of models. The article does not violate any exclusion criteria."
100.0,Excluded,ec3,A decomposition-based approach for service composition with global QoS guarantees,"Service-oriented architecture has offered an opportunity to quickly and independently develop new business applications from the existing services. Given that many services are available with the same function but different quality of service (QoS) properties, and service users have different QoS preferences, the challenge of service composition is to select appropriate service candidates to maximize the overall utility while satisfying a userâ€™s requirements. In this paper, we propose a decomposition-based approach for service composition, in which the utility of a composite service can be computed from the utilities of component services and the constraints of component services can be derived from the constraints of the composite service. Thus, with our approach, it is possible to independently manage the selection of each component service, leading to more scalability and more flexibility for service composition in a dynamic environment. The experiment studies show that our approach can achieve a near-optimal solution with a significantly improved performance in computation time.",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1) as it deals with service composition, a key aspect of software development. It is a study from industry or academia (IC2) and presents qualitative and quantitative research (IC3) through experimental studies. It is a primary study (IC4) and does not violate any exclusion criteria (EC1-EC9)."
1004.0,Excluded,ec3,Design issues for knowledge artifacts,"The notion of knowledge artifact has rapidly gained popularity in the fields of general knowledge management and more recently knowledge-based systems. The main goal on this paper is to propose and discuss a methodology for the design and implementation of knowledge-based systems founded on knowledge artifacts. We advocate that the systems built according to this methodology can be effective to convey the flow of knowledge between different communities of practice. Our methodology has been developed from the ground up, i.e. we have built some concrete systems based on the abstract notion of knowledge artifact and synthesized our methodology based on reflections upon our experiences building these systems. In this paper, we also describe the most relevant systems we have built and how they have guided us to the synthesis of our proposed methodology.",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1) as it proposes a methodology for building knowledge-based systems founded on knowledge artifacts. It's a primary study (IC4) and appears to be a study from industry or academia (IC2), although the details of the'systems' built are not specified. It does not violate any exclusion criteria."
348.0,Excluded,ec3,AF-ABLE in the multi agent contest 2009,"This is the second year in which a team from University College Dublin has participated in the Multi Agent Contest (http://www.multiagentcontest.org/2009). This paper describes the system that was created to participate in the contest, along with observations of the team’s experiences in the contest. The system itself was built using the AFAPL agent programming language running on the Agent Factory platform. A hybrid control architecture inspired by the SoSAA strategy aided in the separation of concerns between low-level behaviours (such as movement and obstacle evasion) and higher-level planning and strategy.",EXCLUDED,"The article addresses a contest participation and system description, but does not explicitly address requirements in software projects using agile methodologies as per IC1. It's a report on a system built using an agent programming language and a hybrid control architecture, rather than a study of requirements or agile methodologies themselves."
2278.0,Excluded,ec3,Stakeholder Identification in Agile Software Product Development Organizations: A Model for Understanding Who and What Really Counts,"Stakeholder Theory is an area of strategic management that defines a stakeholder as someone who affects or is affected by the actions of the organization. The principles and concepts of stakeholder theory can be applied to software development organizations to give managers a better understanding of the diverse community of stakeholders that influence product development efforts. A deeper understanding of the broad community of stakeholders can help an organization that is transitioning to agile methods by highlighting the stakeholders that are affected. This paper describes the application of stakeholder theory to product development organizations in the context of a global product development company undergoing a multi-year transition to agile development. A model is presented for mapping stakeholders into stakeholder groups, and for quantifying the influence of stakeholders. This paper further uses a stakeholder approach to demonstrate how traditional organization roles map to roles in an agile product development organization.",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1), is a study from industry (IC2), and is a primary study (IC4). It does not violate any exclusion criteria (EC1-EC9)."
486.0,Included,included,An agile request for proposal (RFP) process,"The request for proposal (RFP) process can be agile and efficient. At a high level, the key to achieving this is to specify requirements just in time and containing just enough detail. We apply the following XP practices and concepts to the RFP process: acceptance tests, business value, iterative and incremental delivery, on-site customer, pair development, planning game, spike, story, velocity, and yesterday's weather. In addition, the following concepts are combined with those from XP to achieve maximal benefit: user-goal use case, context diagram, level of detail, and decision tree. The contributions to the agile community are two-fold: describing a practical application of XP concepts to a nonprogramming project; and making use case style requirements processes more agile.",INCLUDED,The article addresses requirements in software projects using agile methodologies (IC1) and is a study (abstract) from industry or academia (IC2). It is a primary study (IC4) and is qualitative/quantitative (implied by the use of XP practices and concepts). The article does not violate any exclusion criteria (EC1-EC9).
1401.0,Included,included,Human-centered software development methodology in mobile computing environment: agent-supported agile approach,"The agile software development methodology was proposed to resolve the problems of conventional software development methodology, which shows stiffness and intensive...",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1), it is a study from industry or academia (IC2), and the abstract suggests it is a research study (IC3) and a primary study (IC4). It does not violate any exclusion criteria."
1377.0,Included,included,How much is just enough?: some documentation patterns on Agile projects,"Agile methods advocate ""just enough"" documentation on Agile projects. Unfortunately, there are no clear guidelines on what is ""just enough"" documentation. We describe a set of patterns to help Agile software development teams define ""just enough"" in ...",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1), and it is a study from industry or academia (IC2). It is a primary study (IC4) and is qualitative/quantitative (IC3), fulfilling all inclusion criteria. It does not violate any exclusion criteria."
1626.0,Excluded,ec7,Maintaining mental models: a study of developer work habits,"To understand developers' typical tools, activities, and practices and their satisfaction with each, we conducted two surveys and eleven interviews. We found that many problems arose because developers were forced to invest great effort recovering implicit ...",INCLUDED,The article addresses requirements in software projects using agile methodologies (IC1) and is a study conducted through surveys and interviews (IC3). It does not violate any exclusion criteria (EC1-EC9).
2561.0,Excluded,ec3,Theoretical reflections on agile development methodologies,The traditional goal of optimization and control is making way for learning and innovation.,INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1), it's a study from academia (IC2), and it's a qualitative reflection (IC3). It does not violate any exclusion criteria (EC1-EC9)."
2355.0,Excluded,ec3,Syntactic-semantic incrementality for agile verification,"Abstract Modern software systems are continuously evolving, often because systems requirements change over time. Responding to requirements changes is one of the principles of agile methodologies. In this paper we envision the seamless integration of automated verification techniques within agile methodologies, thanks to the support for incrementality. Incremental verification accommodates the changes that occur within the schedule of frequent releases of software agile processes. We propose a general approach to developing families of verifiers that can support incremental verification for different kinds of artifacts and properties. The proposed syntactic-semantic approach is rooted in operator precedence grammars and their support for incremental parsing. Incremental verification procedures are encoded as attribute grammars, whose incremental evaluation goes hand in hand with incremental parsing.",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1). It is a study (presented as a paper) from academia (IC2), and the abstract describes a research approach (IC3) and is a primary study (IC4). It does not violate any exclusion criteria."
1194.0,Excluded,ec7,Experience and challenges with UML-driven performance engineering of a Distributed Real-Time System,"Context Performance-related failures of Distributed and Real-Time Software Systems (DRTSâ€™s) can be very costly, e.g., explosion of a nuclear reactor. We reported in a previous work a stress testing methodology to detect performance-related Real-Time (RT) faults in DRTSâ€™s based on the design \{UML\} model of a System Under Test (SUT). The stress methodology aimed at increasing the chances of \{RT\} failures (violations in \{RT\} constraints). Objective After stress testing a \{SUT\} and finding \{RT\} faults, an important immediate question is how to fix (debug) those \{RT\} faults and prevent the same \{RT\} violations in the future and after deployment. If appropriate solutions to this challenge cannot be found, stress testing and its findings (detection of \{RT\} faults) will be of no or little use to the quality assurance goals of the development team. Method To move towards systematically solving performance-related problems causing \{RT\} faults, we develop a customized version of the standard Software Performance Engineering process and conduct an experiment on a DRTS. The process is iteratively applied to a SUT, while results from stress testing reveal that there are still scenarios in which \{RT\} constraints are violated. Results Application of the performance engineering paradigm in this context on a real \{DRTS\} enables systematic analysis of performance-related defects and their fixations. Conclusion The contributions of this work are an initial approach to software performance engineering based on stress testing, and an analysis, based on experimentation, of the open issues that need to be addressed in order to improve the approach.",INCLUDED,The article addresses requirements in software projects using agile methodologies (IC1) and is a study from industry/academia (IC2). It's a primary study (IC4) and employs qualitative and quantitative research (IC3). It does not violate any exclusion criteria (EC1-EC9).
2402.0,Excluded,ec3,Test driven development on the cheap: text files and explicit scaffolding,Test driven development (also known as test-first development) is a technique associated with Extreme Programming and Agile Programming methods.[1] Most advocates of test driven development use automated testing tools to facilitate bookkeeping and to ...,INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1), and is a study (abstract suggests a research-based approach) (IC2 & IC4). It doesn't violate any exclusion criteria."
1389.0,Included,included,How to integrate domain-specific languages into the game development process,Domain-specific languages make the relevant details of a domain explicit while omitting the distracting ones. This implies many benefits regarding development speed and quality as well as the exchange of information between expert groups. In order to ...,INCLUDED,The article addresses requirements in software projects using agile methodologies (IC1) and is a study (abstract suggests it's a research study) (IC2 & IC4). It doesn't violate any exclusion criteria.
1888.0,Excluded,ec4,Proceedings of the 2006 ACM/IEEE international symposium on Empirical software engineering,"For a long time scientists have been committed to describe and organize information acquired by observations from the field. To improve the comprehension and testability of the observed information, Bacon's works proposed to organize the way that the ...",EXCLUDED,"The article is a conference proceedings and abstract, which falls under EC4 (incomplete study/draft). It does not meet IC1 (addresses requirements in software projects using agile methodologies) as it's a general overview of empirical software engineering rather than a specific study."
357.0,Included,included,Agile anthropology and Alexander's architecture: an essay in three voices,"During its formative decades the software community looked twice to the theories of Christopher Alexander for inspiration, both times failing to completely master the architect's most useful insights. Now a third opportunity presents itself with Alexander's recent publication, The Nature of Order. Serious apprenticeship, however, imposes a prerequisite of sober self-reflection and evaluation. What, really, is the nature of the developer's tasks? Under what philosophical umbrella has the software community matured until now? Do other philosophical traditions offer alternative and perhaps more pertinent epistemologies? What voices, besides Alexander's, might contribute to the community's evolution? We address these questions along with theory building, ethnography, weak links, design heuristics, agility, and complex systems, all of which combine with Alexander's new theories to suggest different ways of doing what we do, better.",EXCLUDED,"This article is an essay and not a study, violating IC4 (is it a study from industry or academia?). Additionally, it does not address software requirements in a rigorous way, and focuses on philosophical questions rather than practical agile methodologies, failing to meet IC1 and IC3."
1948.0,Included,included,Process fusion: An industrial case study on agile software product line engineering,"This paper presents a case study of a software product company that has successfully integrated practices from software product line engineering and agile software development. We show how practices from the two fields support the companyâ€™s strategic and tactical ambitions, respectively. We also discuss how the company integrates strategic, tactical and operational processes to optimize collaboration and consequently improve its ability to meet market needs, opportunities and challenges. The findings from this study are relevant to software product companies seeking ways to balance agility and product management. The findings also contribute to research on industrializing software engineering.",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1), is a study from industry (IC2), and presents a case study which is a primary study (IC4). It does not violate any exclusion criteria."
535.0,Excluded,ec3,An initiative for a classified bibliography on TCP/IP congestion control,"During last two decades researchers, scholars and students are continuously embracing and improving \{TCP\} congestion performance both in wired and wireless networks by focusing on four modules of congestion control algorithms i.e., slow start, congestion avoidance, fast recovery, and fast retransmit, which are considered to be the integrated models for network congestion. This paper presents the creativity to collect and classify bibliography on different flavors TCP/IP congestion control during these two decades. We have extracted some core results from the bibliography provided here which are described in the form of tables and diagrams.",EXCLUDED,"The article does not address software requirements or agile methodologies. It focuses on TCP/IP congestion control in networks, which is not within the scope of software requirements and does not relate to agile methodologies."
360.0,Included,included,Agile customer engagement: a longitudinal qualitative case study,"In this longitudinal case study we have followed a small software product company that has turned from a waterfall-like process to evolutionary project management (Evo). The most prominent feature of the new process is the close engagement of customers. We have interviewed both internals and customers to investigate the practicalities, costs, gains and prerequisites of such a transition. We have gathered data from a period of two years covering four consecutive release projects using the new process and analyzed the material in detail. Our findings implicate that close customer engagement does give certain benefits but that it comes with a cost and needs careful attention to management.",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1), is a study from industry (IC2), and is a qualitative study (IC3). It is a primary study (IC4) and does not violate any exclusion criteria (EC1-EC9)."
941.0,Excluded,ec3,Component-based agile software development method,"Due to the rapid increment of software scale, complexity and function as well as the rapid development of software under the ever-changing requirements and technologies, some current development methods are not so desirable. The paper presents a new method-component-based agile software development (CBASD). CBASD is an efficient combination of component-based software development (CBSD) and agile methodology. And its feasibility has already been testified in a recent project.",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1), it is a study from industry or academia (IC2), and it appears to be a primary study (IC4). It does not violate any exclusion criteria."
2423.0,Included,included,The agile requirements refinery: Applying \{SCRUM\} principles to software product management,"Context Although agile software development methods such as \{SCRUM\} and \{DSDM\} are gaining popularity, the consequences of applying agile principles to software product management have received little attention until now. Objective In this paper, this gap is filled by the introduction of a method for the application of \{SCRUM\} principles to software product management. Method A case study research approach is employed to describe and evaluate this method. Results This has resulted in the â€˜agile requirements refineryâ€™, an extension to the \{SCRUM\} process that enables product managers to cope with complex requirements in an agile development environment. A case study is presented to illustrate how agile methods can be applied to software product management. Conclusions The experiences of the case study company are provided as a set of lessons learned that will help others to apply agile principles to their software product management process.",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1), is a study from industry or academia (IC2), and uses a case study, which is a primary study (IC4). It does not violate any exclusion criteria (EC1-EC9)."
1394.0,Excluded,ec3,How useâ€“oriented development can take place,"Usability is still a problem for software development. As the introduced software changes the use context, use qualities cannot be fully anticipated. Close co-operation between users and developers during development has been proposed as a remedy. Others fear such involvement of users as it might jeopardize planning and control. Based on the observation of an industrial project, we show how user participation and control can be achieved at the same time. The present article discusses the specific measures that allowed for co-operation between users and developers in an industrial context. It indicates measures to improve software development by focusing on use-orientation, i.e. allowing for userâ€“developer co-operation.",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1) and is a study from industry (IC2). It presents a qualitative case study (IC3) describing a primary study (IC4) focused on use-oriented development and user-developer co-operation, thus meeting the inclusion criteria and not violating any exclusion criteria."
1339.0,Excluded,ec4,Guest editorial: Special issue on software reliability engineering,abstract is not available,EXCLUDED,"The abstract is not available, making it impossible to determine if the article addresses software requirements using agile methodologies. Therefore, it does not meet the inclusion criteria and potentially violates the availability of the full text."
1650.0,Included,included,Managing UCD within agile projects,abstract is not available,EXCLUDED,"The abstract is not available, preventing a full assessment of whether the study addresses requirements in software projects using agile methodologies and whether it is a primary or secondary study. Therefore, it cannot be determined if it meets the inclusion criteria."
2750.0,Excluded,ec3,Using Scrum to guide the execution of software process improvement in small organizations,"For software process improvement â€“ \{SPI\} â€“ there are few small organizations using models that guide the management and deployment of their improvement initiatives. This is largely because a lot of these models do not consider the special characteristics of small businesses, nor the appropriate strategies for deploying an \{SPI\} initiative in this type of organization. It should also be noted that the models which direct improvement implementation for small settings do not present an explicit process with which to organize and guide the internal work of the employees involved in the implementation of the improvement opportunities. In this paper we propose a lightweight process, which takes into account appropriate strategies for this type of organization. Our proposal, known as a â€œLightweight process to incorporate improvementsâ€�, uses the philosophy of the Scrum agile method, aiming to give detailed guidelines for supporting the management and performance of the incorporation of improvement opportunities within processes and their putting into practice in small companies. We have applied the proposed process in two small companies by means of the case study research method, and from the initial results, we have observed that it is indeed suitable for small businesses.",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1), is a study from industry or academia (IC2), and utilizes a case study research method, which is a primary study (IC4). It does not violate any exclusion criteria."
2512.0,Included,included,The requirements engineer as a liaison officer in agile software development,"In agile development projects, customers are facing considerable challenges because of the substantial amount and depth of their responsibility for the overall progress and success of the project. This paper proposes to extend and redefine the role of ...",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1), is a study from industry or academia (IC2), and appears to be a primary study based on the abstract (IC4). It does not violate any exclusion criteria."
671.0,Included,included,Beyond the customer: Opening the agile systems development process,"Context A particular strength of agile systems development approaches is that they encourage a move away from â€˜introvertedâ€™ development, involving the customer in all areas of development, leading to more innovative and hence more valuable information system. However, a move toward open innovation requires a focus that goes beyond a single customer representative, involving a broader range of stakeholders, both inside and outside the organisation in a continuous, systematic way. Objective This paper provides an in-depth discussion of the applicability and implications of open innovation in an agile environment. Method We draw on two illustrative cases from industry. Results We highlight some distinct problems that arose when two project teams tried to combine agile and open innovation principles. For example, openness is often compromised by a perceived competitive element and lack of transparency between business units. In addition, minimal documentation often reduce effective knowledge transfer while the use of short iterations, stand-up meetings and presence of on-site customer reduce the amount of time for sharing ideas outside the team. Conclusion A clear understanding of the inter- and intra-organisational applicability and implications of open innovation in agile systems development is required to address key challenges for research and practice.",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1) and is a study from industry (IC2). It presents qualitative findings from case studies, fulfilling the qualitative research requirement (IC3) and is a primary study (IC4). It does not violate any exclusion criteria."
134.0,Excluded,ec3,A Hybrid Set of Complexity Metrics for Large-Scale Object-Oriented Software Systems,"Large-scale object-oriented (OO) software systems have recently been found to share global network characteristics such as small world and scale free, which go beyond the scope of traditional software measurement and assessment methodologies. To measure the complexity at various levels of granularity, namely graph, class (and object) and source code, we propose a hierarchical set of metrics in terms of coupling and cohesion — the most important characteristics of software, and analyze a sample of 12 open-source OO software systems to empirically validate the set. Experimental results of the correlations between cross-level metrics indicate that the graph measures of our set complement traditional software metrics well from the viewpoint of network thinking, and provide more effective information about fault-prone classes in practice.",INCLUDED,The article addresses requirements in software projects using agile methodologies (IC1) as it analyzes large-scale OO software systems. It is a study from industry or academia (IC2) as it uses open-source OO software systems. The research is quantitative (IC3) due to the experimental results and correlation analysis. It is a primary study (IC4) as it presents original metrics and empirical validation. It does not violate any exclusion criteria.
1373.0,Excluded,ec7,How do Software Architects Consider Non-functional Requirements: An Exploratory Study,"Dealing with non-functional requirements (NFRs) has posed a challenge onto software engineers for many years. Over the years, many methods and techniques have been proposed to improve their elicitation, documentation, and validation. Knowing more about the state of the practice on these topics may benefit both practitioners' and researchers' daily work. A few empirical studies have been conducted in the past, but none under the perspective of software architects, in spite of the great influence that NFRs have on daily architects' practices. This paper presents some of the findings of an empirical study based on 13 interviews with software architects. It addresses questions such as: who decides the NFRs, what types of NFRs matter to architects, how are NFRs documented, and how are NFRs validated. The results are contextualized with existing previous work.",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1), is a study from industry or academia (IC2), and uses qualitative research (IC3) through interviews with software architects (IC4). It does not violate any exclusion criteria (EC1-EC9)."
1011.0,Excluded,ec3,Designing efficient XML web services,"There is need to integrate many heterogeneous web applications for designing large enterprise application. Service-Oriented Architecture is one of the widely accepted methodologies in IT industry. SOA applications are realized using Web services. Web Services have become an emerging technology to design and development of complex web applications. But when Web services are used, performance of application decreases. In this paper, this issue is addressed and discusses the main reason why performance decreases. Solution for this problem is presented. For this purpose 'University' case study is considered and after performing many experiments the correct approach to be adopted for designing efficient XML Web services is suggested.",EXCLUDED,"The article discusses designing efficient XML web services and presents a case study, but it does not specifically address requirements in software projects using agile methodologies (IC1). It focuses on performance optimization of web services rather than the requirements process itself within an agile context."
2703.0,Included,included,Users’ involvement may help respect social and ethical values and improve software quality,Global informatization brings potential threats. It is possible to reduce them if software developers are aware of those threats and if customers insist on eliminating them. The survey described in the paper s...,EXCLUDED,"The abstract mentions a survey, which falls under EC5 (is the study tertiary or a meta-analysis?). Also, the title doesn't explicitly focus on software requirements or agile methodologies, making it potentially not fulfilling IC1."
1633.0,Included,included,Making the whole product agile: a product owners perspective,"This experience report is from the viewpoint of the product owner and covers how a successful product was created by trying to be Agile throughout all aspects of product development and how other processes were incorporated with Scrum, including Prince ...",INCLUDED,"The article is an experience report from a product owner, focusing on applying Agile principles to product development. It addresses requirements in software projects using agile methodologies (specifically Scrum), is a primary study (a single experience report), and aligns with the inclusion criteria."
2783.0,Included,included,Visualization and scheduling of non-functional requirements for agile processes,"Agile software development and project management methodologies, such as Scrum and Extreme Programming, have become very popular in quickly delivering quality Functional Requirements (FRs). However, agile project management methodologies have not adequately captured planning and visualization activities for crosscutting concerns and non-functional requirements in agile practices. This research proposes a planning and visualization framework that would be used to schedule software non-functional requirements implementations while utilizing agile software development and project management agile techniques. The approach is validated through visual simulation and a case study. Results showed that utilizing a risk-driven agile planning approach that involve non-functional requirements resulted in shortening the project schedule by one to two months over a traditional 'Highest-Business-Value-First' agile scheduling technique. Â© 2013 IEEE.",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1), is a study from industry or academia (IC2), and is a quantitative research study (IC3) due to the use of visual simulation and a case study (IC4). It does not violate any exclusion criteria."
578.0,Excluded,ec3,Application of the Analytic Hierarchy Process and the Analytic Network Process for the assessment of different wastewater treatment systems,"Management of the GIG resources and operation will be, of necessity, intrinsic to the architecture and transparent to the user. The development an architecture that is secure against malicious exploitation, data or service denial and data corruption is a principal focus. Introduction of mobile, adhoc network elements having intermittent network connectivity and limited life exacerbates this problem. In this paper we explore the GIG and present an innovative application of Autonomic Agent technology currently in development that has the potential to automate many of the obligatory network management tasks. Additionally, we introduce a GIG Simulation Testbed that, utilizing Discrete Event System Specification (DEVS), is proving useful in simulating GIG operation at the node level for the analysis of agent-based detection and neutralization of network cyber attacks by malicious parties and programs.",EXCLUDED,"The article does not address software requirements. The abstract focuses on GIG (General Internet Gateway) and autonomic agent technology for network security and cyber attack simulation, not on software requirements in the context of agile methodologies for software development projects."
2761.0,Excluded,ec7,Uso de user story mapping para planejamento de produtos interativos,"In this paper, we describe the user story mapping technique, its benefits and limitations in the context of interactive product planning. The first part of the paper includes the basic description of the technique and the second part we demonstrate the ...",EXCLUDED,"The article is written in Portuguese (EC1), violating the language criterion. Therefore, it cannot be included."
130.0,Included,included,A guide to agile development of interactive software with a â€œUser Objectivesâ€�-driven methodology,"This paper presents the InterMod methodology. By combining the widely accepted Agile Methods, Model-Driven Developments and User-Centred Design it allows us to develop high-quality interactive applications. As a main characteristic, it plans and organises the software project as a series of iterations that are guided by the User Objectives in an agile and user-centred manner. At each iteration, the software development work can be distributed to different teams according to some developmental and integration activities. Each activity is driven by models that are validated by a multidisciplinary team composed of developers and users. The requirements are incrementally collected and formalised by means of models based on user-centred design. Besides, the Semantically Enriched Humanâ€“Computer Interaction model is proposed to speed up project validation. This model enriches a humanâ€“computer interaction model with some visual characteristics and the application semantic. Thus, the enriched model provides enough information to generate prototypes so users and developers can easily validate this model. Diagram project is a real case study that is used to illustrate the application of the InterMod methodology through the whole paper.",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1), it is a study from industry or academia (IC2), and it is a primary study presenting a new methodology (IC4). It does not violate any exclusion criteria (EC1-EC9)."
379.0,Included,included,Agile enterprise software development using domain-driven design and test first,"In this paper we present the experience gained and lessons learned when the IT department at Statoil ASA, a large Oil and Gas company in Norway, applied Domain-Driven design techniques in combination with agile software development practices to assess the software architecture of our next generation oil trading and supply chain application. Our hypothesis was that the use of object oriented techniques, domain driven design and a proper object-relational mapping tool would significantly improve the performance and reduce the code base compared with current legacy systems. The legacy system is based on several Oracle databases serving a variety of clients written in Java, Gupta Centura Team Developer and HTML. The databases have a layer of business logic written in PL/SQL offering various system services to the clients. To validate our new object-oriented software architecture, we re-implemented one of the most computationally heavy and data intensive services using Test First and Domain-Driven design techniques. The resulting software was then tested on a set of servers with a representative subset of data from the production environment.We found that using these techniques improved our software architecture with respect to performance as well as code quality when running on top of our Oracle databases.We also tested the switch to an object database from Versant and achieved additional performance gains.",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1), is a study from industry (IC2), and presents qualitative and quantitative research findings (IC3 & IC4). It does not violate any exclusion criteria."
1697.0,Included,included,Mobile-D: an agile approach for mobile application development,Mobile phones have been closed environments until recent years. The change brought by open platform technologies such as the Symbian operating system and Java technologies has opened up a significant business opportunity for anyone to develop application ...,INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1), is a study from industry or academia (IC2), and is likely a primary study (IC4) based on the abstract. It does not violate any exclusion criteria."
2589.0,Excluded,ec7,Toward Automating Requirements Satisfaction Assessment,"This paper introduces the automation of satisfaction assessment: the process of determining the satisfaction mapping of natural language textual requirements to natural language design elements. Satisfaction assessment is useful because it assists in discovering unsatisfied requirements early in the lifecycle when such issues can be corrected with lower cost and impact than later. We define the basic terms and concepts for this process and explore the feasibility of developing baseline methods for its automation. This paper describes the satisfaction assessment approach algorithmically and then evaluates the effectiveness of two proposed information retrieval (IR) methods in two industrial studies - one based on a large dataset including a complete requirements specification and design specification for a NASA science instrument, and one based on a smaller dataset for an open source project management dataset. We found that both approaches have merit, and that the more sophisticated approach outperformed the simpler approach in terms of overall accuracy of the results.",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1), is a study from industry and academia (IC2), and employs quantitative research (IC3) through the evaluation of information retrieval methods. It does not violate any exclusion criteria (EC1-EC9)."
454.0,Included,included,Agile user experience SIG,"Agile development is being adopted by companies with greater frequency every year, resulting in changes to the way user experience practitioners work. Unfortunately, there has been little guidance on how to incorporate User Centered Design (UCD) into the agile process so most practitioners either struggle alone or seek out others in the same boat. The goal of this SIG is to draw upon the shared experience of these practitioners to uncover the best practices for agile user-centered design to facilitate optimal product development.",INCLUDED,The article addresses requirements in software projects using agile methodologies (IC1) and is a study from industry/academia (IC2). It's a primary study (IC4) and presents a qualitative approach to understanding how User Centered Design is incorporated into agile processes (IC3). It does not violate any exclusion criteria.
2655.0,Excluded,ec7,UI-design driven model-based testing,"Testing interactive systems is a notoriously difficult task. Not only do we need to ensure that the functionality of the developed system is correct with respect to the requirements and specifications, but als...",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1), is a study from industry or academia (IC2), and is likely a quantitative or qualitative research study (IC3) as it focuses on testing. It does not violate any exclusion criteria."
