ID,STATUS,Applied Criterios,TITLE,ABSTRACT,RESULT_B_2,EXPLAIN_B_2
1522.0,Excluded,ec3,Interaction Design in an Engineering-Centric World,"Publisher Summary It is hard to imagine any design training that doesn't include process as a significant part of the studio experience. Put simply, process drives repeatabilityâ€”reducing the reliance on inspirationâ€”and creates a framework in which creative professionals can execute. Developers and engineers are also familiar with the use of process as a framework in which to increase the odds of repeatable results, and most have training and experience using a variety of software development processes. However, most have little experience with the â€œunderstand, design, validate, deliverâ€� sorts of processes frequently applied in design disciplines. Their own experience using a variety of engineering processes creates common ground for the two disciplines, and creates opportunities for setting expectations between the disciplines. In the design process, it is not uncommon to have to return to previous phases. Particularly in environments where clients or executives have the vision themselves to recognize that designers are not on a path to success, it is not uncommon to return to gather broader understanding about a domain, or competitors, or influences. Chris Connors is currently employed at Apple. Prior to working at Apple, Chris worked at \{NASA\} with a focus on designing future mission support tools for planning robotic activity during surface operations on Mars. Chris also has an extensive background with Trilogy Software in Austin, Texas, where he designed enterprise software products for the Financial Services, Telecommunications, Computer, and Automotive industries. Chris was one of two lead designers for Trilogy subsidiary carOrder.com, winner of \{PC\} Magazine's Editor's Choice Award for Best Online Car Buying site in 1999.",EXCLUDED,The article discusses interaction design and process in a general context and does not specifically address software requirements or agile methodologies. It does not meet IC1 (addressing requirements in software projects using agile methodologies) and is not a study (it's a publisher summary).
2349.0,Excluded,ec7,Survey and analysis on Security Requirements Engineering,"Security Requirements Engineering is a new research area in software engineering, with the realization that security must be analyzed early during the requirements phase. Many researchers are working in this area; however, there is a lack in security requirements treatment. The security requirements are one of the non-functional requirements, which act as constraints on functions of the system. Organizations are depending on information systems for communicating and sharing information. Thus, \{IT\} security is becoming central in fulfilling business goals, to guard assets and to create trustworthy systems. To develop systems with adequate security features, it is essential to capture the security requirements. In this paper, we present a view on Security Requirements, issues, types, Security Requirements Engineering (SRE) and methods. We analyzed and compared different methods and found that \{SQUARE\} and Security Requirements Engineering Process methods cover most of the important activities of SRE. The developers can adopt these \{SRE\} methods and easily identify the security requirements for software systems.",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1), is a study from academia (IC2), and presents qualitative and quantitative analysis (IC3) of SRE methods. It does not violate any exclusion criteria (EC1-EC9)."
200.0,Excluded,ec3,A project contingency framework based on uncertainty and its consequences,"There is an increasing diversity both of project types and \{PM\} approaches, but decision tools and theory connecting the two are limited. To address this shortcoming, this paper reviews literature on alternative \{PM\} approaches, in the context of project contingency theory. Firstly, the paper identifies five selection factors seen within this literature: uncertainty, complexity, urgency, team empowerment and criticality. Secondly, the paper adapts project contingency theory to encompass these factors. Thirdly, these factors are used to develop a contingency framework based on project uncertainty and its consequences. Finally, the paper discusses the practical applications of the framework, such as its use for project process selection, tuning of processes, and project risk assessment.",INCLUDED,The article addresses requirements in software projects using agile methodologies (IC1) as it discusses project contingency theory in the context of alternative project management approaches. It is a study from industry or academia (IC2) and represents a primary study (IC4) as it presents a novel framework. It does not violate any exclusion criteria (EC1-EC9).
2081.0,Excluded,ec3,"Restoring ""coding with intention"" in introductory programming courses","This descriptive study discusses two conceptual difficulties encountered by students in introductory programming courses regardless of the chosen language or pedagogical approach (e.g. objects, classes or fundamentals first). Firstly, students tend to learn programming by memorizing correct code examples instead of acquiring the programming thought process. Secondly, they tend to read code by ""flying"" over it at a comfortable altitude while thinking to its assumed intent. While relaxing, this practice fails to train students to develop the rigor to catch bugs in others' or their own code. Both trends result in an almost complete loss of intentionality in the programming activity; un-innovative code is generated by analogy with (or cut and paste from) existing solutions and is then almost randomly modified until ""it fits"" the minimal tests requirements without real analysis of its flaws. We review and evaluate pedagogical strategies which can be leveraged by instructors to address the above mentioned issues. Namely, we discuss the benefits of various forms of ""Live coding"" and test-driven pair programming active learning practices.",INCLUDED,"The article addresses requirements in software projects using agile methodologies (implicitly, by focusing on improving programming thought process), is a study from academia (descriptive study), and is a primary study (a direct investigation of pedagogical strategies). It does not violate any exclusion criteria."
2630.0,Included,included,Towards tool support for agile modeling: sketching equals modeling,"Model-driven development is a well-known practice in modern software engineering. A wide variety of different tools exist, which support model-driven development. Usually, these tools do not provide dedicated support for agile modeling, as they can be ...",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1), and is a study from industry or academia (IC2). It is a primary study (IC4), and is qualitative research (based on the abstract mentioning sketching). It does not violate any exclusion criteria."
934.0,Included,included,Comparative study of traditional requirement engineering and Agile requirement engineering,Traditional RE and Agile RE are two different approaches on the basis of their planning and control mechanism. This Paper distinguishes the Traditional RE and Agile RE. Furthermore it investigates the reasons for which software industries shifted from Traditional RE to Agile RE. Research is carried out by conducting a literature study and finally a case study of software development to evaluate which approach has better success rate than other. With the help of our finding and results we have evaluated that Agile RE performs better than Traditional RE in large organizations where changes evolve throughout the development phase of software life cycle. Â© 2013 GIRI.,INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1), is a study from industry or academia (IC2), and employs a mixed-methods approach (literature study and case study) which can be considered both qualitative and quantitative research (IC3) and is a primary study (IC4). It does not violate any exclusion criteria."
2119.0,Excluded,ec3,Scaling scrum,"The factors that need to be addressed for making Scrum to meet the real-world requirements of IT departments. Developers need to consider the full development lifecycle and full range of IT concerns. The agile lifecycle includes the concepts of phases to address the changes of a project. The transition phase enables teams to use time for relating software into production. Scrum is an agile method that focuses project management and requirements management. Developers need to follow some initial requirements and architecture at the beginning of the project for addressing cost, schedule, and technical strategy. Agile teams need to verify their architecture with code early in the project. They also need to train people, finalize testing and documentation, and deploy the system. They can use The Enterprise Unified Process to address enterprise-level issues in agile environment.",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1). It is a study discussing the practical application of Scrum in IT departments, making it relevant to industry or academia (IC2). The abstract describes a real-world consideration of the development lifecycle and requirements management, fitting the criteria for qualitative or quantitative research (IC3), and it's a primary study (IC4)."
1149.0,Excluded,ec7,Enhancing the OPEN Process Framework with service-oriented method fragments,"Service orientation is a promising paradigm that enables the engineering of large-scale distributed software systems using rigorous software development processes. The existing problem is that every service-oriented software development project often requires a customized development process that provides specific service-oriented software engineering tasks in support of requirements unique to that project. To resolve this problem and allow situational method engineering, we have defined a set of method fragments in support of the engineering of the project-specific service-oriented software development processes. We have derived the proposed method fragments from the recurring features of 11 prominent service-oriented software development methodologies using a systematic mining approach. We have added these new fragments to the repository of OPEN Process Framework to make them available to software engineers as reusable fragments using this well-known method repository.",INCLUDED,The article addresses requirements in software projects using agile methodologies (IC1) and is a study from academia (IC2). It presents a quantitative approach by deriving method fragments from existing methodologies (IC3) and is a primary study (IC4). It does not violate any exclusion criteria.
1978.0,Excluded,ec3,Quantification and recognition of parkinsonian gait from monocular video imaging using kernel-based principal component analysis,"The computer-aided identification of specific gait patterns is an important issue in the assessment of Parkinson's disease (PD). In this study, a computer vision-based gait analysis approach is developed to as...",EXCLUDED,"The article focuses on gait analysis for Parkinson's disease using computer vision, which does not directly address software requirements or agile methodologies. It violates IC1 as it does not explicitly involve software projects and IC2 as it's a computer vision approach rather than a study in software development."
1939.0,Excluded,ec4,Proceedings of the 6th international workshop on Software quality,"It is our great pleasure to welcome you to the <i>6th
Workshop on Software Quality -- WoSQ08</i>. As with previous
workshops, the workshop is intended for researchers in the area of
software quality and aims to encourage discussion on ...",EXCLUDED,"The article is a proceedings volume, which is a tertiary study and falls under Exclusion Criteria 4 and 5. It does not meet Inclusion Criteria 1 or 2, as it's a collection of presentations rather than a primary study addressing software requirements."
2578.0,Excluded,ec3,Tool support for refactoring functional programs,"Refactorings are source-to-source program transformations which change program structure and organisation, but not program functionality. Documented in catalogues and supported by tools, refactoring provides the means to adapt and improve the design ...",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1) and is a study (abstract implies a study - IC2 & IC4). It focuses on refactoring, a core software development practice, and is presented as a research study (IC3)."
1199.0,Included,included,Experiences by using AFFINE for building collaborative applications for online communities,"Continuous problems and deficits in developing complex and ever-changing (software) systems led to agile methods, e.g. Scrum. Nevertheless, the problem of considering a plethora of different functional as well as nonfunctional requirements (N/FRs) remains unsolved and gains in importance when engineering state-of-the-art software. The current tide of approaches aims at handling every single NFR by an individual process integrated into Scrum, yielding a process complexity which can not be handled properly. Scrum-based AFFINE was designed explicitly to provide an alternative solution to over-complex design- and development-processes and still considering all kinds of NFRs early enough in the process. In this paper, we discuss collected findings by using AFFINE in various projects dealing with the development of software for user-centered online communities towards some evidence of its suitability. Â© 2013 Springer-Verlag Berlin Heidelberg.",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1), is a study from industry or academia (IC2), and presents qualitative findings (IC3). It does not violate any exclusion criteria (EC1-EC9)."
1273.0,Excluded,ec7,Flexible μTPMs through disembedding,"With the utilization of TPM-based trusted platforms in real applications, and the subsequent adaption of the specification to the experience gained from such utilization, it increasingly appears that the TPM architecture has some fundamental flaws that ...",EXCLUDED,"The abstract mentions TPM-based trusted platforms, which does not address software requirements. Therefore, it violates Exclusion Criteria 3."
2536.0,Excluded,ec7,The software development process methodology of resource-based access control,"This paper presents the software development process methodology of resource-based access control in which artifacts and milestones in RUP software development process are abstracted as the abstract documents which can be associated with each other as the same things to be managed with public attributes. Productions and modifications as operations on artifacts and milestones are abstracted as editing operations. The process can equip the abstract document with the abstract role, and equip the role with personnel and man-hour, and then record actual man-hour for tracking and controlling the cost and quality. Personnel associated with the abstract document can easily find own tasks after logging in. Such abstract processes, making the entire software development process to manage the abstract document as the core, we can greatly simplify the entire software development process. The costs and quality is tracked and controlled, it is easy to find and locate defects as a basis of the plan, thus to adjust and improve the overall software development process in real time, and continuously improve the standards and standardization level of software technology.",EXCLUDED,"The abstract discusses a software development process methodology using resource-based access control and abstract documents, but it does not explicitly address software requirements within the context of agile methodologies. It focuses on process abstraction and cost/quality tracking rather than requirements engineering or agile practices."
2411.0,Included,included,Testing as specification in agile methods,"Agile Methods such as Crystal, Extreme Programming, etc., make a strong case for testing, specially in developing test cases even before initial development. We advocate in this paper that testing when applying an agile method should not only start as soon as possible but should be one of the first activities and moreover it should be considered as a specification of the problem even at unit level. This is supported from the Formal Methods area where contributions can be found that put a formal base to the relationship between Test Cases and Requirements Specification. We postulate that test cases can be seeing as a good way of specifying system requirements. We review some results, especially from the field of Formal Methods that seems to support this contention. We also give some rules to elicit pre and postconditions from test cases as well as an example an for this.",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1), is a study (not a meta-analysis or tertiary research - IC4), and is presented as a review and discussion of relevant research (IC3). It does not violate any exclusion criteria."
2121.0,Excluded,ec3,Scaling test-driven development,"Test-driven development (TDD) is a common agile software development technique that helps to specify a software in detail on a just-in-time (JIT) basis via executable tests that run in a regression manner. TDD is the combination of test-first development (TFD) and refactoring. TFD can be done at the requirements level by writing a single customer test, the equivalent of a function test or acceptance test in the traditional world, and at the design level with developer tests. Refactoring is a technique where a small change is made to the existing code to improve its design without changing its semantics. TDD is an important agile development technique that enables to specify and validate functionality at a finely detailed level.",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1), is a study (not a draft or abstract - IC2), and is a qualitative study (implied by describing TDD as a technique - IC3). It's a primary study (IC4) and does not violate any exclusion criteria (EC1-EC9)."
2502.0,Included,included,The practice of specifying requirements using executable acceptance tests in computer science courses,This report describes the practice of using executable acceptance testing for specifying programming assignments in software engineering courses. We summarize experiences from two courses introduced in two academic institutions over four semesters -- ...,INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1), it is a study from academia (IC2), and it is a primary study (IC4). It does not violate any exclusion criteria."
1037.0,Excluded,ec3,Digitally annexing desk space for software development (NIER track),"Software engineering is a team activity yet the programmer's key tool, the IDE, is still largely that of a soloist. This paper describes the vision, implementation and initial evaluation of CoffeeTable - a fully featured research prototype resulting from our reflections on the software design process. CoffeeTable exchanges the traditional IDE for one built around a shared interactive desk. The proposed solution encourages smooth transitions between agile and traditional modes of working whilst helping to create a shared vision and common reference frame - key to sustaining a good design. This paper also presents early results from the evaluation of CoffeeTable and offers some insights from the lessons learned. In particular, it highlights the role of developer tools and the software constructions that are shaped by them.",INCLUDED,The article addresses requirements in software projects using agile methodologies (IC1) and is a study (IC2). It presents research and evaluation results (IC3) and is a primary study (IC4). It does not violate any exclusion criteria (EC1-EC9).
2427.0,Excluded,ec3,The Amazing Team Race A Team Based Agile Adoption,"In 2008, our organization successfully implemented an agile software development approach (Scrum) across the Application Development department after piloting Scrum in 2007 with a few projects. In just four months, our department consisting of over 200 contractors and 70 full time employees transitioned from a traditional waterfall-style approach (RUP) to Scrum. Less then 2 months later, we were running 40 development projects that were time boxed to three months. In the previous year, we had 20 active projects with duration of 9 to 18 months. After a year of introducing Agile, members of our organization were well aware of what Scrum was, but growing weary of training. There was a clear need to create excitement around the adoption and scaling of Scrum within the application development group. This led us to develop what we called dasiaThe Amazing Team Race.psila This experience report is about how an agile transition team used a team-based approach for creating excitement while scaling Scrum in a globally distributed organization.",INCLUDED,"The article addresses requirements in software projects using agile methodologies (Scrum), is a study from industry (an organization's experience), and describes a qualitative experience report. It does not violate any exclusion criteria."
1536.0,Excluded,ec4,Introduction,abstract is not available,EXCLUDED,"The abstract is not available, making it impossible to determine whether the article addresses requirements in software projects using agile methodologies or if it meets other inclusion criteria. Therefore, it is excluded."
1063.0,Excluded,ec3,Does risk management contribute to \{IT\} project success? A meta-analysis of empirical evidence,"The question whether risk management contributes to \{IT\} project success is considered relevant by people from both academic and practitionersâ€™ communities already for a long time. This paper presents a meta-analysis of the empirical evidence that either supports or opposes the claim that risk management contributes to \{IT\} project success. In addition, this paper also investigates the validity of the assumptions on which risk management is based. The analysis leads to remarkable conclusions. Over the last 10 years, much has become known about what causes \{IT\} projects to fail. However, there is still very little empirical evidence that this knowledge is actually used in projects for managing risks in \{IT\} projects. This paper concludes with indicating new directions for research in the relation between risk management and project success. Key elements are stakeholder perception of risk and success and stakeholder behaviour in the risk management process.",EXCLUDED,"This article is a meta-analysis (EC5), which does not meet the inclusion criterion IC4 (requiring it to be a primary or secondary study)."
1780.0,Included,included,On Requirements Verification for Model Refinements," Conventional formal verification techniques rely on the assumption that a system's specification is completely available so that the analysis can say whether or not a set of properties will be satisfied. On the contrary, modern development lifecycles call for agileincremental and iterativeapproaches to tame the boosting complexity of modern software systems and reduce development risks. We focus here on requirements verification performed in the early exploratory stages on high-level models and we discuss how this can be integrated into an agile approach. We present a new technique to model-check incomplete high-level specifications against formally specified requirements. We do this in the context of incomplete hierarchical Statecharts, verified against a variation of CTL properties. Our approach supports step-wise specification and refinement verification. Verification can be incremental, that is alternative refinements may be separately explored and verification is only replayed for the modified parts. The results are presented by introducing the formalisms, the model-checking algorithm, and the tool we have implemented.",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1), is a study from academia (IC2), and uses a qualitative/quantitative research approach (IC3) and is a primary study (IC4). It does not violate any exclusion criteria (EC1-EC9)."
2105.0,Included,included,"Robustifying the scrum agile methodology for the development of complex, critical and fast-changing enterprise software","A class of complex enterprise software including financial, taxation and supply chain management software contains mission critical functionality and change requests are substantial and frequent. Agile methodologies provide the adaptability but not the robustness necessary to deal with the criticality and to avoid software entropy. Task analysis shows that a significant effort of analysis and design is required to flatten the change curve. The Robust Agile Methodology, ""R-Agile,"" is proposed with the adaptability to handle fast-changing requirements, and the design and test necessary to handle complexity and criticality.",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1), is a study from industry or academia (IC2), and uses qualitative/quantitative research (IC3) - it is a primary study (IC4). It does not violate any exclusion criteria."
501.0,Included,included,An audit model for ISO 9001 traceability requirements in agile-XP environments,"Software organizations that develop their software products using the agile software processes such as Extreme Programming (XP) face a number of challenges in their effort to demonstrate that their process activities conform to ISO 9001 requirements, a major one being product traceability: software organizations must provide evidence of ISO 9001 conformity, and they need to develop their own procedures, tools, and methodologies to do so. This paper proposes an auditing model for ISO 9001 traceability requirements that is applicable in agile (XP) environments. The design of our model is based on evaluation theory, and includes the use of several auditing ""yardsticks"" derived from the principles of engineering design, the SWEBOK Guide, and the CMMI-DEV guidelines for requirement management and traceability for each yardstick. Finally, five approaches for agile-XP traceability approaches are audited based on the proposed audit model. Â© 2013 ACADEMY PUBLISHER.",INCLUDED,The article addresses requirements in software projects using agile methodologies (IC1) and is a primary study (IC4). It does not violate any exclusion criteria (EC1-EC9).
2684.0,Included,included,"Usage-centered software engineering: an agile approach to integrating users, user interfaces, and usability into software engineering practice","Usage-centered design is a systematic, model-driven approach to visual and interaction design with an established record of effectiveness in a wide variety of settings and areas of application. The tutorial introduces the models and methods of usage-centered ...",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1), it is a study from industry or academia (IC2), and it is a qualitative research (as indicated by the focus on models and methods). It does not violate any exclusion criteria."
2570.0,Excluded,ec6,Three years of design-based research to reform a software engineering curriculum,"Most of the research-oriented computer science departments provide software engineering education. Providing up-to-date software engineering education can be problematic, as practises used in modern software development companies have been developed ...",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1), is a study from academia (IC2), and is a primary study (IC4). It does not violate any exclusion criteria."
65.0,Included,included,A Capstone Course on Agile Software Development Using Scrum,"In this paper, an undergraduate capstone course in software engineering is described that not only exposes students to agile software development, but also makes it possible to observe the behavior of developers using Scrum for the first time. The course requires students to work as Scrum Teams, responsible for the implementation of a set of user stories defined by a project domain expert playing the role of the Product Owner. During the course, data on project management activities are collected in order to analyze the amount of work completed, compliance with the release and iteration plans, productivity, ability in effort estimation, and the like. The paper discusses the achievement of teaching goals and provides empirical evaluation of students' progress in estimation and planning skills. A summary of lessons learned and recommendations is given, reflecting the issues to be considered when teaching courses in agile software development. Surveys of students have shown that they were overwhelmingly positive about the course, indicating that the course fully met or even exceeded their expectations.",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1), is a study from academia (IC2), and is a primary study (IC4). It does not violate any exclusion criteria."
1286.0,Excluded,ec7,Framework for IMT-2000 networks,"IMT-2000 is a major initiative to develop a set of international standards for third generation mobile systems to support global roaming and a rich set of new services and applications across different technologies. The development of the needed standards requires a great deal of effort. The first step, and arguably the most important step, is to define as clearly as possible what an IMT-2000 system should provide. This was accomplished for the first Capability Set of IMT-2000 with the approval of ITU-T Recommendation Q.1701 (Framework for IMT-2000 Networks) in March 1999. Recommendation Q.1701 sets out the Family of Systems concept which provides the basis for the development of additional IMT-2000 standards. It provides an overall framework for the development of ITU-T IMT-2000 signalling requirements, thereby providing a guideline document for the other IMT-2000 Recommendations. This paper provides an overview of the history behind, and the process for the development of this key recommendation, and a concise summary of key aspects of the capabilities that an IMT-2000 system is expected to support.",EXCLUDED,"The article discusses the development of an ITU-T Recommendation for IMT-2000 networks, which focuses on defining standards for 3G mobile systems. This does not address software requirements, agile methodologies, or answer research questions related to software development. It is a document outlining the process of standard setting, rather than a study on software projects."
1752.0,Excluded,ec7,Non-functional requirements in business process modeling,"Business process modeling entails the capture of a set of tasks that invariably model the functional behavior of a system. Another aspect of business process modeling involves the accurate capture of operational behavior and the associated process constraints. Whether the process is automated or manual, such operational constraints and behavior exist. This may include a variety of properties including performance expectations, policy constraints, and security controls. These characteristics later manifest as the non-functional requirements of an intended system, and often such information is generally identified at some point after the business process modeling exercise. The non-functional characteristics of the business are arguably more difficult to capture in business process modeling, since the focus of such methods is the modeling of functional behavior. We propose how two new artifacts may be applied to model the constraints associated with a business process. This is the operating condition to denote a business process constraint and the control case to define controlling criteria to mitigate risk associated with an operational condition. Modeling constraints in this way provides an opportunity to capture these characteristics of business process early in the systems development life-cycle. This contributes to a model that provides a more complete representation of the overall business process. The methods will assist in mitigating risk and facilitate the early discovery of non-functional requirements during systems development.",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1) as it discusses non-functional requirements arising from business process modeling, which are relevant to systems development. It is a study (IC2) and appears to be a primary study (IC4) as it proposes new artifacts for capturing constraints. The abstract doesn't violate any exclusion criteria (EC1-EC5)."
1297.0,Included,included,From RUP to Scrum in Global Software Development: A Case Study,"In this paper we present the results of a case study at two offshore projects that recently adopted the agile way of working. We analyze their multi-site governance activities adopted and adjusted based on the Scrum methodology. Furthermore, we identify those changes that the Scrum adoption brought, in comparison with the previous governance structure of the Rational Unified Process (RUP). We find that a transition from RUP to Scrum brings a positive effect in requirements engineering, communication, cost management and cross-functionality of the distributed teams. We also observe a negative change with regard to the development pace and delivery time. Overall, we add to the body of knowledge in the field of distributed agile, with an additional field study where we describe and compare the migration from RUP to Scrum, and the implications of this transition.",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1), is a study from industry or academia (IC2), and is a primary study (IC4). It does not violate any exclusion criteria (EC1-EC9)."
1625.0,Excluded,ec3,Machine learning and algorithms; agile development,"The Communications Web site, http://cacm.acm.org, features more than a dozen bloggers in the BLOG@CACM community. In each issue of Communications, we'll publish selected posts or excerpts. twitter Follow us on Twitter at http://twitter.com/blogCACM http://cacm.acm.org/blogs/blog-cacm John Langford poses questions about the direction of research for machine learning and algorithms. Ruben Ortega shares lessons about agile development practices like Scrum.",EXCLUDED,"The article is a collection of blog posts and excerpts from ACM Communications, not a primary or secondary study. It does not meet IC4 (is it a primary or secondary study) and doesn't provide a study addressing software requirements using agile methodologies."
118.0,Excluded,ec7,A framework for role-based feature management in software product line organizations,"Product line engineering requires changes in approaching software development. Two main processes are to be established: creating a reusable infrastructure, and utilizing it for developing products. In practice, these two processes cannot strictly be separated as product enhancements are requested frequently by customers and a changeable infrastructure is essential to react on market needs. Thus, various approaches, such as proactive, reactive, or agile, have been introduced to handle changes. At a finer level of granularity, however, changes comprise many activities with variable duration and thus result in sets of concurrent and overlapping software development activities. This paper, therefore, investigates changes in more detail and assumes that provisioning comprehensive information on changes and respective states are crucial to organizations for keeping a software product line manageable. As features are a common notion used in software engineering to reflect customer requirements, the paper proposes a conceptual framework for managing feature information and for defining role-specific views throughout all life cycle processes. Its concepts have been derived from an industrial context.",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1), is a study from an industrial context (IC2), and is a primary study (IC4). It does not violate any exclusion criteria (EC1-EC9)."
2419.0,Excluded,ec5,The agile approach in an undergraduate software engineering course project,"The rise in popularity of agile software development methodologies such as extreme programming (XP), crystal, DSDM and feature-driven development has opened an opportunity for the software engineering education community. How can one capitalize on the strengths of agile development models while still appealing to established software engineering practices? The typical introductory software engineering course makes use of a team-based project to reinforce software process activities. The project normally runs for one academic term during which students are led through life-cycle activities using a modified waterfall approach to software development. While useful in teaching software engineering process concepts, this approach limits the team's ability to utilize feedback from downstream process activities. It also limits the students' opportunity to understand process improvement from their own experiences. The ability to respond to project change is also dampened by the fact that teams do not have the time or resources in this format to modify, or refactor the design of a project component let alone incorporate a new or modified customer requirement. Agile methodologies promote an evolutionary approach to development using short incremental release cycles. We report on the experiences of conducting a team project in an introductory software engineering course using agile development techniques at the Rochester Institute of Technology. Teams have the opportunity to experience multiple iterations of the software engineering life cycle and evolve a product design that allows for discoveries made during implementation and through the introduction of changing customer requirements. The project integrates the concept of test-driven development. This agile technique addresses testing early in the development process and reinforces the value of unit testing. The incorporation of agile techniques is not only useful for students in an introductory course, but may also be applied to upper division software engineering courses.",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1), is a study from industry or academia (IC2), and is a primary study (IC4). It does not violate any exclusion criteria (EC1-EC9)."
2301.0,Excluded,ec5,"Students becoming political and ""incorrect"" through agile methods","At the risk of being condemned as a software engineering heretic, it seems to me that notions of accuracy and correctness of software have intuitive appeal, but are difficult if not impossible to achieve in practice. The search for this chimera of ""correctness"" ...",EXCLUDED,"The article discusses the perception of software correctness through the lens of agile methods, but it does not explicitly address software requirements. It violates Exclusion Criteria 3, as the study does not focus on software requirements."
1859.0,Included,included,Postmodern prospects for conceptual modelling,"A number of recent developments in software engineering -- from agile methods to aspect-oriented programming to design patterns to good enough software -- share a number of common attributes. These developments avoid a unifying theme or plan, focus on negotiation between different concerns, and exhibit a high level of context sensitivity. We argue that these developments are evidence of a postmodern turn in software engineering. In this paper, we survey a number of these developments and describe their potential implications for the practice of conceptual modelling.",EXCLUDED,"The article discusses postmodern trends in software engineering and their implications for conceptual modeling, but it does not specifically address software requirements or focus on agile methodologies. It's a survey paper and not a study itself, thus failing IC4 (it is not a primary or secondary study)."
952.0,Excluded,ec3,Context-awareness: exploring the imperative shared context of security and ubiquitous computing,"Context-awareness is a quintessential feature of ubiquitous computing. Contextual information not only facilitates improved applications, but can also become significant security parameters -- which in turn can potentially ensure service delivery not to anyone anytime anywhere, but to the right person at the right time and place. Specially, in determining access control to resources, contextual information can play an important role. Access control models, as studied in traditional computing security, however, have no notion of context-awareness; and the recent works in the nascent field of context-aware access control predominantly focus on spatio-temporal contexts, disregarding a host of other pertinent contexts. In this paper, with a view to exploring the relationship of access control and context-awareness in ubiquitous computing, we propose a comprehensive context-aware access control model for ubiquitous healthcare services. We explain the design, implementation and evaluation of the proposed model in detail. We chose healthcare a representative application domain because healthcare systems pose an array of non-trivial context-sensitive access control requirements, many of which are directly or indirectly applicable to other context-aware ubiquitous computing applications.",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1) as it explores context-aware access control in ubiquitous computing, which is a software project. It is a study from industry or academia (IC2) and uses a comprehensive model (IC3). It does not violate any exclusion criteria."
539.0,Excluded,ec3,An intelligent multi-agent e-services methodâ€”An international telecommunication example,"The online services of \{B2B\} e-commerce have had to face a challenge resulting from the diverse services built on heterogeneous platforms that must work together in an integrated and seamless manner. Today, businesses have accumulated large numbers of online services that run and reside on a variety of environments. Furthermore, they have different workflows and operational support systems that need to interact with their legacy systems. The result has been chaotic and disruptive. We developed a new framework, artifact, and performance model with which to address this problem. A multi-agent e-service system was developed to cope with dynamics and upheaval. We used a customer-centric viewpoint with supply chains both upstream and downstream. An implementation was performed to determine problems in its development. Two simple live case studies were conducted to illustrate the model's feasibility and validity.",INCLUDED,The article addresses requirements in software projects using agile methodologies (IC1) and is a study from industry/academia (IC2). It's a primary study (IC4) and presents qualitative/quantitative research (IC3). It does not violate any exclusion criteria (EC1-EC9).
2162.0,Excluded,ec7,Sense-respond cloud mediator architecture for services evolution,"In many dynamic externally-driven enterprises, like the Government, citizens participation in the design and evolution of services is critical and essential for satisfaction. Web 2.0 features are changing the way citizens interact and participate. Here we leverage this with a sense-respond architecture between two clouds: a) a front-end social networks of communities and citizens, and b) back-end enterprise application services. We introduce an Adaptive Complex Environment (ACE) ontology and mediator architecture for complex service-intensive organizations. This mediator architecture is illustrated using Web 2.0 (e.g. Facebook services) to make tacit service requirements of user communities explicit, leading to the adaptation in the use of back-end services. We also present a specific eGovernment application scenario where the services are identified, designed, delivered and evolved by employing ACE. We thus motivate research in management environments in which stakeholder participation, development, and operational aspects are integrated so that services can be co-engineered (i.e. collaboratively, continuously and concurrently).",INCLUDED,The article addresses requirements in software projects using agile methodologies (IC1) as it describes a sense-respond architecture for evolving services in a dynamic enterprise environment. It's a study from industry/academia (IC2) and presents a qualitative research approach (based on the abstract's focus on tacit requirements and adaptation). It's a primary study (IC4) and does not violate any exclusion criteria (EC1-EC9).
1983.0,Included,included,Quantitative Process Improvement in XP Using Six Sigma Tools,"XP (eXtreme Programming) has been used for reducing defects and dealing with changing customer requirements effectively. It has been well known for its defect reduction capability. But, software can be made more reliable by means of process improvement. In general, models like CMM/CMMI have been used for software development process improvement. However, these models have some problems to be used with XP because of less number of process artifacts produced by agile processes. Six sigma on the other hand, provides the quantitative analysis capabilities required to measure and control process performance. Using XP with six sigma can provide means of analyzing XP data and systematically improve process performance. In order to prove our point, we map six sigma tools to activities involved at each phase of XP and show that six sigma technique can be used with XP to measure and improve the performance of XP process. We also suggest a six sigma process improvement guideline with examples.",INCLUDED,The article addresses requirements in software projects using agile methodologies (IC1) and is a quantitative study (IC3). It does not violate any exclusion criteria (EC1-EC9).
