ID,STATUS,Applied Criterios,TITLE,ABSTRACT,RESULT_A_3,EXPLAIN_A_3
1568.0,Excluded,ec3,Journey of enlightenment: the evolution of development at Microsoft,"Like many software companies, Microsoft has been doing distributed application development for many years. However, recent changes in the market have altered the rules, both in terms of customer expectations and programming models for ubiquitous interconnected ...",EXCLUDED,"The article is a narrative account of Microsoft's development evolution and does not address software requirements in agile methodologies. It fails to meet Inclusion Criterion IC1 and violates Exclusion Criterion EC3, as it does not address software requirements."
2696.0,Included,included,User-Centered Design and Agile Methods: A Systematic Review,This paper presents the results of a systematic review of existing literature on the integration of agile software development with user-centered design approaches. It shows that a common process model underlies such approaches and discusses which artifacts are used to support the collaboration between designers and developers.,EXCLUDED,"The study is a systematic review, which falls under EC5 (the study is tertiary or a meta-analysis), thus violating the exclusion criterion."
110.0,Included,included,"A fishbowl with piranhas: coalescence, convergence or divergence?","Agile software development practices including XP and Scrum have risen to prominence within the software engineering community over the past ten years. Are agile software development practices converging? Are some practices becoming more integrated and/or more widely adopted than others? In the early 90s there was a convergence of object-oriented design methodologies - is a similar pattern being repeated within the agile software development community? Several years ago conferences featured debates on the number of practices inherent to XP - or for that matter what constituted XP. Is the Agile community on the verge of converging to standardization or do individual practices retain their individually and evangelists/disciples? A somewhat related question is: Can an agile practice be applied out of the box or is some assembly required? What does it take to get agility going in an organization? Does it work as advertised? What practices work and play well with others? Hear the experiences of panelists in their attempts to actually make agile work in the real world. From Crystal, DSDM, FDD, LEAN, Scrum, to XP (and others) - participants will to share their perspectives and experiences. Be warned - this fishbowl will be stocked with piranhas.",EXCLUDED,"The article is a conference panel discussion abstract that does not present a study addressing software requirements or provide empirical research on agile methodologies. It fails to meet Inclusion Criteria IC1 (addresses requirements in software projects using agile methodologies) and IC3 (qualitative or quantitative research), and violates Exclusion Criterion EC4 (study is incomplete, a draft, presentation slides, or just an abstract)."
2702.0,Included,included,Users as contextual features of software product development and testing,"This paper examines how software developers discuss users and how such discussions are intrinsic to the negotiation and settling of technical decisions in the development and testing of a software product. Using ethnographic data, we show how the user ...",EXCLUDED,"The article does not address software requirements as it focuses on how developers discuss users and their role in technical decision-making during development and testing. This violates Exclusion Criterion EC3, which states that the study must address software requirements."
1234.0,Included,included,Extreme programming for critical systems?,"From the perspective of a 'sympathetic sceptic', this talk will discuss the issues around the development of critical systems - systems where the costs of failure are very high - and whether or not extreme programming practices can be adapted and used in critical systems engineering. I will start by discussing the characteristics of critical systems development, such as the need to justify claims about the system dependability, and the differences in development culture between XP and critical systems development. I will then go on to discuss how different XP practices reduce or increase the risks of software failure, especially when the reality of implementing XP is considered. I will identify weaknesses in the XP process, such as the use of user stories for requirements definition, that have to be addressed before XP practices will be considered by the critical systems community. I will then suggest how the cultural barriers between the communities might be broken down and will propose how it might be possible to adapt XP practice to the development of some types of critical system by introducing 'dependability spikes' into the XP process. Â© Springer-Verlag Berlin Heidelberg 2005.",EXCLUDED,"The article is a presentation talk (not a full study) and falls under EC4 (study is incomplete, a draft, presentation slides, or just an abstract). Although it discusses extreme programming in critical systems, its format and nature do not meet the criteria for a primary or secondary study addressing software requirements in agile methodologies."
372.0,Included,included,Agile development with security engineering activities,"Agile software development has been used by industry to create a more flexible and lean software development process, i.e making it possible to develop software at a faster rate and with more agility during development. There are however concerns that the higher development pace and lack of documentation are creating less secure software. We have therefore looked at three known Security Engineering processes, Microsoft SDL, Cigatel touchpoints and Common Criteria and identified what specific security activities they performed. We then compared these activities with an Agile development process that is used in industry. Developers, from a large telecommunication manufacturer, were interviewed to learn their impressions on using these security activities in an agile development process. We produced a security enhanced Agile development process that we present in this paper. This new Agile process use activities from already established security engineering processes that provide the benefit the developers wanted but did not hinder or obstruct the Agile process in a significant way.",INCLUDED,"The article addresses software requirements in agile methodologies (IC1), is based on industry interviews (IC2), uses qualitative research methods (IC3), and is a primary study (IC4). It does not violate any exclusion criteria: it is in English (EC1), addresses software requirements (EC3), is not incomplete or a draft (EC4), is not a tertiary or meta-analysis (EC5), does not focus on teaching agile methods (EC6), addresses at least one agile methodology (EC7), and answers at least one research question (EC9). Therefore, it meets all inclusion criteria and does not violate any exclusion criteria, leading to the classification of INCLUDED."
91.0,Included,included,A conceptual model of client-driven agile requirements prioritization: results of a case study,"Requirements (re)prioritization is an essential mechanism of agile development approaches to maximize the value for the clients and to accommodate changing requirements. Yet, in the agile Requirements Engineering (RE) literature, very little is known about how agile (re)prioritization happens in practice. Conceptual models about this process are missing, which, in turn, makes it difficult for both practitioners and researchers to reason about requirements decision-making at inter-iteration time. We did a multiple case study on agile requirements prioritization methods to yield a conceptual model for understanding the inter-iteration prioritization process. The model is derived by using interview data from practitioners in 8 development organizations. Such a model makes explicit the concepts that are used tacitly in the agile requirements prioritization practice and can be used for structuring future empirical investigations about this topic, and for analyzing, supporting, and improving the process in real-life projects.",INCLUDED,"The article addresses software requirements in agile methodologies (IC1), is based on a case study (IC2 and IC4), and focuses on a practical process in software development (IC3). It does not violate any exclusion criteria: it is in English (EC1), addresses software requirements (EC3), is a complete study (not a draft or abstract) (EC4), is not a tertiary or meta-analysis (EC5), does not deal with teaching agile methods (EC6), addresses at least one agile methodology (agile requirements prioritization) (EC7), and answers the research question about conceptual modeling of prioritization (EC9). Therefore, it meets all inclusion criteria and does not violate any exclusion criteria."
172.0,Excluded,ec3,A multiple comparative study of test-with development product changes and their effects on team speed and product quality,"Researchers have typically studied the effects of Test-First Development (TFD), compared to Test-Last Development (TLD), across groups or projects, and for relatively short durations. We defined Test-With Deve...",EXCLUDED,"The article does not address software requirements as per EC3. The abstract focuses on test development practices (Test-First vs Test-Last) and their effects on team speed and product quality, rather than software requirements. Therefore, it fails to address a core aspect of software requirements, leading to exclusion."
422.0,Included,included,Agile product line planning: A collaborative approach and a case study,"Agile methods and product line engineering (PLE) have both proven successful in increasing customer satisfaction and decreasing time to market under certain conditions. Key characteristics of agile methods are lean and highly iterative development with a strong emphasis on stakeholder involvement. \{PLE\} leverages reuse through systematic approaches such as variability modeling or product derivation. Integrating agile approaches with product line engineering is an interesting proposition which â€“ not surprisingly â€“ entails several challenges: Product lines (PL) rely on complex plans and models to ensure their long-term evolution while agile methods emphasize simplicity and short-term value-creation for customers. When incorporating agility in product line engineering, it is thus essential to define carefully how agile principles can support particular \{PLE\} processes. For instance, the processes of defining and setting up a product line (domain engineering) and deriving products (application engineering) differ significantly in practices and focus with implications on the suitability of agile principles. This paper presents practical experiences of adopting agile principles in product line planning (a domain engineering activity). ThinkLets, i.e., collaborative practices from the area of collaboration engineering, are the building blocks of the presented approach as they codify agile principles such as stakeholder involvement, rapid feedback, or value-based prioritization. We discuss how our approach balances agility and the intrinsic needs of product line planning. A case study carried out with an industrial partner indicates that the approach is practicable, usable, and useful.",INCLUDED,"The article addresses software requirements in the context of agile methodologies within product line engineering, as evidenced by its focus on agile principles in product line planning and the use of collaborative practices to support stakeholder involvement and value-based prioritization. It is a primary study based on a case study conducted with an industrial partner, satisfying IC1 (software requirements in agile contexts), IC2 (industry setting), IC3 (qualitative/qualitative and quantitative mixed methods implied), and IC4 (primary study). It does not violate any exclusion criteria: it is in English (EC1), addresses software requirements (EC3), is a complete study (not a draft or abstract) (EC4), is not a tertiary or meta-analysis (EC5), does not focus on teaching agile methods (EC6), addresses at least one agile methodology (agile principles and collaboration engineering), and answers research questions related to applying agile principles in product line planning (EC9). Therefore, it meets all inclusion criteria and does not violate any exclusion criteria."
1434.0,Excluded,ec7,Improving the Exchange of Requirements and Specifications between Business Partners,"Increasingly complex supplier-relationships dominate product development, independent of industries and products. Mostly the primary source of risks and later problems is insufficient coherence with requirements engineering methodology and collaboration between different business partners during the project. This article based on experiences from various industries and projects provides insight into how to effectively collaborate in requirements engineering. Methods and tools are one side of the medal, but true collaboration also means having a platform to effectively and efficiently exchange requirements, specifications and their entire change management across impacted stakeholders. The requirements interchange format (RIF) has quickly moved forward over the past two years first in automotive and currently starting in domains such as medical and aerospace. This paper describes typical RE collaboration scenarios and what we recommend in order to mitigate risks and thus effectively manage complex supplier relationships. We will not ldquosellrdquo any tool but rather indicate how RIF is applied in order to share, communicate and collaborate across different tools.",EXCLUDED,"The article does not address any agile methodology, violating Exclusion Criterion EC7. Although it discusses requirements engineering and collaboration, it fails to address at least one agile methodology as required by IC7."
217.0,Included,included,A scrum-based approach to CMMI maturity level 2 in web development environments,"Scrum has become one of the most popular agile methodologies, either alone or combined with other agile practices. Besides, CMMI (Capability Maturity Model Integration) is accepted as a suitable model to measure the maturity of the organizations when developing or acquiring software. Although these two approaches are often considered antagonist, the use of an agile approach to reach certain CMMI maturity levels may result beneficial to organizations that develop Web systems, since they would take the advantages of both approaches. In Web community, this union may be very interesting, because agile approaches fits with the special needs of Web development, and they could be a useful tool for companies getting a certain grade of maturity. This work analyzes the goals of CMMI maturity level 2 and the feasibility of achieving them using the practices proposed by Scrum, trying to assess whether the use of this methodology is suitable for meeting the CMMI generic and specific goals or not. Finally, and based on this analysis, this paper raises a possible extension of Scrum, based on agile techniques, to accommodate the CMMI maturity level 2.",INCLUDED,"The article addresses software requirements in web development environments using agile methodologies (specifically Scrum) and evaluates the feasibility of achieving CMMI maturity level 2 through Scrum practices. It does not violate any exclusion criteria: it is in English (EC1), addresses software requirements (EC3), is a complete study (not a draft or abstract) (EC4), is not a tertiary or meta-analysis (EC5), does not focus on teaching agile methods (EC6), addresses at least one agile methodology (Scrum) (EC7), and answers research questions regarding the alignment of Scrum with CMMI level 2 (EC9). It meets all inclusion criteria: it addresses requirements in software projects using agile methodologies (IC1), is a scholarly study (academic context) (IC2), is a qualitative analysis (IC3), and is a primary study (IC4). Therefore, it is classified as INCLUDED."
407.0,Excluded,ec3,Agile Portfolio Management at NYSE,"In December of 2008, at the height of the financial crisis when the bottom-line was more important than ever and pressures at their highest, I took an opportunity at NYSE Technologies, a young division with the New York Stock Exchange. The Exchange was becoming less of a financial company and more of a technology firm that provides premiere products and services to players within the financial industry. This division is client-facing with the ambitious goal of being a several billion dollar business within five-to-ten years. In order to be successful I had to tackle several challenges: organizing teams with no process, overcoming the bureaucratic hurdles from NYSE proper, assisting management in determining which greenfield, new, and existing products were worth pursuing/developing, road mapping, measuring ROI and value, and meeting each business unit's revenue goals.",EXCLUDED,"The article is an abstract describing a personal experience at NYSE Technologies and does not address software requirements. It fails to specify any agile methodology or research questions, violating EC3 and EC9. Additionally, it is not a study that addresses software project requirements using agile methodologies, thus not meeting IC1."
1879.0,Excluded,ec4,Proceedings - AGILE 2013,"The proceedings contain 21 papers. The topics discussed include: agile software development with distributed teams: agility, distribution and trust; proposing regulatory-driven automated test suites; agile testing: a systematic mapping across three conferences: understanding agile testing in the XP/agile universe, agile, and XP conferences; analyzing effectiveness of workshops for learning agile development principles; system dynamics modeling of agile continuous delivery process; transforming a public sector company: from stone age to agile; adapting agile methodology to overcome social differences in project members; beyond requirements dictator: how agile helped a business analyst discover her real value; black swan farming using cost of delay: discover, nurture and speed up delivery of value; need 4 speed: leverage new metrics to boost your velocity without compromising on quality; continuous delivery? easy! just change everything (well, maybe it is not that easy); and refactoring as a lifeline: lessons learned from refactoring.",EXCLUDED,"The article is a conference proceedings containing multiple papers, and the abstract describes a collection of studies rather than a single study. It does not specify a single research study that addresses software requirements using agile methodologies in a primary or secondary study format. Additionally, it includes multiple topics, some of which do not directly address software requirements (e.g., teaching agile, social differences, black swan farming). Since it is a collection of papers without a clear focus on a single study meeting the inclusion criteria, it fails to meet IC1 and IC4, and violates EC4 (incomplete or non-study format). Therefore, it is classified as EXCLUDED."
2618.0,Excluded,ec3,Towards automation of iteration planning,Iterations are time-boxed periods with an intended outcome that is often a set of implemented requirements. Iterations are part of most common software development lifecycle models. Planning of iterations is a non-trivial task due to the multi-dimensional ...,EXCLUDED,"The article is only an abstract and does not present a complete study, violating Exclusion Criterion EC4."
525.0,Included,included,An experiment in teaching innovation in software engineering: video presentation,"The DOLLI project was a large-scale educational student project course with a real customer, offered to students in their second year. In the time frame of a single semester a functional system was developed and delivered to the customer. We experimented with a shift from a traditional life-cycle to an agile process during the project, and used video techniques for defining requirements and meeting capture.",EXCLUDED,"The article is a video presentation and abstract that focuses on teaching innovation and agile methods in an educational context, not on software requirements. It violates EC4 (study is incomplete, a draft, or presentation slides) and EC6 (deals with teaching agile methods), which are exclusion criteria."
684.0,Included,included,Blending Scrum practices and CMMI project management process areas,"Software development organizations that have been employing capability maturity models, such as SW-CMM or CMMI for improving their processes are now increasingly interested in the possibility of adopting agile development methods. In the context of project management, what can we say about Scrum’s alignment with CMMI? The aim of our paper is to present the mapping between CMMI and the agile method Scrum, showing major gaps between them and identifying how organizations are adopting complementary practices in their projects to make these two approaches more compliant. This is useful for organizations that have a plan-driven process based on the CMMI model and are planning to improve the agility of processes or to help organizations to define a new project management framework based on both CMMI and Scrum practices.",INCLUDED,"The article addresses software project requirements in the context of agile methodologies (Scrum) and compares it with CMMI, fulfilling IC1. It is a research study that analyzes the alignment and gaps between Scrum and CMMI, which is a primary study (IC4). The article is written in English (no violation of EC1), addresses software project management practices (not teaching agile, so EC6 not violated), includes at least one agile methodology (Scrum, satisfying EC7), and answers a clear research question about alignment and complementary practices (satisfying EC9). No exclusion criteria are violated, and all inclusion criteria are met."
971.0,Excluded,ec3,Crossmedia application design: exploring linear and non-linear narrative abilities,"The increasing availability of communication resources and platforms made possible for users to interact in a multi-device manner. In turn, crossmedia initiatives can enhance the users' experience combining a set of media, in a consistent way, which together will help them to attain interactive goals. Obviously, such complex applications require tools to increase the quality and productivity of application development tasks, such as requirements elicitation, internal communication and design. This paper is an interdisciplinary study in which the use of linear and non-linear narrative abilities is proposed to mitigate the crossmedia application development complexity. A Proof of Concept is also conducted to evaluate the proposal feasibility into the Design of Communication.",EXCLUDED,"The article does not address software requirements or agile methodologies, violating Exclusion Criteria EC3 and EC7. It focuses on narrative abilities in crossmedia application design and does not discuss any agile development practices or software requirements elicitation in the context of agile methodologies."
1664.0,Excluded,ec3,Mechatronics of active vision,"Machine vision suffers from fundamental difficulties in terms of algorithm complexity and methodological approaches in finding solutions to basic problems. The active vision paradigm is an effort to address these issues by enabling the seeing agent to manipulate its visual parameters in time and space so as to simplify its computational tasks and solve for the ambiguities in the process of visual perception. In this paper it is argued that if the goal of research in computational vision is considered to be that of understanding and designing seeing systems, then we need a design strategy. In our particular case, the design strategy has been influenced by anthropomorphic qualities. The empirical nature of such research also requires systems by which one can perform experiments in real-time and in interaction with the environment. This criterion has also been an important guide-line in the design of the system. The need for the manipulation of the visual parameters is a typical application of mechatronicsâ€”the interaction between the mechanics and electronicsâ€” of a complex perceptual system. By an analysis based on observations from the primate visual system, we describe the design of such a system. Details of its implementation and performance are also provided. To demonstrate that the system meets the requirements derived from our analysis, we finally describe a set of experiments with the designed robot head involving gaze control and the integration of a set of primary ocular processes.",EXCLUDED,"The article does not address software requirements in software projects using agile methodologies (violates EC3). Instead, it focuses on mechatronics and active vision systems in robotic perception, which is unrelated to software requirements or agile methodologies."
2370.0,Included,included,Tailoring agility: Promiscuous pair story authoring and value calculation,"This chapter describes how a multi-national software organization created a business plan involving business units from eight countries that followed an agile way, after two previously failed attempts with traditional approaches. The case is told by the consultant who initiated implementation of agility into requirements gathering, estimation and planning processes in an international setting. The agile approach was inspired by XP, but then tailored to meet the peculiar requirements. Two innovations were critical. The first innovation was promiscuous pair story authoring, where user stories were written by two people (similarly to pair programming), and the pairing changed very often (as frequently as every 15-20 minutes) to achieve promiscuity and cater for diverse point of views. The second innovation was an economic value evaluation (and not the cost) which was attributed to stories. Continuous recalculation of the financial value of the stories allowed to assess the projects financial return. In this case implementation of agility in the international context allowed the involved team members to reach consensus and unanimity of decisions, vision and purpose. Â© 2010 Springer-Verlag Berlin Heidelberg.",INCLUDED,"The article is written in English (EC1 not violated), addresses software project requirements in an agile context (IC1 satisfied), focuses on a real-world implementation in a multi-national organization (IC2 satisfied), and describes a qualitative case study (IC3 satisfied). It is a primary study (IC4 satisfied). It does not deal with teaching agile methods (EC6 not violated), addresses at least one agile methodology (XP, as per EC7 not violated), and responds to the research questions related to agility tailoring and value calculation (EC9 not violated). No exclusion criteria are violated, and all inclusion criteria are met."
1314.0,Included,included,Generating feature model from creative requirements using model driven design,"Software Product Lines (SPL) have largely been taken on board by industry. Several reports from large companies such as Bosch, Nokia, Philips and Siemens witness gains and benefits achieved with their use, especially with respect to the reduction on time to market. In SPL development, domain analysis plays a central role where the relevant features are identified. Feature-Oriented Domain Analysis is a method which uses a feature model to specify variabilities and commonalities of an SPL. However, activities related to the Domain Analysis process (managing commonalities and variabilities, with users visibility and relevant stakeholders) in most cases, do not seem to be a simple and easy activity, since to represent these analyzes in modelling domain tools with a certain degree of formality, requires a technical knowledge that domain experts do not always have it prior to use. But creative requirements techniques have been suggested to facilitate the elicitation activity by filling the gap the communications problems between domain experts and software engineers, making the domain analysis more agile. Thus, to improve the domain analysis process, this paper seeks to set out the use of a creative and agile technique for modelling requirements by means of mind maps for cognitive and effective support when building feature models.",EXCLUDED,"The article does not address at least one agile methodology (as per EC7), as it focuses on creative requirements techniques and mind maps without explicitly addressing a specific agile methodology. Additionally, while it touches on agile aspects in the context of domain analysis, it fails to clearly link the use of creative techniques to an agile methodology, thus violating EC7."
187.0,Excluded,ec7,A Pattern-Based Approach for Analysing Requirements in Socio-technical Systems Engineering,"Requirements analysis for socio-technical systems faces the challenge of multidisciplinary requirements that need to be collected from, understood by and agreed upon by various stakeholders. In some cases, requirements analysts or involved stakeholders do not fully understand the requirements that other disciplines impose, and thus fail to deliver a requirements specification that can be used in interdisciplinary development teams. In requirements engineering, requirement patterns are used to recognize important and recurring issues, thus reducing the effort of compiling a list of software requirements. The objective of the proposed dissertation project is to develop a similar pattern based approach that helps in analysing requirements from different disciplines and making them comprehensible for all stakeholders who need to agree to a requirement specification as the deliverable of requirements engineering. Due to the importance of legal aspects for, and users' trust in, socio-technical systems, requirement patterns will be developed for these two aspects. For the legal requirement patterns, legal requirements that are stable concerning changes due to their origin in fundamental, higher-ranked laws will be collected, and requirement patterns will be derived from them. For the requirement patterns for trust support, antecedents that build trust will be collected, and requirement patterns that demand functionality to support these antecedents will be developed. The obtained patterns are then used to compile a requirement list that serves as input for requirements negotiation with the various stakeholders.",EXCLUDED,"The article does not address software requirements specifically; instead, it focuses on socio-technical systems and multidisciplinary requirements analysis. It fails to address at least one agile methodology (EC7), as the study does not mention or relate to any agile development practices. Therefore, it violates Exclusion Criterion EC7."
2331.0,Excluded,ec6,Supporting pair programming with JavaGrinder,JavaGrinder is a web-based platform designed to support teaching Java in introductory Computer Science classes. JavaGrinder emphasizes small bite-sized problems that can range in complexity from a few lines to the construction of multiple classes. Since ...,EXCLUDED,"The study does not address software requirements in software projects using agile methodologies. Instead, it focuses on supporting teaching Java in introductory Computer Science classes, which falls under pedagogical tools rather than software project requirements. This violates Exclusion Criterion EC3."
1187.0,Excluded,ec7,Evolving Specifications Formally,"This paper presents a formal specification and analysis method motivated by issues faced during early stages of requirements development for automotive features. At this early stage of development, only overall goals of features are understood, and there is a need to discover all possible scenarios of operation. We have developed a formalism - Structured Transition Systems (STS) - that facilitates the rapid evolution of specifications. STS supports multiple idioms of specification : transitions, state-diagrams, scenarios etc. It also supports constructs for hierarchical organization of a specification. We have further defined analyses that are useful for review and inspection of STS specifications. A distinctive feature of our method is the ability to use analysis results to refine and reinforce parts of the specification by importing analysis results into STS specifications. In practice, this leads to a feedback loop where requirements can be rapidly refined using analysis engines to drive the development of requirements. We have experimented using our technique on a number of automotive case-studies, and we present some of our experiences with these case-studies.",EXCLUDED,"The article does not address software requirements in the context of agile methodologies. It focuses on formal specification and analysis methods for automotive features, using Structured Transition Systems (STS), but there is no mention of agile methodologies or their application in requirements development. This violates Exclusion Criterion EC7, which states that the study must address at least one agile methodology. Therefore, the article is classified as EXCLUDED."
335.0,Excluded,ec3,Adopting an Agile Culture,"Success in adopting an agile culture depends on the organizationpsilas ability to adapt, while at the same time establishing common objectives and principles across the organization. This experience report observes this theme via the lens of a project team at Liquidnet, specifically through the user experience group.",EXCLUDED,"The article violates Exclusion Criterion EC6 (deals with teaching agile methods) and EC7 (fails to address at least one agile methodology). The study focuses on adopting an agile culture rather than software requirements or specific agile methodologies, and does not explicitly address software project requirements or a particular agile methodology such as Scrum or Kanban."
1768.0,Excluded,ec3,Obstacles to decision making in Agile software development teams,"In this paper we describe the problems that are caused by insufficient encapsulation mechanisms and then present object-oriented encapsulation, a simple and uniform approach that solves these problems by bringing state of the art encapsulation features to dynamically typed languages. We provide a detailed discussion of our design rationales and compare them and their consequences to the encapsulation approaches used for statically typed languages. We also describe an implementation of object-oriented encapsulation in Smalltalk. Benchmarks of this implementation show that extensive use of object-oriented encapsulation results in a slowdown of less than 15 percent.",EXCLUDED,"The article does not address software requirements in the context of agile methodologies. Instead, it focuses on object-oriented encapsulation mechanisms in dynamically typed languages and their performance implications, which does not align with the study of requirements in agile software development. This violates Exclusion Criterion EC3, which states that the study must address software requirements."
2694.0,Included,included,User stories and acceptance tests as negotiation tools in offshore software development,"This experience report talks about applying agile tools, namely, user stories and acceptance tests, to resolve problems in offshore software development. These tools help to formulate and to better understand results and goals of projects, and to avoid ...",INCLUDED,"The article is written in English, addresses software requirements in the context of agile methodologies (user stories and acceptance tests), and focuses on offshore software development, which is a software project setting. It is an experience report, which is a primary study, and does not violate any exclusion criteria. It meets all inclusion criteria: it addresses software requirements using agile methods, is from a practical (industry) context, and is a primary study."
2317.0,Included,included,Successful product-based agile software development without onsite customer an industrial case study,"Software industry is increasingly using Agile Methods due to its benefits. However the way industry practices agile methods is some time divergent to the basic Agile Principles. For example customer involvement in the entire software development process is considered essential; but under certain conditions this requirement is not so critical. We have studied in detail such an adaptation by a large software company using Agile Method i.e. SCRUM. The organization develops software products using SCRUM; however, after initial development; they customize the product for their potential customer. At no time (during initial development or customization stage), real customer is present at the development site; but still their products are immensely successful in terms of number of products sold, and customer satisfaction. In the real world case study we have analyzed reasons for the success of the organization and have studied in detail the circumstances which obviate the need of readily available customer. The results show that, extensive domain knowledge, prior experience of the product and experienced workforce mitigate the need of onsite customer.",INCLUDED,"The article addresses software requirements in agile projects using SCRUM, a specific agile methodology, through a real-world industrial case study. It does not violate any exclusion criteria: it is in English (EC1), addresses software requirements (EC3), is a complete study (not a draft or abstract) (EC4), is not a tertiary or meta-analysis (EC5), does not focus on teaching agile methods (EC6), addresses at least one agile methodology (EC7), and answers at least one research question (EC9). It meets all inclusion criteria: it addresses software project requirements in agile settings (IC1), is from industry (IC2), uses qualitative research (IC3), and is a primary study (IC4)."
1144.0,Excluded,ec3,Enhancing creativity in agile software teams,"The development of new products requires the generation of one or more novel and useful ideas, suitable to implementation in practice. In our research, the agile method eXtreme Programming (XP) is analyzed, evaluated and enhanced from the perspective of the creativity. We believe that a better understanding of concepts related to creative teams (structure, performance and purposes) offers important insights about the use of agile methods in general and XP in particular.",EXCLUDED,"The article fails to address at least one agile methodology (it only focuses on eXtreme Programming, XP, without evaluating or enhancing it in a way that answers a specific research question or provides actionable insights), violating EC7. Additionally, the abstract does not specify how creativity is measured or evaluated, indicating it fails to answer at least one research question, violating EC9. Therefore, it does not meet the inclusion criteria and is excluded."
2122.0,Included,included,Scenario-based usability engineering techniques in agile development processes,"Improving the users' experience is a common goal of both software engineering and usability engineering. However, although practitioners of both disciplines collaborate in practice, development processes often rely on a sequential division of labor, and thus limit the effectiveness of a meeting of different perspectives. In this paper, we report on experiences we made in both academia and industry as we put an agile development process pattern to the test -- combining Extreme Programming and Scenario-Based Usability Engineering, based on a blend of perspectives on equal terms.",INCLUDED,"The article addresses software requirements in agile development processes by combining Extreme Programming and Scenario-Based Usability Engineering, which aligns with IC1. It includes experiences from both academia and industry, satisfying IC2. The study reports on practical experiences, indicating qualitative research, thus meeting IC3. It is a primary study based on real-world implementation, satisfying IC4. It does not violate any exclusion criteria: it is in English (EC1), addresses software requirements (EC3), is not incomplete or a draft (EC4), is not a tertiary or meta-analysis (EC5), does not focus on teaching agile methods (EC6), addresses at least one agile methodology (Extreme Programming), and answers at least one research question (improving user experience in agile processes). Therefore, it meets all inclusion criteria and does not violate any exclusion criteria."
1191.0,Included,included,Examining the Foundations of Agile Usability with eXtreme Scenario-Based Design,"The increasing use of agile methods to develop UI-intensive systems has led to a need to find ways of integrating usability into agile teams reconciling the convergence and divergent points between the two areas. Agile usability researchers at Virginia Tech have partnered with Meridium, Inc. to develop and implement an integrated approach known as extreme scenario based design (XSBD). Based on an analysis of core values and principles of both areas, and work from other agile usability researchers we identified four requirements that need to be met for an integrated approach to work effectively. We report on the results of using XSBD to develop a product at Meridium, summarizing how it addresses those requirements and draw conclusions about the effectiveness of the approach making connections back to core principles of agile usability.",INCLUDED,"The article addresses software project requirements in the context of agile methodologies, specifically focusing on integrating usability through extreme scenario-based design (XSBD). It does not violate any exclusion criteria: it is in English (EC1), addresses software requirements (EC3), is a complete study (not a draft or abstract) (EC4), is not a tertiary or meta-analysis (EC5), does not focus on teaching agile methods (EC6), addresses at least one agile methodology (agile usability), and answers research questions about the effectiveness of XSBD. It meets inclusion criteria: it addresses software project requirements using agile methods (IC1), is from both academia (Virginia Tech) and industry (Meridium, Inc.) (IC2), and presents qualitative research findings (IC3). It is a primary study (IC4). Therefore, it is classified as INCLUDED."
375.0,Included,included,Agile development: issues and avenues requiring a substantial enhancement of the business perspective in large projects,"Large-scale projects, are often delivering low value software to businesses due to stakeholders' misunderstanding. Evolutionary software development represents an alternative to plan-driven development in order to tackle today's turbulent environments. In agile development, a type of evolutionary development, the product owner (P.O.) who is the customer representative---real accountable role---is ill-equipped to identify and prioritize the stakeholders' most success-critical expectations and potential sources of business value. Furthermore, the tools he can use have their own scalability issues that question their underlying principles. Moreover, without a substantial involvement to take into account all stakeholders, software providers are more likely acting as commodity-utility providers than real business partners. In today's business context, there is a clear need for a value-driven development which embraces changes along with higher visibility and understanding of business transformations.
The current problems of software crisis could be condensed in a twofold business perspective dilemma: Doing the right product and providing efficient guidance to the development project. Approaches based on goals have been successfully used in Requirements Engineering (RE) and IT governance to address issues similar to the current software crisis. Commonalities in motivations behind the use of goals in both domains can open new avenues for improving the business perspective in Scrum. A goal-value oriented approach is then proposed as a candidate approach to balance the stakeholders' needs and expectations for large-scale agile developments and ensure focus on delivering high value functionalities.",INCLUDED,"The article addresses software requirements in agile methodologies, specifically focusing on enhancing the business perspective in large-scale projects. It does not violate any exclusion criteria: it is in English (EC1), addresses software requirements (EC3), is a complete study (not a draft or abstract) (EC4), is not a tertiary or meta-analysis (EC5), does not focus on teaching agile methods (EC6), addresses at least one agile methodology (Scrum) (EC7), and answers research questions related to business value and stakeholder needs (EC9). It meets inclusion criteria: it addresses software project requirements using agile methodologies (IC1), is a scholarly study (academia) (IC2), presents a qualitative analysis (IC3), and is a primary study (IC4)."
582.0,Included,included,Applying agile to large projects: new agile software development practices for large projects,"Large software development projects are not agile by nature. Large projects are not easy to implement, they are even harder to implement using agile methodologies. Based on over seven years of experience building software systems using agile methodologies we found that large software projects require more practices than the usual used in small projects. In this paper, we will introduce a set of new and modified development practices, which will help developing a large agile project.",INCLUDED,"The article addresses software requirements in large software projects using agile methodologies, which satisfies IC1. It is based on practical experience from industry, fulfilling IC2. The study presents new development practices derived from real-world implementation, indicating qualitative research, thus meeting IC3. It is a primary study based on author experience and observations, satisfying IC4. It does not violate any exclusion criteria: it is in English (EC1), addresses software development practices (EC3), is not a draft or abstract (EC4), is not a tertiary or meta-analysis (EC5), does not focus on teaching agile methods (EC6), addresses agile methodologies (EC7), and answers research questions about new practices for large projects (EC9). Therefore, it is classified as INCLUDED."
