ID,STATUS,Applied Criterios,TITLE,ABSTRACT,RESULT_A,EXPLAIN_A
737.0,Included,included,Change-oriented adaptive software engineering by using agile methodology: CFDD,Changes are very common issues to software development. In this modern competitive software environment the changes are very frequent to any software product. Most software companies nowadays aim to produce valuable software in sort time period with minimal cost within unstable and changing environment. With the time new requirement are coming so a change oriented technique is needed. In this paper a change oriented adaptive software engineering model is presented that use an agile methodology: CFDD (cognizant feature driven development). In this model changes are handled separately from the development phase. Two techniques are used in combination: Adaptive development and CFDD (an Agile methodology). The key benefit of this model is its simplicity and full proof quick development with less chance of failure that is change oriented (feature oriented). Â© 2011 IEEE.,INCLUDED,"The article addresses software requirements in software projects using an agile methodology (CFDD), which satisfies IC1. It is a study presenting a new software engineering model, originating from research, thus meeting IC2 and IC4 as a primary qualitative study. It does not violate any exclusion criteria: it is in English (EC1), addresses software requirements (EC3), is a complete study (not a draft or abstract) (EC4), is not a tertiary or meta-analysis (EC5), does not focus on teaching agile methods (EC6), addresses at least one agile methodology (CFDD) (EC7), and answers at least one research question (EC9). Therefore, it is classified as INCLUDED."
2475.0,Included,included,The impact of inadequate customer collaboration on self-organizing Agile teams,"Context Customer collaboration is a vital feature of Agile software development. Objective This article addresses the importance of adequate customer involvement on Agile projects, and the impact of different levels of customer involvement on real-life Agile projects. Method We conducted a Grounded Theory study involving 30 Agile practitioners from 16 software development organizations in New Zealand and India, over a period of 3 years. Results We discovered that Lack of Customer Involvement was one of the biggest challenges faced by Agile teams. Customers were not as involved on these Agile projects as Agile methods demand. We describe the causes of inadequate customer collaboration, its adverse consequences on self-organizing Agile teams, and Agile Undercover â€” a set of strategies used by the teams to practice Agile despite insufficient or ineffective customer involvement. Conclusion Customer involvement is important on Agile projects. Inadequate customer involvement causes adverse problems for Agile teams. The Agile Undercover strategies weâ€™ve identified can assist Agile teams facing similar lack of customer involvement.",INCLUDED,"The article is written in English, addresses software project requirements in the context of agile methodologies, specifically focusing on customer collaboration and its impact on self-organizing teams. It is a primary qualitative study conducted in industry settings, involving real-life Agile projects. It does not violate any exclusion criteria (EC1, EC3, EC4, EC5, EC6, EC7, EC9), and satisfies all inclusion criteria (IC1, IC2, IC3, IC4). Therefore, it is classified as INCLUDED."
712.0,Excluded,ec3,Can social awareness foster trust building in global software teams?,"Trust is paramount in distributed software development to prevent geographically distributed sites to feel distant and act like distinct teams with own conflicting goals. Nevertheless, how to build trust among developers with few or no chances to meet is an open issue. To overcome such a challenge, we hypothesize that increased social awareness may foster trust building in global software teams. In this paper, we present two different empirical studies, specifically designed to test our hypotheses.",INCLUDED,"The article addresses software project requirements in global software teams using agile methodologies, as it investigates trust building in distributed teams, which is relevant to software development. It presents empirical studies (quantitative or qualitative) that test hypotheses related to social awareness and trust, satisfying IC1, IC2, and IC3. It does not violate any exclusion criteria: it is in English (EC1), addresses software development (EC3), is a complete study (not a draft or abstract) (EC4), is not a tertiary or meta-analysis (EC5), does not focus on teaching agile methods (EC6), addresses at least one agile methodology (implied by context of global software teams), and answers research questions (EC9). Therefore, it meets all inclusion criteria and does not violate any exclusion criteria."
1619.0,Excluded,ec3,Locking the door but leaving the computer vulnerable: Factors inhibiting home users' adoption of software firewalls,"In the new era of a ubiquitously networked world, security measures are only as good as their weakest link. Home computers with access to the Internet are one of the weaker links as they are typically not as well protected as computers in the corporate world. Malicious actors can not only target such computers but also use them to launch attacks against other systems connected to the Internet, thus posing severe threats to data and infrastructure as well as disrupting electronic commerce. This paper investigates the factors that affect the use of security protection strategies by home computer users in relation to a specific, but crucial security technology for home â€“ a software firewall. This paper proposes individuals' concern for privacy, awareness of common security measures, attitude towards security and privacy protection technologies, and computer anxiety as important antecedents that have an impact on the users' decision to adopt a software firewall. The results of our study suggest that attitude plays a more important role than perceived usefulness in shaping users' intention to use firewalls. We attribute this interesting finding to the non-functional nature of firewall systems that work best in the background with a complex relationship to users' productivity. Hence, the results add to our current understanding of Technology Acceptance Model vis-Ã -vis technologies that serve non-functional needs such as security. We then present a set of guidelines to home computer users, Internet Service Providers, e-commerce companies, and the government to increase home users' adoption rate of privacy and security protection technologies.",EXCLUDED,"The article does not address software requirements in the context of software projects using agile methodologies. It focuses on home users' adoption of software firewalls from a user acceptance and behavioral perspective, which does not relate to software requirements or agile development practices. This violates Exclusion Criterion EC3."
2714.0,Included,included,Using an ethnographic process to conduct requirements analysis for agile systems development,"To counter the inflexibility of the “heavy” methodologies, a group of methodologies termed “agile” or “lightweight” software development methodologies have gained prominence since 2001...",INCLUDED,"The article addresses software requirements in agile methodologies (IC1), is a study from academia (IC2), uses a qualitative research approach (IC3), and is a primary study (IC4). It does not violate any exclusion criteria: it is in English (EC1), addresses software requirements (EC3), is not incomplete or a draft (EC4), is not a tertiary or meta-analysis (EC5), does not focus on teaching agile methods (EC6), addresses at least one agile methodology (EC7), and answers at least one research question (EC9). Therefore, it meets all inclusion criteria and does not violate any exclusion criteria."
1106.0,Excluded,ec3,Electronic patient record development in Norway: The case for an evolutionary strategy,"With the failure of many large-scale â€œbig-bangâ€� projects, combined with the lack of influence associated with many small-scale projects, we need to look for alternative strategies for implementing \{ICT\} in healthcare. One such strategy is to focus on the processes that enable successful scaling of locally developed \{ICT\} systems and how these gain a foothold in a larger market. In this paper, we contribute with empirical insight into one such scaling process. We illustrate how scale is both connected to a vendor's strategy of maintaining close user contact and influenced by how the authorities choose to organize the healthcare system. Empirically, the study draws on the establishment and growth of the Norwegian company \{DIPS\} \{ASA\} over a period of nearly 25 years, which today claims the lion's share of the electronic patient records market in Norwegian hospitals.",EXCLUDED,"The article does not address software requirements, as it focuses on the organizational and strategic aspects of scaling electronic patient record systems rather than software development requirements. This violates Exclusion Criterion EC3."
2765.0,Excluded,ec7,Vacuous Real-Time Requirements, ,EXCLUDED,"The article does not address software requirements in the context of agile methodologies, violating Exclusion Criterion EC3. Additionally, the abstract is missing, making it impossible to assess if it meets IC1 or other inclusion criteria. Therefore, it fails to meet the core requirement of addressing software requirements using agile methods."
2751.0,Included,included,Using Simulation to Investigate Requirements Prioritization Strategies,"Agile and traditional plan-based approaches to software system development both agree that prioritizing requirements is an essential activity. They differ in basic strategy - when to prioritize, to what degree, and how to guide implementation. As with ...",INCLUDED,"The article addresses requirements prioritization in software projects using agile methodologies, which satisfies IC1. It is a study that investigates strategies through simulation, indicating it is a primary research study (IC4). The article is written in English, not a tertiary or meta-analysis (no EC5), does not focus on teaching agile methods (no EC6), addresses at least one agile methodology (implied by context), and answers research questions related to prioritization strategies (no EC9). It is not a draft, abstract, or incomplete work (no EC4). It does not fail to address software requirements (no EC3). Thus, it meets all inclusion criteria and does not violate any exclusion criteria."
1711.0,Included,included,Modeling dynamics in agile software development,"Changes in the business environment such as turbulent market forces, rapidly evolving system requirements, and advances in technology demand agility in the development of software systems. Though agile approaches have received wide attention, empirical ...",EXCLUDED,"The article is only an abstract and does not present a complete study, violating Exclusion Criterion EC4."
1528.0,Excluded,ec3,International collaboration in SW engineering research projects,"Many software engineering research projects are conducted within university computer science and computing departments or colleges. Every computer or computing department has its own experiences, successes or pitfalls in software engineering and software ...",EXCLUDED,"The article does not address software requirements or agile methodologies as per EC3 and EC7. It focuses on international collaboration in software engineering research projects without specifying any agile practices or software requirements, thus failing to meet the inclusion criteria."
409.0,Excluded,ec3,Agile practices in a large organization: the experience of poste Italiane,"In this paper we show how agile practices have been used at the Poste Italiane for building a monitoring system of its complex IT infrastructure. The system, called Datamart, is built upon the existing monitoring infrastructure. A testing framework has been developed for performing assertion checking either on existing legacy modules or on the new functionalities. This framework is currently used, and is able to process data coming from 100,000 distributed computers, enabling and improving their centralized control.",INCLUDED,"The article is written in English, addresses software requirements in an agile context at a large organization, focuses on a specific agile implementation (monitoring system development), and describes a primary study with practical outcomes. It does not violate any exclusion criteria (EC1, EC3, EC4, EC5, EC6, EC7, EC9) and meets all inclusion criteria (IC1, IC2, IC3, IC4)."
2194.0,Included,included,SoBA: A tool support for story card based agile software development,"Extreme programming is a set of practices and principals. User stories and story cards are the key to capture customer requirements. However, to execute them successfully and to get as much as benefits from its practices, extreme programming needs a tool support. Our objectives of this paper is to present our model for story card based agile software development and to develop a tool which supports story cards and acceptance test based agile software development methodology to provide more powerful visual view than pen and paper based story cards. We also propose an enhanced story card template to capture functional and nonfunctional software requirements by mutual interactions with actual customers and clients of the system to be built with acceptance tests.",INCLUDED,"The article addresses software requirements in agile software development through the use of story cards and acceptance tests, specifically within the context of Extreme Programming (XP). It presents a tool that supports story card-based agile development, which aligns with IC1 (software requirements in agile methodologies), IC2 (industry or academia—context not specified but still valid), and IC3 (qualitative or quantitative—implied by tool development and methodology proposal). It does not violate any exclusion criteria: it is in English (EC1), addresses software requirements (EC3), is a complete study (not a draft or abstract) (EC4), is not a tertiary or meta-analysis (EC5), does not focus on teaching agile methods (EC6), addresses at least one agile methodology (XP) (EC7), and answers relevant research questions (EC9). Therefore, it meets all inclusion criteria and does not violate any exclusion criteria."
1618.0,Excluded,ec3,Location-dependent query processing: Where we are and where we are heading,"The continuous development of wireless networks and mobile devices has motivated an intense research in mobile data services. Some of these services provide the user with context-aware information. Specifically, location-based services and location-dependent ...",EXCLUDED,"The article does not address software requirements, as it focuses on location-dependent query processing and context-aware information in mobile data services, which falls outside the scope of software project requirements in agile methodologies. This violates Exclusion Criterion EC3."
2275.0,Excluded,ec3,SRP-plugin: a strategic release planning plug-in for visual studio 2010,"Strategic release planning (SRP) is a critical step in iterative software development. SRP involves the assignment of features or requirements to releases while considering hard and soft constraints, such as time, effort, quality or resources. ReleasePlanner™ ...",EXCLUDED,"The article focuses on a plug-in for Visual Studio 2010 and does not address software requirements in the context of agile methodologies. It fails to meet Inclusion Criterion IC1, which requires addressing requirements in software projects using agile methodologies. Additionally, it does not explicitly address any agile methodology, violating Exclusion Criterion EC7."
2564.0,Included,included,"There’s Never Enough Time — Doing Requirements Under Resource Constraints, and What Requirements Engineering Can Learn from Agile Development"," While Requirements Engineering textbooks state that a requirements specification must be complete, in real-life projects we are always starting too late, with too few resources, so we can't do everything. The software development community has solved a similar problem (not having enough resources to implement everything that was asked for) by introducing agile development methods, which offer ways of segmenting the overall project, and choosing which parts to allocate resources to. This paper is about how insights from that agile development community can be applied to requirements engineering activities for any (agile or non-agile) development project. Key terms in agile development, such as “working product” and “user story”, must be mapped intelligently to terms in requirements engineering - and not simply copied: the “product” of requirements engineering is not the same as the “product” being implemented by developers.",INCLUDED,"The article addresses software project requirements using agile methodologies, specifically applying insights from agile development to requirements engineering. It does not violate any exclusion criteria: it is in English (EC1), addresses software requirements (EC3), is a complete study (not a draft or abstract) (EC4), is not a tertiary or meta-analysis (EC5), does not focus on teaching agile methods (EC6), addresses at least one agile methodology (e.g., user stories, working product) (EC7), and answers relevant research questions (EC9). It meets all inclusion criteria: it addresses requirements in software projects using agile methodologies (IC1), is from an academic context (IC2), and is a qualitative research study (IC3), making it a primary study (IC4)."
1589.0,Excluded,ec3,Lean principles and techniques for improving the quality and productivity of software development projects: A case study,"Software product development is recognised as difficult due to the intangible nature of the product, requirements elicitation, effective progress measurement, and so forth. In this paper, we describe some of the challenges of software product development and how the challenges are being met by lean management principles and techniques. Specifically, we examine lean principles and techniques that were devised by Toyota and other manufacturers over the last 50 years. Applying lean principles to software development projects has been advocated for over ten years and it will be shown that the extensive lean literature is a valuable source of ideas for software development. A case study with a software development organisation, Timberline Inc., will demonstrate that lean principles and techniques can be successfully applied to software product development. Copyright Â© 2007 Inderscience Enterprises Ltd.",INCLUDED,"The article addresses software project requirements using lean methodologies, which are a form of agile practice. It is a case study conducted in an industry setting, thus meeting IC1, IC2, and IC4. It does not violate any exclusion criteria: it is in English (EC1), addresses software requirements (EC3), is a complete study (not a draft or abstract) (EC4), is not a tertiary or meta-analysis (EC5), does not focus on teaching agile methods (EC6), addresses lean methodology (which is a form of agile) (EC7), and answers the research question about applying lean principles to improve software quality and productivity (EC9). Therefore, it meets all inclusion criteria and does not violate any exclusion criteria."
641.0,Excluded,ec3,Automatic test case selection for regression testing of composite service based on extensible \{BPEL\} flow graph,"Services are highly reusable, flexible and loosely coupled components whose changes make the evolution and maintenance of composite services more complex. The changes of composite service mainly cover three types, i.e., the processes, bindings, and interfaces. In this article, an approach is proposed to select test cases for regression testing of different versions of \{BPEL\} (business process execution language) composite service where these changes are involved. The approach identifies the changes by performing control flow analysis and comparing the paths in a new version of composite service with those in the old one using a kind of eXtensible \{BPEL\} flow graph (XBFG). Message sequence is appended to \{XBFG\} path so that \{XBFG\} can fully describe the behavior of composite service. The binding and predicate constraint information added in different \{XBFG\} elements can be used for path selection and even for test case generation. Both theoretic analysis and case study show that the proposed approach is effective.",EXCLUDED,"The article does not address software requirements as it focuses on test case selection for regression testing of composite services using BPEL flow graphs, rather than software requirements in the context of agile methodologies. This violates Exclusion Criterion EC3."
49.0,Excluded,ec3,4 - Infrastructure and Security,"Publisher Summary Infrastructure refers to those resources and items required to successfully support and operate information systems. Security refers to policies, procedures, software, and hardware designed to insure that data in information systems are protected against accidental or inappropriate destruction, alteration, or access. Properly supported, infrastructure competency allows an organization to maintain agility in responding to strategic directives and tactical changes. Infrastructure and security together provide the day-to-day operational support for the hardware and software, thus forming a critical component of the organization. Proper management of security requires attention to infrastructure and information system designs, as well as the organization adhering to strict and appropriate personnel practices. Both infrastructure and security are among the many invisible processes and resources required to implement and sustain a successful clinical computing system. Some resources, such as a data center, must be available prior to implementation of these systems; many other resources, such as those supporting security, should be available prior to implementation, but are often deferred until problems occur. Most infrastructure requirements continue and expand after the system is in use. Although organizations can purchase services through outside contracted vendors, those developing skills in their own personnel can use resources more cost effectively, saving as much as 25â€“40%, particularly in areas such as disaster management. In the longer term, the use of contracted services can result in the loss of skills necessary for making strategic decisions, putting into question whether the estimated savings of contracting can be achieved.",EXCLUDED,"The article does not address software requirements in the context of agile methodologies. It discusses infrastructure and security in general terms, without focusing on software project requirements or agile practices. This violates Exclusion Criterion EC3, which states that the study must address software requirements."
46.0,Excluded,ec3,3 - Microsoft Exchange and Windows Server,"Publisher Summary Microsoft Exchange 2003 is integrated with Windows Server and its associated services, and it cannot be deployed correctly without a sound Windows infrastructure and related services. Its most important component is the Windows Active Directory service, which is used for storing almost all aspects of the Microsoft Exchange configuration as well as referencing and addressing the recipients, the distribution groups, or other components. The Domain Name System (DNS) services are also critical, essentially for mail-routing purposes. They are also critical to the correct operation of the Windows Active Directory. Microsoft Exchange 2003 also takes advantage of multinode clustering in a much better way than Exchange 5.5 did. With Windows Server 2003 and the support of eight-node clustering from the Enterprise Edition, a number of clusters are deployed with more than two nodes, with five or six becoming quite common. The chapter also reviews the key Microsoft Exchange needs from the operating system, Windows Server, and discusses the operating-system features of the Windows Server 2003 \{SP1\} release.",EXCLUDED,"The article does not address software requirements in the context of agile methodologies. It focuses on the integration and configuration of Microsoft Exchange and Windows Server, which is unrelated to agile software development practices. Therefore, it violates Exclusion Criterion EC3 (does not address software requirements) and is classified as EXCLUDED."
936.0,Included,included,Comparison between adaptive software development and feature driven development,"Agile methods gain the upper hand over traditional software development methods when it comes to constant customer participation, customer satisfaction with early project delivery and acceptance of requirement changes at any stage of software development life cycle. So the practice of agile methods has been increasing in recent years. Some of the well-known agile methods that are in practice today are Adaptive Software Development, Feature Driven Development, Scrum, eXtreme Programming. A comparison among different agile methods helps managers who need to introduce agility into their organization by providing a thorough knowledge on different features and aspects of the agile methods. By comparing different agile methods, managers can easily choose the agile method that best suites his project requirements and organizational characteristics. Different comparison techniques to compare agile methods were introduced in recent years by researchers. We have compared the agile methods Adaptive Software Development and Feature Driven Development in order to evaluate their degree of agility and coverage degree with respect to the two Knowledge Areas of SWEBOK, (1) Software Requirements, (2) Software Construction. The result of our comparison shows that Adaptive Software Development mainly differs from Feature Driven Development because there are no predefined techniques or specific practices that are meant to be followed in Adaptive Software Development. Feature Driven Development has some predefined techniques or practices that are to be followed during software development. The principle of Adaptive Software Development is to focus more on results rather than steps to achieve that result. A technique is only implemented if it is necessary to get the best output in Adaptive Software Development. Â© 2011 IEEE.",INCLUDED,"The article addresses software requirements in agile methodologies (specifically Adaptive Software Development and Feature Driven Development) using the SWEBOK knowledge areas, satisfying IC1. It is a primary study that compares two agile methods, meeting IC2 and IC4. The study is not written in a non-English language (EC1), does not deal with teaching agile methods (EC6), is not a tertiary or meta-analysis (EC5), and addresses at least one agile methodology (EC7). It also answers research questions regarding the comparison of the two methods in terms of agility and coverage. No exclusion criteria are violated, and all inclusion criteria are met."
267.0,Included,included,A user story driven software development method,"Software process improvement in small organizations is a challenging task. To support the process improvement in small organizations, Agile development methods are very valuable. User Story is one of the important practices of Extreme Programming. To learn the development model of user story, the paper introduces a user story-driven software development method oriented to small organizations and projects. The method is helpful to requirement analysis, designing iteration plan and release plan, etc. The method is valuable for project team less than 10 people, which is proved by some projects.",INCLUDED,"The article addresses software requirements in agile methodologies, specifically focusing on a user story-driven development method for small organizations. It is a primary study that provides a practical development model, meets IC1 (software requirements in agile projects), IC2 (academic context), IC3 (qualitative/quantitative potential), and IC4 (primary study). It does not violate any exclusion criteria: it is in English (EC1), addresses software requirements (EC3), is a complete study (not a draft or abstract) (EC4), is not a tertiary or meta-analysis (EC5), does not focus on teaching agile methods (EC6), addresses an agile methodology (user stories in Extreme Programming) (EC7), and answers relevant research questions (EC9). Therefore, it satisfies all inclusion criteria and does not violate any exclusion criteria."
1632.0,Excluded,ec7,Making the leap to a software platform strategy: Issues and challenges,"Context While there are many success stories of achieving high reuse and improved quality using software platforms, there is a need to investigate the issues and challenges organizations face when transitioning to a software platform strategy. Objective This case study provides a comprehensive taxonomy of the challenges faced when a medium-scale organization decided to adopt software platforms. The study also reveals how new trends in software engineering (i.e. agile methods, distributed development, and flat management structures) interplayed with the chosen platform strategy. Method We used an ethnographic approach to collect data by spending time at a medium-scale company in Scandinavia. We conducted 16&#xa0;in-depth interviews with representatives of eight different teams, three of which were working on three separate platforms. The collected data was analyzed using Grounded Theory. Results The findings identify four classes of challenges, namely: business challenges, organizational challenges, technical challenges, and people challenges. The article explains how these findings can be used to help researchers and practitioners identify practical solutions and required tool support. Conclusion The organizationâ€™s decision to adopt a software platform strategy introduced a number of challenges. These challenges need to be understood and addressed in order to reap the benefits of reuse. Researchers need to further investigate issues such as supportive organizational structures for platform development, the role of agile methods in software platforms, tool support for testing and continuous integration in the platform context, and reuse recommendation systems.",INCLUDED,"The article does not violate any exclusion criteria: it is in English (EC1), addresses software requirements in the context of software platform strategy (EC3), is a complete case study (not a draft or abstract) (EC4), is not a tertiary or meta-analysis (EC5), does not focus on teaching agile methods (EC6), addresses agile methods as part of its analysis (EC7), and answers research questions about challenges in adopting software platforms, including the role of agile methods (EC9). It meets all inclusion criteria: it addresses software project requirements using agile methodologies (IC1), is a study from industry (IC2), employs qualitative research (IC3), and is a primary study (IC4). Therefore, it is classified as INCLUDED."
85.0,Included,included,A comparison of issues and advantages in agile and incremental development between state of the art and an industrial case,"Recent empirical studies have been conducted identifying a number of issues and advantages of incremental and agile methods. However, the majority of studies focused on one model (Extreme Programming) and small projects. To draw more general conclusions we conduct a case study in large-scale development identifying issues and advantages, and compare the results with previous empirical studies on the topic. The principle results are that (1) the case study and literature agree on the benefits while new issues arise when using agile in large-scale and (2) an empirical research framework is needed to make agile studies comparable.",INCLUDED,"The article addresses software requirements in agile methodologies (IC1), is based on an empirical case study (IC2 and IC4), and is a primary study (IC4). It does not violate any exclusion criteria: it is in English (EC1), addresses software development (EC3), is a complete study (not a draft or abstract) (EC4), is not a tertiary or meta-analysis (EC5), does not focus on teaching agile methods (EC6), addresses at least one agile methodology (implied by comparison with agile and incremental development) (EC7), and answers at least one research question (comparison of issues and advantages) (EC9). Therefore, it meets all inclusion criteria and does not violate any exclusion criteria."
2070.0,Included,included,Requirements Reviews Revisited: Residual Challenges and Open Research Questions," It is widely accepted that early reviews on requirements specifications (RS) are an effective and efficient quality assurance technique. So why are they still not applied all over the software industry? In this paper we pinpoint that this is due to five major challenges: 1) Software requirements are based on flawed `upstream' requirements and reviews on RS are thus in vain. 2) The impact of sociological issues related to reviews is underestimated. 3) Important quality aspects of RS escape reviews. 4) The goal of applying reviews is not made clear and different review approaches are mixed. 5) Incremental software development poses specific challenges to applying reviews on RS. In this paper we argue that in order to solve these five challenges research on reviews must take a more holistic approach, stretching to pre-project phases and incorporating various other disciplines in order to add more value for the software industry. The paper also offers preliminary solutions to the discussed challenges and sketches open research questions of high relevance for the software industry.",EXCLUDED,"The article does not address software requirements in the context of agile methodologies (violates EC7), and instead focuses on general challenges of requirements reviews in software development without specifying any agile methodology. Additionally, it does not present a study that addresses at least one research question in a way that meets the criteria for inclusion, as it is primarily a theoretical discussion of challenges and open research questions without empirical or methodological detail (violates EC9)."
939.0,Included,included,Complex software project development: Agile methods adoption,"The Agile Software Development paradigm has become increasingly popular in the last few years, since it claims lower costs, better productivity, better quality and better business satisfaction. Supply chain management (SCM) is a complex software development project. Owing to its scope and uncertain, complex and unstable requirements, it is not possible to develop it with predictable software development process models. Agile methodologies are targeted toward such kinds of problems that involve change and uncertainty, and are adaptive rather than predictive. How an agile process is introduced will significantly impact the implementation success of the process change. The objective of this paper is to analyze the agile development methodologies and management approach used in developing a complex software project. This further demonstrates how to overcome risks and barriers in each development phase of such complex inventive software projects. It also provides a set of guidelines regarding how the agile methodologies can be adopted, combined and used in these kinds of complex software projects. These findings have implications for software engineers and managers developing software by agile methods. Â© 2011 John Wiley & Sons, Ltd.",INCLUDED,"The article addresses software requirements in complex software projects using agile methodologies, as stated in the abstract. It does not violate any exclusion criteria: it is in English (EC1), addresses software requirements (EC3), is a complete study (not a draft or abstract) (EC4), is not a tertiary or meta-analysis (EC5), does not focus on teaching agile methods (EC6), addresses at least one agile methodology (implied by analysis of agile methods) (EC7), and answers research questions related to agile adoption and implementation (EC9). It meets all inclusion criteria: it addresses software project requirements using agile methods (IC1), is from academia (implied by publication in a journal) (IC2), presents qualitative analysis of agile methodologies (IC3), and is a primary study (IC4). Therefore, it is classified as INCLUDED."
1500.0,Excluded,ec3,Integrated language definition testing: enabling test-driven language development,"The reliability of compilers, interpreters, and development environments for programming languages is essential for effective software development and maintenance. They are often tested only as an afterthought. Languages with a smaller scope, such as ...",EXCLUDED,"The article does not address software requirements in the context of agile methodologies (violates EC3). Additionally, the focus is on language testing and development environments, not on software project requirements or agile practices, thus failing to meet IC1."
1237.0,Included,included,Extreme programming modified: embrace requirements engineering practices,"Extreme programming (XP) is an agile (lightweight) software development methodology and it becomes more and more popular. XP proposes many interesting practices, but it also has some weaknesses. From the software engineering point of view the most important issues are: maintenance problems resulting from very limited documentation (XP relies on code and test cases only), and lack of wider perspective of a system to be built. Moreover, XP assumes that there is only one customer representative. In many cases there are several representatives (each one with his own view of the system and different priorities) and then some XP practices should be modified. In the paper we assess XP from two points of view: the capability maturity model and the Sommerville-Sawyer model (1997). We also propose how to introduce documented requirements to XP, how to modify the planning game to allow many customer representatives and how to get a wider perspective of a system to be built at the beginning of the project lifecycle.",INCLUDED,"The article addresses software requirements in the context of agile methodology (Extreme Programming), specifically proposing modifications to XP to incorporate requirements engineering practices. It does not violate any exclusion criteria: it is in English (EC1), addresses software requirements (EC3), is a complete study (not a draft or abstract) (EC4), is not a tertiary or meta-analysis (EC5), does not focus on teaching agile methods (EC6), addresses at least one agile methodology (XP) (EC7), and answers research questions regarding the modification of XP practices (EC9). It meets inclusion criteria: it addresses software project requirements using agile methodologies (IC1), is a research study (academia) (IC2), and is qualitative in nature (IC3), with a primary study design (IC4)."
1502.0,Excluded,ec3,Integrating \{XP\} project management in development environments,"Extreme Programming (XP) is an Agile Methodology (AM) which does not require any specific supporting tool for being successfully applied. Despite this starting observation, there are many reasons leading a \{XP\} team to adopt Web based tools to support \{XP\} practices. For example, such tools could be useful for process and product data collection and analysis or for supporting distributed development. In this article, we describe XPSuite, a tool composed of two parts: XPSwiki, a tool for managing \{XP\} projects and XP4IDE, a plug-in for integrating \{XPSwiki\} with an Integrated Development Environment (IDE). Moreover, we will show how the full Object Oriented implementation provides a powerful support for extracting all data represented in the model that the system implements.",INCLUDED,"The article addresses software project requirements using Extreme Programming (XP), an agile methodology, and describes a tool (XPSuite) that supports XP practices in development environments. It is a primary study that provides a detailed implementation and analysis of a software tool, meeting IC1 (agile software requirements), IC2 (academic context), IC3 (qualitative and quantitative aspects of tool implementation), and IC4 (primary study). It does not violate any exclusion criteria: it is in English (EC1), addresses software requirements (EC3), is a complete study (not a draft or abstract) (EC4), is not a tertiary or meta-analysis (EC5), does not focus on teaching agile methods (EC6), addresses a specific agile methodology (EC7), and answers relevant research questions (EC9)."
2602.0,Included,included,Towards a process for architectural modelling in agile software development,"Agile methods and architectural modelling have been considered to be mutually exclusive. On the one hand, agile methods try to reduce overheads by avoiding activities that do not directly contribute to the immediate needs of the current project. This ...",INCLUDED,"The article addresses architectural modelling in agile software development, which falls under software requirements in agile methodologies (IC1). It is a research study exploring a process for architectural modelling, indicating it is a primary study (IC4). The article is written in English, not a tertiary or meta-analysis (EC5), and does not focus on teaching agile methods (EC6) or fail to address an agile methodology (EC7). It is not a draft, abstract, or incomplete study (EC4). Therefore, it meets all inclusion criteria and does not violate any exclusion criteria."
1980.0,Excluded,ec7,Quantifying requirements volatility effects,"In an organization operating in the bancassurance sector we identified a low-risk \{IT\} subportfolio of 84 \{IT\} projects comprising together 16,500 function points, each project varying in size and duration, for which we were able to quantify its requirements volatility. This representative portfolio stems from a much larger portfolio of \{IT\} projects. We calculated the volatility from the function point countings that were available to us. These figures were aggregated into a requirements volatility benchmark. We found that maximum requirements volatility rates depend on size and duration, which refutes currently known industrial averages. For instance, a monthly growth rate of 5% is considered a critical failure factor, but in our low-risk portfolio we found more than 21% of successful projects with a volatility larger than 5%. We proposed a mathematical model taking size and duration into account that provides a maximum healthy volatility rate that is more in line with the reality of low-risk \{IT\} portfolios. Based on the model, we proposed a tolerance factor expressing the maximal volatility tolerance for a project or portfolio. For a low-risk portfolio its empirically found tolerance is apparently acceptable, and values exceeding this tolerance are used to trigger \{IT\} decision makers. We derived two volatility ratios from this model, the Ï€ -ratio and the Ï� -ratio. These ratios express how close the volatility of a project has approached the danger zone when requirements volatility reaches a critical failure rate. The volatility data of a governmental \{IT\} portfolio were juxtaposed to our bancassurance benchmark, immediately exposing a problematic project, which was corroborated by its actual failure. When function points are less common, e.g.Â in the embedded industry, we used daily source code size measures and illustrated how to govern the volatility of a software product line of a hardware manufacturer. With the three real-world portfolios we illustrated that our results serve the purpose of an early warning system for projects that are bound to fail due to excessive volatility. Moreover, we developed essential requirements volatility metrics that belong on an \{IT\} governance dashboard and presented such a volatility dashboard.",INCLUDED,"The article addresses software requirements in agile methodologies by quantifying requirements volatility, which is directly related to software project requirements. It is a primary study based on real-world data from industry (bancassurance and governmental sectors), using quantitative research methods. It does not violate any exclusion criteria: it is in English (EC1), addresses software requirements (EC3), is a complete study (not a draft or abstract) (EC4), is not a tertiary or meta-analysis (EC5), does not focus on teaching agile methods (EC6), addresses at least one agile methodology (implied by the context of project governance and volatility management), and answers at least one research question (e.g., identifying healthy volatility rates and proposing metrics). All inclusion criteria are satisfied."
2261.0,Excluded,ec3,Some challenges facing software engineers developing software for scientists,"In this paper, I discuss two types of challenges facing software engineers as they develop software for scientists. The first type is those challenges that arise from the experience that scientists might have of developing their own software. From this ...",EXCLUDED,"The article does not address software requirements in software projects using agile methodologies (violates EC3) and focuses on challenges faced by software engineers developing software for scientists, which is outside the scope of agile software requirements. Additionally, it does not specify any agile methodology or research questions related to software requirements, thus failing to meet IC1, IC7, and IC9."
