ID,STATUS,Applied Criterios,TITLE,ABSTRACT,RESULT_A,EXPLAIN_A
425.0,Included,included,Agile Project Management: A Case Study of a Virtual Research Environment Development Project,"In this paper we use a case study of a project to create a Web 2.0-based, Virtual Research Environment (VRE) for researchers to share digital resources in order to reflect on the principles and practices for embedding eResearch applications within user communities. In particular, we focus on the software development methodologies and project management techniques adopted by the project team in order to ensure that the project remained responsive to changing user requirements without compromising their capacity to keep the project ‘on track’, i.e. meeting the goals declared in the project proposal within budget and on time. Drawing on ethnographic fieldwork, we describe how the project team, whose members are distributed across multiple sites (and often mobile), exploit a repertoire of coordination mechanisms, communication modes and tools, artefacts and structuring devices as they seek to establish the orderly running of the project while following an agile, user-centred development approach.",INCLUDED,"The article is written in English (meets IC1), addresses software requirements in an agile context (meets IC1), focuses on a software project using agile methodologies (meets IC1), and is a primary study based on ethnographic fieldwork (meets IC4). It does not violate any exclusion criteria: it is not in a non-English language (EC1), it addresses software requirements (EC3), it is not incomplete or a draft (EC4), it is not a tertiary or meta-analysis (EC5), it does not focus on teaching agile methods (EC6), it addresses at least one agile methodology (implied by 'agile, user-centred development approach'), and it answers research questions related to project management and agile practices (EC9). Therefore, it satisfies all inclusion criteria and does not violate any exclusion criteria."
592.0,Excluded,ec3,Architectural decision modeling with reuse: challenges and opportunities,"Architectural decision modeling aims at supporting the software architecture design process by capturing a reusable body of architectural knowledge. Whereas significant progress has been made towards this vision, there still remains a number of open problems. This paper outlines selected research challenges and opportunities related to knowledge capturing and sharing, model evolution and verification, and the integration of the architectural design process with existing software development methodologies. Our goal is to start a discussion on a roadmap for future research on reusable modeling of architectural decisions.",EXCLUDED,"The article is a review paper that outlines research challenges and opportunities in architectural decision modeling, but it does not address software requirements in software projects using agile methodologies. It fails to address at least one agile methodology (as per EC7) and does not present a study that investigates specific software requirements or their management in agile contexts. Therefore, it violates EC7 and is classified as EXCLUDED."
1535.0,Excluded,ec3,Introducing the QCEP-testing system for executable acceptance test driven development of complex event processing applications,In this paper we introduce the open source testing system QCEP-TS for realizing executable acceptance test driven development (EATDD) of complex event processing (CEP) applications. We will motivate the need of EATDD in this domain and argue that state ...,EXCLUDED,"The article does not address software requirements as it focuses on a testing system for executable acceptance test driven development in complex event processing applications, which does not directly relate to software requirements. This violates EC3."
2052.0,Included,included,Requirements change management according to modified Scrum process [Upravljanje izmenama zahteva u skladu sa modifikovanim Scrum procesom],"In this paper the influence of change requirements during several agile software projects is examined. Consequences that change requirements have had on projects are analyzed. Also some possible ways of successful management of these consequences are suggested. Therefore, modified Scrum process that involve activities for successful requirements change management during project is proposed. Â© 2012 IEEE.",EXCLUDED,"The article is written in a language other than English (it is in Serbian/Croatian/Bosnian, as indicated by the title and abstract), violating Exclusion Criterion EC1."
418.0,Included,included,Agile processes and modeling,"The new wave of agile and iterative processes, including Extreme Programming, the Unified Process, Scrum, and others represent the fruition of 30 years of investigation and encouragement to build software not according to the flawed ""waterfall"" model of three major phases of requirements -> design -> construct, but rather, in short (2-6 week) time boxed steps or iterations. In this keynote presentation, I summarize project research illustrating the failure of the ""waterfall"" and explore the motivation for iterative processes. Then I examine the key values of the Agile Manifesto: â€¢ Individuals and interactions over processes and tools â€¢ Working software over comprehensive documentation â€¢ Customer collaboration over contract negotiation â€¢ Responding to change over following a plan This is followed by a summary of the key ideas in XP, Scrum, UP, and DSDM. The keynote closes with a look at the practice of agile modeling that includes low-fidelity modeling with a preference to using simple tools such as paper and whiteboards, modeling in pairs, and parallel model building. Â© Springer-Verlag Berlin Heidelberg 2003.",EXCLUDED,"The article is a keynote presentation abstract and does not present a study that addresses software requirements or conducts primary or secondary research. It violates Exclusion Criterion EC4 (study is incomplete, a draft, presentation slides, or just an abstract) and EC7 (fails to address at least one agile methodology in a research context). Additionally, it does not contain empirical research or data analysis, thus failing to meet Inclusion Criteria IC1 and IC3. Therefore, it is classified as EXCLUDED."
1443.0,Included,included,Incorporating Security Requirements Engineering into the Dynamic Systems Development Method,This paper provides a roadmap for addressing security requirements on projects using an agile approach. The Dynamic Systems Development Method (DSDM) is used as an example framework for development. Security quality requirements engineering (SQUARE) is used as an example methodology to address security issues early in the development life cycle. SQUARE can be more effective when it fits into an organization's existing development process. Hence this paper describes a way to fit the SQUARE methodology into the DSDM framework.,INCLUDED,"The article addresses software requirements in agile projects by integrating security requirements engineering (SQUARE) into the DSDM framework, which is an agile methodology. It does not violate any exclusion criteria: it is in English (EC1), addresses software requirements (EC3), is a complete study (not a draft or abstract) (EC4), is not a tertiary or meta-analysis (EC5), does not focus on teaching agile methods (EC6), addresses at least one agile methodology (DSDM) (EC7), and answers a research question about integrating security requirements into agile development (EC9). It meets all inclusion criteria: it addresses software project requirements using agile methodologies (IC1), is a research study (academic context) (IC2), presents a qualitative roadmap (IC3), and is a primary study (IC4)."
1556.0,Included,included,Issues and mitigation strategies when using agile industrial software development processes in student software engineering projects,"In computer science education, one of the main goals for educators is to prepare the student for employment in an industrial environment. For this it is required that the students are familiar with the major development process, ideally on the example of a concrete student project. During a one-semester software development seminar the students were grouped into 7 groups with 4-5 students each and each group was assigned eXtreme Programming, SCRUM or Open Unified Process as development process. Each student was asked to keep a development diary and answer questionnaires during and at the end of the project. Each group was asked to document the changes to their development process, identified development problems, employed mitigation strategies and the project progress in form of a retrospective report. Analysis of the reports revealed common issues and mitigation strategies, which can be classified into the following: meeting organization; communication; project roles, requirements engineering, continuous tests and process adherence. The employed mitigation strategies were classified into the same categories; quantified and evaluated regarding their respective effectiveness.",INCLUDED,"The article addresses software requirements in software projects using agile methodologies (IC1), is based on a study conducted in an academic setting (IC2), employs qualitative research through analysis of student reports and questionnaires (IC3), and is a primary study (IC4). It does not violate any exclusion criteria: it is in English (EC1), addresses software development processes (EC3), is a complete study (not a draft or abstract) (EC4), is not a tertiary or meta-analysis (EC5), does not focus on teaching agile methods (EC6), addresses at least one agile methodology (SCRUM, Extreme Programming, Open Unified Process) (EC7), and answers at least one research question (e.g., identifying issues and mitigation strategies) (EC9). Therefore, it meets all inclusion criteria and does not violate any exclusion criteria."
1067.0,Included,included,Domain specific feature modeling for software product lines,"This paper summarizes our experience with introducing feature modeling into a product line for imaging and therapy systems in the Siemens Healthcare Sector. Determining and negotiating the scope in a product line that spans several business units with their own economic goals is challenging. Feature modeling offers a good way to do variability/commonality analysis for complex product lines. A precondition for feature modeling is the identification of all features supporting the product line. To identify these features, we developed a method for systematically deriving a feature model top down based on domain know-how. We call this method domain specific feature modeling. As the primary artifact to describe the problem space, a domain specific feature model additionally improves the requirement understanding for all stakeholders by considerably improving the scoping, traceability, testing, efficiency and transparency of planning activities and making the development efforts easier to estimate. In this paper, we share our experience with domain specific feature modeling in a large platform project and describe the lessons learned. We describe our general approach that can also be used for other domains.",EXCLUDED,"The article does not address software requirements in the context of agile methodologies. It focuses on feature modeling in a product line context, which is not explicitly tied to agile software development practices. Therefore, it violates Exclusion Criterion EC3: 'the study does not address software requirements' in the context of agile methodologies."
264.0,Included,included,A tool for supporting feature-driven development,"This paper deals with the Featured Driven Development (FDD), an agile software development method. According to the requirement analysis for the FDD method application, an information system has been created providing all team members with instruments to follow the method. This tool has been implemented as a multi-user web-based application enabling creation of feature lists, planning a project, supporting cooperation among members of a feature-team, and tracking project progress in an illustrative way. To support project management and communication with customer representatives, a wide range of reporting features has been provided. Â© 2008 Springer-Verlag Berlin Heidelberg.",INCLUDED,"The article addresses software requirements in the context of Feature-Driven Development (FDD), an agile methodology, by describing a tool that supports feature planning, team collaboration, and progress tracking. It is a primary study (a tool implementation) in the form of a full paper, not a draft, abstract, or tertiary study. It does not violate any exclusion criteria: it is in English (EC1), addresses software requirements (EC3), is not a meta-analysis or tertiary study (EC5), does not focus on teaching agile methods (EC6), addresses a specific agile methodology (EC7), and answers the research question about supporting FDD (EC9). It meets all inclusion criteria: it addresses software project requirements using agile methods (IC1), is a primary study (IC4), and is from an academic context (IC2). Therefore, it is classified as INCLUDED."
495.0,Excluded,ec3,An approach to test-driven development of conceptual schemas,"Test-Driven Development (TDD) is an extreme programming development method in which a software system is developed in short iterations. In this paper we present the Test-Driven Conceptual Modeling (TDCM) method, which is an application of \{TDD\} for conceptual modeling, and we show how to develop a conceptual schema using it. In TDCM, a system's conceptual schema is incrementally obtained by performing three kinds of tasks: (1) Write a test the system should pass; (2) Change the schema to pass the test; and (3) Refactor the schema to improve its qualities. We also describe an integration approach of \{TDCM\} into a broad set of software development methodologies, including the Unified Process development methodology, the MDD-based approaches, the storytest-driven agile methods and the goal and scenario-oriented requirements engineering methods. We deal with schemas written in UML/OCL, but the \{TDCM\} method could be adapted to the development of schemas in other languages.",EXCLUDED,"The article does not address software requirements in the context of agile methodologies. Instead, it focuses on test-driven development applied to conceptual modeling, which is not directly related to software project requirements. This violates Exclusion Criterion EC3, which states that the study must address software requirements. Therefore, the article is classified as EXCLUDED."
2243.0,Included,included,Software quality and agile methods,"Agile methods may produce software faster but we also need to know how they meet our quality requirements. In this paper we compare the waterfall model with agile processes to show how agile methods achieve software quality under time pressure and in an unstable requirements environment, i.e. we analyze agile software quality assurance. We present a detailed waterfall model showing its software quality support processes. We then show the quality practices that agile methods have integrated into their processes. This allows us to answer the question ""Can agile methods ensure quality even though they develop software faster and can handle unstable requirements?"" Â© 2004 IEEE.",INCLUDED,"The article addresses software quality in the context of agile methodologies, comparing them with the waterfall model to analyze how agile methods achieve quality under time pressure and unstable requirements. It meets IC1 (software requirements in agile projects), IC2 (academic study), IC3 (qualitative analysis), and IC4 (secondary study). It does not violate any exclusion criteria: it is in English (EC1), addresses software requirements (EC3), is a complete study (not a draft or abstract) (EC4), is not a tertiary or meta-analysis (EC5), does not focus on teaching agile methods (EC6), addresses at least one agile methodology (EC7), and answers a research question (EC9). Therefore, it is classified as INCLUDED."
626.0,Excluded,ec7,Authorisation Requirements on a Budget,"Engineering information system deployment is squeezed by a shrinking commitment to requirements definition and an expanding need to determine the security requirements of such systems. This paper examines the causes and effects of this squeeze. Commitment is shrinking because of past requirements experiences, misunderstood trends in system development and requirements fatigue, while needs are expanding because of recent emphasis on Internet access to data, online transactions and workflow, which greatly increase the severity of the authorisation problem. Some approaches to quantifying and addressing this problem are introduced.",EXCLUDED,"The article does not address software requirements in the context of agile methodologies. It focuses on authorisation requirements in engineering information systems without mentioning any agile methodology or software development practices. This violates Exclusion Criterion EC7, which requires the study to address at least one agile methodology."
1182.0,Excluded,ec7,Evidence Management for Evolutionary Safety Assurance and Certification,"Safety assurance and certification are amongst the most expensive and time-consuming activities in the development of safety-critical systems. Deeming a system to be safe involves gathering convincing evidence to argue the safe operation of the system, usually according to the requirements of some safety standard. To handle large collections of safety evidence effectively, practitioners need knowledge of how to classify different types of evidence, how to structure the evidence to show fulfilment of standards' requirements, and how to assess the evidence. However, the notion of evidence is vague and safety standards' requirements can be ambiguous and difficult to understand. Major problems also arise when a system evolves, as the body of safety evidence has to be adequately maintained in order to ensure system safety and allow its demonstration. In this context, this PhD aims to propose a framework for safety evidence management in evolutionary scenarios. The thesis work will concentrate on devising a model-based and customizable infrastructure for storage, manipulation, reuse, and analysis of evolving safety evidence. The infrastructure will be developed and evaluated in the scope of OPENCOSS a large-scale European research project.",EXCLUDED,"The article is a PhD thesis that focuses on evidence management in safety-critical systems within evolutionary scenarios, but it does not explicitly address software requirements or agile methodologies. According to Exclusion Criterion EC7, the study must address at least one agile methodology, which it fails to do. Therefore, it is excluded."
362.0,Included,included,"Agile Development and User Experience Design Integration as an Ongoing
Achievement in Practice","Little is known about how Agile developers and UX designers integrate their work on a day-to-day basis. While accounts in the literature attempt to integrate Agile development and UX design by combining their processes and tools, the contradicting claims found in the accounts complicate extracting advice from such accounts. This paper reports on three ethnographically-informed field studies of the day-today practice of developers and designers in organisational settings. Our results show that integration is achieved in practice through (1) mutual awareness, (2) expectations about acceptable behaviour, (3) negotiating progress and (4) engaging with each other. Successful integration relies on practices that support and maintain these four aspects in the day-to-day work of developers and designers.",INCLUDED,"The article addresses software project requirements through the integration of Agile development and UX design, which aligns with IC1. It is based on ethnographic field studies in organizational settings, satisfying IC2. The study is qualitative and primary, meeting IC3 and IC4. It does not violate any exclusion criteria: it is in English (EC1), addresses software requirements (EC3), is a complete study (not a draft or abstract) (EC4), is not a tertiary or meta-analysis (EC5), does not focus on teaching Agile (EC6), addresses Agile methodologies (implicitly through Agile development) (EC7), and answers research questions about daily integration practices (EC9). Therefore, it is classified as INCLUDED."
2385.0,Excluded,ec6,Teaching software engineering: a practical approach,"In teaching software engineering, it is a major challenge to integrate applied methodology and theory into the practice of software development. Today teaching a course in software engineering involves a theoretical approach with white board and doing ...",EXCLUDED,"The article addresses teaching software engineering and does not focus on software requirements or agile methodologies, violating EC6. It also does not address at least one agile methodology, violating EC7. Therefore, it is excluded."
1966.0,Excluded,ec7,Prototype system for pursuing firm’s core capability,"Core capabilities are critical abilities that enhance and sustain an organization’s competitive advantage in extremely competitive environments. In today’s complex and dynamic business environment, companies are often prevented from effectively and efficiently evaluating relevant factors necessary for developing their core capability strategic systems. These systems, with inherent human decision-making processes, should be fully considered when creating a method for determining a firm’s suitable or required core capabilities. It is helpful to implement IT-based group decision support systems (GDSS) with soft computing algorithms to assist managers in determining the appropriate core capabilities for the firm. Therefore, this study develops a holistic group decision support system in which similarity measures, fuzzy set theory, and fuzzy mathematics programming are implemented to facilitate managers in making decisions. Through evaluations done in actual cases, we have found that this system creates a flexible and user-friendly environment that aids top management and other relevant staff members in evaluating all relevant factors related to core capabilities.",EXCLUDED,"The study does not address software requirements in the context of agile methodologies; it focuses on group decision support systems using soft computing algorithms, which does not align with software requirements in agile development. This violates Exclusion Criterion EC3."
477.0,Excluded,ec3,An Agile \{MDA\} Approach for Service-Oriented Components,"Two important principles that drive the agile \{MDA\} processes are immediate execution and test first development. This paper presents a component model, called iComponent, that allows the development of executable models based on agile principles and service orientation. In order to ensure simple and fast definition of component operations, we use a concrete syntax for \{UML\} structured activities and a corresponding \{UML\} profile. The study also includes a mapping of iComponent to some existing service-oriented component frameworks (iPOJO, OSGi, SCA). The proposed platform-independent component model is part of a framework for component definition, validation and composition.",INCLUDED,"The article addresses software requirements in software projects using agile methodologies (specifically agile MDA and service-oriented components), aligns with IC1. It is a primary study presenting a new component model (iComponent) and its mapping to existing frameworks, satisfying IC4 (primary study). The study is not written in a non-English language (EC1 not violated), does not deal with teaching agile methods (EC6 not violated), addresses at least one agile methodology (agile MDA), and answers research questions related to component development and validation. It is not a tertiary or meta-analysis (EC5 not violated), and is not incomplete or a draft (EC4 not violated). Therefore, it meets all inclusion criteria and does not violate any exclusion criteria."
467.0,Included,included,Agility vs. stability at a successful start-up: steps to progress amidst chaos and change,"It is not uncommon for good technical solutions to fail in the marketplace. Equally true, great business opportunities are not always met with appropriate technical solutions. While there can be many causes to such failures, one common problem is the gap between expectations and implementation. Extreme Programming is an excellent delivery methodology for bridging this gap. This paper presents lessons learned from applying Extreme Programming in a start-up environment. In particular, the challenges of meeting and adapting to evolving requirements are presented.",INCLUDED,"The article addresses software requirements in a start-up environment using Extreme Programming, an agile methodology. It is a primary study based on lessons learned from real-world application, written in English, and does not violate any exclusion criteria. It meets all inclusion criteria: IC1 (software requirements in agile context), IC2 (industry setting), IC3 (qualitative research), and IC4 (primary study)."
1986.0,Excluded,ec3,Quantitative release planning in extreme programming,"Context Extreme Programming (XP) is one of the most popular agile software development methodologies. \{XP\} is defined as a consistent set of values and practices designed to work well together, but lacks practices for project management and especially for supporting the customer role. The customer representative is constantly under pressure and may experience difficulties in foreseeing the adequacy of a release plan. Objective To assist release planning in \{XP\} by structuring the planning problem and providing an optimization model that suggests a suitable release plan. Method We develop an optimization model that generates a release plan taking into account story size, business value, possible precedence relations, themes, and uncertainty in velocity prediction. The running-time feasibility is established through computational tests. In addition, we provide a practical heuristic approach to velocity estimation. Results Computational tests show that problems with up to six themes and 50 stories can be solved exactly. An example provides insight into uncertainties affecting velocity, and indicates that the model can be applied in practice. Conclusion An optimization model can be used in practice to enable the customer representative to take more informed decisions faster. This can help adopting \{XP\} in projects where plan-driven approaches have traditionally been used.",INCLUDED,"The article addresses software requirements in the context of Extreme Programming (XP), an agile methodology, using a quantitative approach to release planning. It does not violate any exclusion criteria: it is in English (EC1), addresses software project requirements (EC3), is a complete study (not a draft or abstract) (EC4), is not a tertiary or meta-analysis (EC5), does not focus on teaching agile methods (EC6), addresses at least one agile methodology (XP) (EC7), and answers at least one research question (objective and results) (EC9). It meets all inclusion criteria: it addresses requirements in software projects using agile methodologies (IC1), is a study from academia (IC2), is quantitative (IC3), and is a primary study (IC4)."
446.0,Excluded,ec3,Agile Team Perceptions of Productivity Factors,"In this paper, we investigate agile team perceptions of factors impacting their productivity. Within this overall goal, we also investigate which productivity concept was adopted by the agile teams studied. We here conducted two case studies in the industry and analyzed data from two projects that we followed for six months. From the perspective of agile team members, the three most perceived factors impacting on their productivity were appropriate team composition and allocation, external dependencies, and staff turnover. Teams also mentioned pair programming and collocation as agile practices that impact productivity. As a secondary finding, most team members did not share the same understanding of the concept of productivity. While some known factors still impact agile team productivity, new factors emerged from the interviews as potential productivity factors impacting agile teams.",INCLUDED,"The article addresses software project requirements in the context of agile methodologies (IC1), is based on industry case studies (IC2), uses qualitative research methods (IC3), and is a primary study (IC4). It does not violate any exclusion criteria: it is in English (EC1), addresses software project productivity related to agile practices (EC3), is a complete study with detailed findings (not a draft or abstract) (EC4), is not a tertiary or meta-analysis (EC5), does not focus on teaching agile methods (EC6), addresses at least one agile methodology (e.g., pair programming, collocation) (EC7), and answers at least one research question (e.g., factors impacting productivity) (EC9). Therefore, it meets all inclusion criteria and does not violate any exclusion criteria."
644.0,Excluded,ec3,Avoiding bugs pro-actively by change-oriented programming,"To minimize the cost of fixing bugs, they need to be identified as soon as possible. Testing the system is a means to detect such defects. However, when all the tests are run, it is often difficult to locate the precise error that causes a test to fail. We propose to use change-oriented programming as a means to detect bugs in a system while it is being developed. Not only may this technique assists in detecting bugs sooner, it can also be used to provide the developer with fine-grained information about the places in the program and test code that relate to the defect. We believe that this will decrease the probability of introducing bugs in a system and speed up the detection of the bugs that do get in.",EXCLUDED,"The article does not address software requirements as it focuses on bug detection using change-oriented programming rather than requirements in software projects. This violates Exclusion Criterion EC3, which requires the study to address software requirements."
1512.0,Included,included,Integrating UX with scrum in an undergraduate software development project,We report our experiences using the Scrum agile software development method in an undergraduate user-centered web development project. Our chief contributions are to report on using Scrum in a summer research setting as distinct from academic-year coursework ...,INCLUDED,"The article is written in English, addresses software requirements in a software project using the Scrum agile methodology, and reports on a primary study conducted in an academic setting. It does not violate any exclusion criteria (EC1, EC3, EC4, EC5, EC6, EC7, EC9) and satisfies all inclusion criteria (IC1, IC2, IC3, IC4). The study focuses on integrating UX with Scrum in a software development project, directly addressing agile methodology and software requirements."
1862.0,Included,included,Potter Model - A Change Compliant Software Development Lifecycle Model,A software development life cycle model based on predicting and deciding maximum possible changes which can come in the time line of project completion has been proposed. The model makes it easy for developers to manage the constantly changing requirements and specifications. This model instead of focusing on people and resources focuses on architecture. It is not a replacement for Agile and other iterative models. It is addition of a new perspective of architecture to the existing software development life cycle methodologies.,EXCLUDED,"The article does not address software requirements in the context of agile methodologies. It proposes a software development lifecycle model focused on architecture and change prediction, but fails to address at least one agile methodology as per Exclusion Criterion EC7. Additionally, it does not clearly address requirements management within agile frameworks, which is a core aspect of the inclusion criteria (IC1)."
2247.0,Included,included,Software Quality Assurance in XP and Spiral - A Comparative Study,"Agile processes have been introduced to avoid the problems most of software practitioners have run up against by using traditional software development methodologies. These are well known for their benefits like focus on quality, early business value delivery, higher morale of stakeholders, and the reduced cost/schedule. Also, they can support the earlier and quicker production of the code by dividing the product into small segments called iterations. However, there are on-going debates about their flexibility to accommodate changing requirements and whether the productivity and quality of the agile processes is satisfactory for the customers or not. Previously available studies have mostly focused on comparing XP(eXtreme Programming) with some other agile methodologies, rather than comparing it with traditional plan-driven software development methodologies. In this paper, we identify the XP phases and practices, how they ensure product quality, and map XP phases against the Spiral model phases to prove that XP has built-in QA (quality assurance) practices in its life cycle, in addition to its focus on productivity. A case study is also included to empirically investigate quality of the product developed using XP with comparison to the product developed using Spiral model.",INCLUDED,"The article addresses software requirements in software projects using agile methodologies (IC1), specifically comparing Extreme Programming (XP) and the Spiral model. It is a primary study based on a case study (IC4), conducted in a research context (IC2), and employs qualitative and empirical methods (IC3). It does not violate any exclusion criteria: it is in English (EC1), addresses software requirements (EC3), is a complete study (not a draft or abstract) (EC4), is not a tertiary or meta-analysis (EC5), does not focus on teaching agile methods (EC6), addresses at least one agile methodology (XP and Spiral) (EC7), and answers at least one research question (quality assurance in XP vs. Spiral) (EC9). Therefore, it meets all inclusion criteria and does not violate any exclusion criteria, resulting in 'INCLUDED'."
1958.0,Included,included,"Programmers are from Mars, customers are from Venus: a practical guide for customers on XP projects","Extreme Programming and other Agile methods have a dedicated customer role that acts as the interface between development teams and their clients, sponsors, and end-users. The customer is critical to agile projects, but there is little research, experience, or advice about effective practices required to fill that role. We present a set of patterns describing the key roles on a customer team, and the practices that enable customers to fill those roles. By adopting these roles and practices, customers and development teams can increase the velocity and reliability of their projects, and ensure all participants in a project, not just the developers, can work at a sustainable pace.",INCLUDED,"The article addresses software project requirements in the context of agile methodologies, specifically Extreme Programming (XP), and provides practical guidance for customers in XP projects. It does not violate any exclusion criteria: it is in English (EC1), addresses software requirements (EC3), is a complete study (not a draft or abstract) (EC4), is not a tertiary or meta-analysis (EC5), does not focus on teaching agile methods (EC6), addresses at least one agile methodology (XP) (EC7), and answers research questions related to customer roles and practices (EC9). It meets all inclusion criteria: it addresses requirements in software projects using agile methodologies (IC1), is from academia (IC2), presents qualitative research (IC3), and is a primary study (IC4). Therefore, it is classified as INCLUDED."
2231.0,Excluded,ec3,Software Process and Product Improvement: A Historical Perspective,"In this paper, a historical overview of significant attempts to get over the software crisis is presented. In particular, we trace the development of lifecycle models and information systems development methodologies during the last four decades. Finally, we explore the role of measurements and outline current and future works leading to process and product improvement.",EXCLUDED,"The article does not address software requirements in the context of agile methodologies (violates EC7). It provides a historical overview of software lifecycle models and methodologies without focusing on agile practices or requirements. Additionally, it does not address at least one agile methodology, which is a key exclusion criterion (EC7)."
2379.0,Excluded,ec6,Teaching extreme programming to large groups of students,"We find the extreme programming methodology highly suitable for introducing undergraduate students to software engineering. To be able to apply this methodology at a reasonable teaching cost for large student groups, we have developed two courses that work in tandem: a team programming course taken by more than 100 students, and a coaching course taken by around 25 students. In this paper we describe our view of how extreme programming fits into the software engineering curriculum, our approach to teaching it, and our experiences, based on two years of running these courses. Particularly important aspects of our set up include team coaching (by older students), fixed working hours, and colocation during development. Our experiences so far are very positive, and we see that students get a good basic understanding of the important concepts in software engineering, rooted in their own practical experience.",EXCLUDED,"The article violates Exclusion Criterion EC6, as it deals with teaching agile methods (specifically extreme programming). Additionally, it does not address software requirements in software projects, which violates EC3. Therefore, it is excluded."
1124.0,Included,included,Empirical studies of embedded software development using agile methods: a systematic review,"Agile approaches are proved by numerous case studies and reports to be effective and constructive in desktop software development. However, the situation is quite different in the embedded world due to the unique characteristics of the embedded software projects, which bring many difficulties to developers. And little is known about the current application status of agile methods to cope with this special domain. In this paper, a systematic review was conducted to explore the particularity of the embedded software development and the relevant solutions using agile methods and practices. The result will supply a guideline to choose the appropriate agile elements to deal with the challenges derived from embedded characteristics.",EXCLUDED,"The article is a systematic review, which falls under EC5 (the study is tertiary or a meta-analysis), thus violating the exclusion criteria."
555.0,Included,included,Analysing requirements in a case study of pairing,"Agile software development methods suggest that sharing tasks between a pair of developers has advantages over letting them work as individuals. This effect has been observed in designing and coding tasks too. However, it is not yet known whether or not pairing on requirements engineering tasks could deliver a similar benefit at an early phase of software projects. Based on first-hand experience in pairing development of the OpenOME tool, we analyse the evolving stakeholder requirements using the i*/Tropos method. Our findings show that sharing tasks of different roles becomes more effective when those roles are played by one stakeholder, possibly due to smaller communication delay at a shorter distance.",INCLUDED,"The article addresses software requirements in the context of agile methodologies, specifically focusing on pairing during requirements engineering using the i*/Tropos method. It is based on a case study from industry (OpenOME tool), is qualitative, and provides findings on a primary study. It does not violate any exclusion criteria: it is in English (EC1), addresses software requirements (EC3), is a complete study (not a draft or abstract) (EC4), is not a tertiary or meta-analysis (EC5), does not focus on teaching agile methods (EC6), addresses at least one agile methodology (pairing in requirements engineering) (EC7), and answers a clear research question (EC9). All inclusion criteria are satisfied."
2685.0,Included,included,U-SCRUM: An Agile Methodology for Promoting Usability,"SCRUM poses key challenges for usability (Baxter et al., 2008). First, product goals are set without an adequate study of the userpsilas needs and context. The user stories selected may not be good enough from the usability perspective. Second, user stories of usability import may not be prioritized high enough. Third, given the fact that a product owner thinks in terms of the minimal marketable set of features in a just-in-time process, it is difficult for the development team to get a holistic view of the desired product or features. This experience report proposes U-SCRUM as a variant of the SCRUM methodology. Unlike typical SCRUM, where at best a team member is responsible for usability, U-SCRUM is based on our experience with having two product owners, one focused on usability and the other on the more conventional functions. Our preliminary result is that U-SCRUM yields improved usability than SCRUM.",INCLUDED,"The article addresses software project requirements using agile methodologies (specifically, a variant of SCRUM called U-SCRUM) and focuses on improving usability, which aligns with IC1. It is an experience report, thus a primary study, satisfying IC4. The study is not in a non-English language (EC1), does not deal with teaching agile methods (EC6), does not address a tertiary or meta-analysis (EC5), and does not fail to address an agile methodology (EC7) or research questions (EC9). It is not a draft, abstract, or incomplete work (EC4). Therefore, it meets all inclusion criteria and does not violate any exclusion criteria, so it is classified as INCLUDED."
1118.0,Excluded,ec3,Empirical evaluation of selected best practices in implementation of software process improvement,"To be successfully applied in practice, software process improvement (SPI) needs not only identifying what needs to be improved, and which factors will influence its success, but also guidelines on how to implement those improvements and meet the factors. This paper proposes an \{SPI\} implementation strategy that has been developed in lines with standard \{SPI\} models and frameworks, intended to be suitable for global software development (GSD), and exploiting ideas of incremental deliveries, short iterations with frequent reviews and close collaboration with customers. Quantitative analyses of data from case studies within large \{GSD\} show that improvement teams implementing the strategy are more likely to have better progress and achieve better effectiveness in terms of improvement deployment within development teams. The results could be useful to \{SPI\} practitioners in making their \{SPI\} initiatives more successful.",EXCLUDED,"The article does not address at least one agile methodology (e.g., Scrum, Kanban, or XP), as it focuses on software process improvement (SPI) strategies in global software development without explicitly discussing agile methodologies such as iterative development, short iterations, or customer collaboration. This violates Exclusion Criterion EC7, which requires the study to address at least one agile methodology."
2770.0,Included,included,Vector-based method for measuring and comparing software requirements implementation,"This paper presents the results of measuring the completeness of software requirements implementation and of comparing multiple software products based on the same requirements specification, by using an original approach settled on a vector-based method. The application of this method is presented in a practical way, by analyzing 6 software products using two different development processes: UPEDU - a scaled-down version of the organized process RUP and XP - a member of the agile methodologies. An experts' committee measured and analyzed the realization quality of each of 109 requirements of equal importance and judged them based on an evaluation vector system. Two groups of requirements were identified referring dynamic functions and static functions of the system. The observational study was conducted in an academic environment. An important contribution of this paper is the vector-based comparison method that could be generalized and applied in any other setting. The findings of this empirical study point to a potential link that may exist between the quality of the implemented requirements and the process used by the development teams.",INCLUDED,"The article addresses software requirements implementation in the context of agile methodologies (XP), satisfies IC1 by focusing on requirements in software projects, is conducted in an academic environment (meeting IC2), uses an empirical observational study (meeting IC3), and is a primary study (meeting IC4). It does not violate any exclusion criteria: it is in English (EC1), addresses software requirements (EC3), is a complete study (not a draft or abstract) (EC4), is not a tertiary or meta-analysis (EC5), does not focus on teaching agile methods (EC6), addresses at least one agile methodology (XP) (EC7), and answers at least one research question (e.g., comparing implementation quality across processes) (EC9). Therefore, it meets all inclusion criteria and does not violate any exclusion criteria."
