ID,STATUS,Applied Criterios,TITLE,ABSTRACT,RESULT_A_2,EXPLAIN_A_2
2249.0,Included,included,"Software quality development and assurance in RUP, MSF and XP: a comparative study","The support of software quality in a software development process may be regarded under two aspects: first, by providing techniques, which support the development of high quality software and second, by providing techniques, which assure the required quality attributes in existing artifacts. Both approaches have to be combined to achieve effective and successful software engineering.In this study, we compare three of the most industrially relevant software development process models (Rational Unified Process (RUP), Microsoft Solution Framework (MSF) and Extreme Programming (XP)) regarding their software quality support in terms of software quality development and software quality assurance. Based on the results we propose a de-facto standard for quality support in software development process models.",INCLUDED,"The article addresses software quality development and assurance in agile and industry-relevant process models (RUP, MSF, XP), which are agile methodologies. It meets IC1 by focusing on software quality in agile development processes, satisfies IC2 by being a study from industry (as these models are industrially relevant), and is a comparative study that provides empirical analysis (qualitative/quantitative). It does not violate any exclusion criteria: it is in English (EC1), addresses software requirements (EC3), is a complete study (not a draft or abstract) (EC4), is not a tertiary or meta-analysis (EC5), does not focus on teaching agile methods (EC6), addresses multiple agile methodologies (EC7), and answers the research questions about quality support (EC9). Therefore, it is classified as INCLUDED."
430.0,Included,included,Agile requirements prioritization in large-scale outsourced system projects: An empirical study,"The application of agile practices for requirements prioritization in distributed and outsourced projects is a relatively recent trend. Hence, not all of its facets are well-understood. This exploratory study sets out to uncover the concepts that practitioners in a large software organization use in the prioritization process and the practices that they deem good. We seek to provide a rich analysis and a deep understanding of three cases in an exploratory study that was carried out in a large and mature company, widely recognized for its excellence and its engagement in outsourced software development. We used in-depth interviews for data collection and grounded theory techniques for data analysis. Our exploration efforts yielded the following findings: (i) understanding requirements dependencies is of paramount importance for the successful deployment of agile approaches in large outsourced projects. (ii) Next to business value, the most important prioritization criterion in the setting of outsourced large agile projects is risk. (iii) The software organization has developed a new artefact that seems to be a worthwhile contribution to agile software development in the large: â€˜delivery storiesâ€™, which complement user stories with technical implications, effort estimation and associated risk. The delivery stories play a pivotal role in requirements prioritization. (iv) The vendor's domain knowledge is a key asset for setting up successful client-developer collaboration. (v) The use of agile prioritization practices depends on the type of project outsourcing arrangement. Our findings contribute to the empirical software engineering literature by bringing a rich analysis of cases in agile and distributed contexts, from a vendor's perspective. We also discuss the possible implications of the results for research and in practice.",INCLUDED,"The article is written in English (IC1), addresses software requirements in agile projects (IC1), is based on empirical research from industry (IC2), uses qualitative methods (IC3), and is a primary study (IC4). It does not violate any exclusion criteria: it is not in a non-English language (EC1), it addresses software requirements (EC3), it is not incomplete or a draft (EC4), it is not a tertiary or meta-analysis (EC5), it does not focus on teaching agile methods (EC6), it addresses at least one agile methodology (EC7), and it answers at least one research question (EC9). Therefore, it meets all inclusion criteria and satisfies all exclusion criteria, and is classified as INCLUDED."
1560.0,Included,included,Iterative and incremental development of component-based software architectures,"While the notion of components has had a major positive impact on the way software architectures are conceptualized and represented, they have had relatively little impact on the processes and procedures used to develop software systems. In terms of ...",EXCLUDED,"The article does not address software requirements directly, violating Exclusion Criterion EC3. Additionally, the abstract focuses on the conceptual impact of components on software architectures without specifying how agile methodologies or software requirements are addressed, failing to meet Inclusion Criterion IC1."
276.0,Included,included,A work product pool approach to methodology specification and enactment,"Software development methodologies advocated and used today, whether traditional and plan-based or contemporary and agile, usually focus on process steps i.e. they start with requirements and iteratively describe what steps are necessary to move to the next stage or phase, until the software application is delivered to the end user. Such a process-oriented view of methodologies, based on the metaphor that human organizations are â€œmachinesâ€� that â€œexecuteâ€� processes, often results in methodologies that are too rigid and hard to follow, and most often than not end up being ignored or bypassed. Our proposal here is that, since the ultimate aim of software development is to provide a software product, software development methodologies should be described in terms of the intermediate products that are necessary to reach such a final product, plus the needed micro-processes that, as necessary evils, will be required to produce the appropriate work products from other, previously created ones. Using this product-oriented approach, software development methodologies can be specified that are, at least, as flexible as lightweight, agile approaches and, at the same time, as powerful and scalable as plan-oriented ones.",INCLUDED,"The article addresses software requirements in the context of software development methodologies, proposing a product-oriented approach that aligns with agile methodologies by emphasizing work products and iterative development. It is a primary study (original research proposal) written in English, not a draft, abstract, or tertiary study. It does not focus on teaching agile methods, nor does it fail to address a specific agile methodology or research question. It meets all inclusion criteria and violates none of the exclusion criteria."
1563.0,Excluded,ec7,IV.2 - Design Methods,"Publisher Summary This chapter focuses on the design tools currently used in shipyards that are mature. The amount of work carried out by the Information Technology (IT) tools varies from 60% to 100% depending on the design phase and the shipyard. Decision support provides the designer with methods to find optimal solutions, as the charge of an innovative structure of previous projects is limited. New techniques as virtual reality are now available in the ship design offices. Ship design is a typical collaborative work leading to concurrent engineering. \{IT\} is widely used not only within the shipyard, but also with sub-contracting companies and suppliers. The various partners involved in the design tools developmentâ€”shipyards, software vendors, classification societies, and research centersâ€”have clearly identified that the real challenge for the future is still dealing with data exchange. A ship remains a very complex product with many systems and a large and complicated arrangement. A 3D model available from the early design stage helps reduce fastidious time-consuming and error-generating tasks and modifies and makes consistent overall process up to detailed design. In spite of its products specificities (one-of-a-kind or short series, largest human vehicles, severeuâ€¢ Acting in a very competitive market and subsequently reducing costs â€¢ â€¢ Delivering within short times â€¢ â€¢ Adopting a high level of quality insurance â€¢ â€¢ Using ultimate production techniques (JIT, automation, robotics...) â€¢ â€¢ Designing environment-friendly products (low emission or fuel cell engines, reduced sinking risks) â€¢ â€¢ Dealing with scientific and technological innovation â€¢ â€¢ Introducing ultimate technology on board (propulsion, navigation, passengers comfort...)",EXCLUDED,"The article does not address software requirements in software projects using agile methodologies (violates EC3). It focuses on ship design tools and IT usage in shipyards, which is unrelated to agile software development practices. Therefore, it fails to meet the inclusion criteria regarding agile methodologies in software project requirements."
120.0,Included,included,A framework for the integration of user centered design and agile software development processes,"Agile and user centered design integration (AUCDI) is of significant interest to researchers who want to achieve synergy and eliminate limitations of each. Currently, there are no clear principles or guidelines for practitioners to achieve successful integration. In addition, substantial differences exist between agile and UCD approaches which pose challenges to integration attempts. As a result, practitioners developed individual integration strategies. However, success evaluation of current AUCDI attempts has been anecdotal. Moreover, AUCDI attempts cannot be generalized to provide guidance and assistance to other projects or organizations with different needs.My thesis aims to provide a Software Process Improvement (SPI) framework for AUCDI by providing generic guidelines and practices for organizations aspiring to achieve AUCDI in order to address AUCDI challenges including: introducing systematicity and structure into AUCDI, assessing AUCDI processes, and accommodating project and organizational characteristics.",INCLUDED,"The article addresses software requirements in agile methodologies by proposing a framework for integrating user-centered design with agile software development processes. It is written in English, is a primary study (a thesis), and focuses on a practical framework for improving software development processes. It does not violate any exclusion criteria: it is not in a non-English language (EC1), it addresses software requirements (EC3), it is not incomplete or a draft (EC4), it is not a tertiary or meta-analysis (EC5), it does not focus on teaching agile methods (EC6), it addresses at least one agile methodology (implied by the context of agile software development), and it answers key research questions related to integration challenges. All inclusion criteria are satisfied."
962.0,Excluded,ec3,Countermeasure graphs for software security risk assessment: An action research,"Abstract Software security risk analysis is an important part of improving software quality. In previous research we proposed countermeasure graphs (CGs), an approach to conduct risk analysis, combining the ideas of different risk analysis approaches. The approach was designed for reuse and easy evolvability to support agile software development. \{CGs\} have not been evaluated in industry practice in agile software development. In this research we evaluate the ability of \{CGs\} to support practitioners in identifying the most critical threats and countermeasures. The research method used is participatory action research where \{CGs\} were evaluated in a series of risk analyses on four different telecom products. With Peltier (used prior to the use of \{CGs\} at the company) the practitioners identified attacks with low to medium risk level. \{CGs\} allowed practitioners to identify more serious risks (in the first iteration 1 serious threat, 5 high risk threats, and 11 medium threats). The need for tool support was identified very early, tool support allowed the practitioners to play through scenarios of which countermeasures to implement, and supported reuse. The results indicate that \{CGs\} support practitioners in identifying high risk security threats, work well in an agile software development context, and are cost-effective.",INCLUDED,"The article is written in English (IC1), addresses software security requirements in agile software development (IC1), is a primary study conducted in industry practice (IC2), uses a qualitative research method (IC3), and is a primary study (IC4). It does not violate any exclusion criteria: it is not in a non-English language (EC1), it addresses software requirements (EC3), it is not incomplete or a draft (EC4), it is not a tertiary or meta-analysis (EC5), it does not focus on teaching agile methods (EC6), it addresses at least one agile methodology (implied by the context of agile software development), and it answers at least one research question (e.g., evaluating CGs' effectiveness in agile contexts). Therefore, it meets all inclusion criteria and violates no exclusion criteria."
2818.0,Excluded,ec3,Who tested my software? Testing as an organizationally cross-cutting activity,"There is a recognized disconnect between testing research and industry practice, and more studies are needed on understanding how testing is conducted in real-world circumstances instead of demonstrating the s...",EXCLUDED,"The article is an abstract that does not present a study with specific findings or methodology, violating Exclusion Criterion EC4 (study is incomplete, a draft, presentation slides, or just an abstract)."
370.0,Included,included,Agile development of secure web applications,"A secure system is one that is protected against specific undesired outcomes.Delivering a secure system, and particularly a secure web application, is not easy.Integrating general-purpose information systems development methods withsecurity development activities could be a useful means to surmount thesedifficulties Agile processes, such as Extreme Programming, are of increasing interest insoftware development. Most significantly for web applications, agile processesencourage and embrace requirements change, which is a desirable characteristicfor web application development.In this paper, we present an agile process to deliver secure web applications.The contribution of the research is not the development of a new method or processthat addresses security concerns. Rather, we investigate general-purpose informationsystemdevelopment methods (e.g., Feature-Driven Development (FDD)) and mature security methods, namely risk analysis, and integrate them to address the development of secure web applications. The key features of our approach are(1) a process capable of dealing with the key challenges of web applicationsdevelopment, namely decreasing life-cycle times and frequently changing requirements; and (2) an iterative approach to risk analysis that integrates security design throughout the development process.",INCLUDED,"The article addresses software requirements in agile methodologies (IC1), is a research study (IC2), employs a qualitative and integrative approach to investigate process integration (IC3), and is a primary study (IC4). It does not violate any exclusion criteria: it is in English (EC1), addresses software requirements (EC3), is a complete study (not a draft or abstract) (EC4), is not a tertiary or meta-analysis (EC5), does not focus on teaching agile methods (EC6), addresses at least one agile methodology (Feature-Driven Development) (EC7), and answers at least one research question (integration of security into agile development) (EC9). Therefore, it meets all inclusion criteria and does not violate any exclusion criteria."
2800.0,Included,included,What Counts as Software Process? Negotiating the Boundary of Software Work Through Artifacts and Conversation,"In order to gain a detailed and contextually-situated understanding of the role of Software Process and artifacts in software development work, we conducted a week-long qualitative study at two software developme...",INCLUDED,"The article is written in English, addresses software requirements in software projects using agile methodologies, and focuses on a qualitative study of software development work through artifacts and conversation. It does not violate any exclusion criteria (EC1, EC3, EC4, EC5, EC6, EC7, EC9) and meets all inclusion criteria (IC1, IC2, IC3, IC4)."
479.0,Included,included,An agile approach for software product lines scoping,"Agile principles and practices have been applied in some Software Product Lines (SPL) activities such as scoping, requirements, tests, and architecture to address benefits from both paradigms. Agile principles and practices can be appropriate to scenarios with frequent changes decreasing effort, improving the communication and collaboration among the stakeholders, and adapting easier to volatilities of technology, domain, or requirements when performing the SPL activities. This paper describes an initial approach for SPL scoping combined with Agile principles and practices.",INCLUDED,"The article addresses software requirements in software product lines using agile principles, specifically in the scoping phase. It does not violate any exclusion criteria: it is in English (EC1), addresses software requirements (EC3), is a complete study (not a draft or abstract) (EC4), is not a tertiary or meta-analysis (EC5), does not focus on teaching agile methods (EC6), addresses at least one agile methodology (implied by 'agile principles and practices') (EC7), and answers a research question related to agile application in SPL scoping (EC9). It meets inclusion criteria: it addresses software project requirements using agile methodologies (IC1), is a research study (IC2), and is a primary study describing an approach (IC4). Therefore, it is classified as INCLUDED."
2174.0,Included,included,Simulation projects management using Scrum,"The elaboration of simulation cases presents uncertainties, mainly before its modeling development starts. As the work advances, it's common to notice requirement changes on simulation projects due to the participants getting more and better understanding about the scope. The application of Agile methodologies, such as Scrum, can improve project management performance on simulation projects by the treatment of uncertainties. The performance improvement comes from the removal of no-value activities and treatment of: (1) activities plan; (2) clearer communication between customer and developers; (3) precise scope agreement; and (4) schedule definition. This paper proposes the usage of Scrum on simulation projects, based on Project Management Body Of Knowledge, Plan-Do-Check-Act cycle and Agile methodology. To validate the proposal, the paper presents a case of a simulation project in an electronics factory.",INCLUDED,"The article addresses software project requirements using the Scrum agile methodology, specifically in the context of simulation projects. It does not violate any exclusion criteria: it is in English (EC1), addresses software project requirements (EC3), is a complete study with a case example (not a draft or abstract) (EC4), is not a tertiary or meta-analysis (EC5), does not focus on teaching agile methods (EC6), addresses at least one agile methodology (Scrum, EC7), and answers at least one research question (improvement in project management performance). It meets all inclusion criteria: it addresses requirements in software projects using agile methodologies (IC1), is from an academic context (IC2), presents qualitative research (IC3), and is a primary study (IC4). Therefore, it is classified as INCLUDED."
2071.0,Included,included,Requirements sensemaking using concept maps,"Requirements play an important role in software engineering, but their perceived usefulness means that they often fail to be properly maintained. Traceability is often considered a means for motivating and maintaining requirements, but this is difficult without a better understanding of the requirements themselves. Sensemaking techniques help us get this understanding, but the representations necessary to support it are difficult to create, and scale poorly when dealing with medium to large scale problems. This paper describes how, with the aid of supporting software tools, concept mapping can be used to both make sense of and improve the quality of a requirements specification. We illustrate this approach by using it to update the requirements specification for the EU webinos project, and discuss several findings arising from our results.",INCLUDED,"The article addresses software requirements in the context of agile methodologies through the use of concept mapping to improve requirements sensemaking and quality. It is a primary study that provides empirical results from a real-world case (EU webinos project), meeting IC1 (software requirements in agile contexts), IC2 (industry and academia context), IC3 (qualitative/empirical research), and IC4 (primary study). It does not violate any exclusion criteria: it is in English (EC1), addresses software requirements (EC3), is a complete study (not a draft or abstract) (EC4), is not a tertiary or meta-analysis (EC5), does not focus on teaching agile methods (EC6), addresses at least one agile methodology (implied by the context of requirements management in agile projects), and answers research questions related to requirements sensemaking (EC9). Therefore, it satisfies all inclusion criteria and does not violate any exclusion criteria."
787.0,Included,included,Chapter 18 - User-Centered Requirements Definition,"Requirements play an essential role in all types of system development, and their role in public and government systems cannot be overestimated. However, new technological platforms, new software engineering processes, and new demands from clients and legislation are changing the nature of development. These changes demand more flexible, user-centered requirements analysis processes and increase the criticality of the role that requirements play in the communication between developers and users. This chapter outlines the general principles behind user-centered requirements definition and summarizes our experiences and the major lessons we have learned from a number of applied projects in the public sector. Keywords: Agile processes, requirements analysis, user-centered design",EXCLUDED,"The article is a chapter that outlines general principles and summarizes experiences from applied projects, but it does not present a study that addresses software requirements in agile methodologies. It fails to describe a specific research study, lacks empirical data, and does not answer any research questions. Therefore, it violates Exclusion Criterion EC4 (study is incomplete, a draft, presentation slides, or just an abstract) and EC9 (fails to answer at least one research question)."
1501.0,Excluded,ec3,Integrated power management for video streaming to mobile handheld devices,"Optimizing user experience for streaming video applications on handheld devices is a significant research challenge. In this paper, we propose an integrated power management approach that unifies low level architectural optimizations (CPU, memory, register), ...",EXCLUDED,"The article does not address software requirements in software projects using agile methodologies, violating Exclusion Criterion EC3."
277.0,Included,included,â€œLeagileâ€� software development: An experience report analysis of the application of lean approaches in agile software development,"In recent years there has been a noticeable shift in attention from those who use agile software development toward lean software development, often labelled as a shift â€œfrom agile to leanâ€�. However, the reality may not be as simple or linear as this label implies. To provide a better understanding of lean software development approaches and how they are applied in agile software development, we have examined 30 experience reports published in past agile software conferences in which experiences of applying lean approaches in agile software development were reported. The analysis identified six types of lean application. The results of our study show that lean can be applied in agile processes in different manners for different purposes. Lean concepts, principles and practices are most often used for continuous agile process improvement, with the most recent introduction being the kanban approach, introducing a continuous, flow-based substitute to time-boxed agile processes.",INCLUDED,"The article addresses software requirements in agile methodologies (IC1), is based on a study of experience reports from agile software conferences (IC2), uses qualitative analysis of case studies (IC3), and is a secondary study (IC4). It does not violate any exclusion criteria: it is in English (EC1), addresses software requirements (EC3), is not incomplete or a draft (EC4), is not a tertiary or meta-analysis (EC5), does not focus on teaching agile methods (EC6), addresses at least one agile methodology (e.g., kanban as a flow-based approach), and answers research questions about lean application in agile development (EC9). Therefore, it meets all inclusion criteria and does not violate any exclusion criteria."
1201.0,Included,included,Experiences in Scaling the Product Owner Role in Large-Scale Globally Distributed Scrum,"The Product Owner in Scrum is a crucial role responsible for managing customer requirements in the form of prioritized backlog items and communicating them to the Scrum team. When scaling Scrum to large projects consisting of tens of teams, one Product Owner is not able to work with all the teams; thus the role needs to be scaled. While the literature suggests different scaling approaches, e.g. the use of Area Product Owners, reported experiences of scaling this role are scarce. Based on 58 semi-structured interviews, we report experiences of scaling the Product Owner role in two large globally distributed projects, each with 20 or more Scrum teams. Lessons learned include having local product owner representatives at each site, forming a product owner team, relying on frequent communication between the Product Owner representatives and the Scrum teams, as well as keeping and communicating clear priorities of the backlog to all stakeholders.",INCLUDED,"The article is written in English (IC1), addresses software project requirements using agile methodologies (specifically Scrum) (IC1), and focuses on scaling the Product Owner role in large-scale, globally distributed projects (IC1). It is based on primary qualitative research (58 semi-structured interviews) from industry context (IC2), and satisfies IC3 (qualitative research) and IC4 (primary study). It does not violate any exclusion criteria: it is not in a non-English language (EC1), it addresses software requirements (EC3), it is not incomplete or a draft (EC4), it is not a tertiary or meta-analysis (EC5), it does not focus on teaching agile methods (EC6), it addresses at least one agile methodology (Scrum, EC7), and it answers research questions about scaling the Product Owner role (EC9). Therefore, it meets all inclusion criteria and does not violate any exclusion criteria, so it is classified as INCLUDED."
899.0,Included,included,Combining systematic reuse with Agile development: experience report,"This paper documents the experiences of Siemens Healthcare in mastering challenges when transitioning a large-scale dispersed platform development organization to Agile. Product Line Engineering aims at increasing productivity through reuse, but since strategic reuse requires up-front decisions, is also seen as heavy weight and process driven. Agile development on the other hand is perceived as lightweight, change friendly, but at the same time neglecting long term strategic planning. With this paper we want to report on our experience combining both approaches, PLE for strategic reuse and agile principles for achieving steady progress while still leveraging the long-term benefits. The key was to build the foundation on the common best practice of 'feature-orientation' present in flavors in both disciplines. Feature-orientation allowed merging both disciplines into a holistic approach that blends the benefits of product line engineering with those of Agility -- resulting in improved product delivery, as well as employee and customer satisfaction.",INCLUDED,"The article addresses software requirements in agile methodologies (IC1), is based on a real-world industry experience (IC2), and presents a qualitative study of organizational practices (IC3). It is a primary study (IC4) and does not violate any exclusion criteria: it is in English (EC1), addresses software development requirements (EC3), is not a draft or abstract (EC4), is not a tertiary or meta-analysis (EC5), does not focus on teaching agile methods (EC6), addresses at least one agile methodology (agile principles), and answers at least one research question (experience report on combining PLE and Agile). Therefore, it meets all inclusion criteria and does not violate any exclusion criteria."
720.0,Excluded,ec7,Categorizing Requirements for a Contract-Based System Integration Project,"Categorizing requirements based upon their aspects and stakeholder intent can help requirements engineers and other developers to group and retrieve the requirements for analyzing the aspects of concern. The analysis is essential for project planning, system verification and validation, and integration coordination. For software requirements, researchers and practitioners have identified a set of categories, such as functional, performance, safety, to categorize a requirement. In a large systems engineering and integration project comprised of not only software but also hardware and activities in other disciplines (e.g., electrical, civil engineering), we encountered many additional, different aspects of the system that need to be analyzed and thus the requirements need to be categorized for those aspects. This experience report describes the lessons learnt in categorizing requirements in this project. The report provides insights for the practical issues of the categorization and our research on how more effectively the categorization could be done.",EXCLUDED,"The article does not address software requirements specifically, as it focuses on categorizing requirements in a large systems engineering and integration project that includes hardware and other disciplines (e.g., electrical, civil engineering). This violates Exclusion Criterion EC3, which states that the study must address software requirements."
2499.0,Included,included,The NORMAP Methodology: Lightweight Engineering of Non-functional Requirements for Agile Processes,"Agile software development methodologies, such as Scrum, have become very popular in quickly delivering quality Functional Requirements (FRs). However, agile methodologies have not sufficiently identified, modeled, and linked Non-Functional Requirements (NFRs) - such as security and performance - with FRs in early requirements phases. This research presents a lightweight engineering of NFRs for agile processes. The proposed Non-functional Requirements Modeling for Agile Processes (NORMAP) Methodology identifies, links, and models Agile Loose Cases (ALCs) with Agile Use Cases (AUCs) and Agile Choose Cases (ACCs). A lightweight adapted version of the NFR Framework was developed including 25 important NFRs. Further, a risk-driven agile requirements implementation sequence and a visual tree-like view were developed. The methodology was validated through developing a Java-based modeling simulation tool and two case studies.",INCLUDED,"The article addresses software requirements in agile methodologies, specifically focusing on non-functional requirements (NFRs) in early phases of agile development. It does not violate any exclusion criteria: it is in English (EC1), addresses software requirements (EC3), is a complete study (not a draft or abstract) (EC4), is not a tertiary or meta-analysis (EC5), does not deal with teaching agile methods (EC6), addresses at least one agile methodology (Scrum) (EC7), and answers research questions related to NFR modeling and implementation (EC9). It meets all inclusion criteria: it addresses software project requirements using agile methodologies (IC1), is a research study (academic context) (IC2), uses a qualitative and quantitative approach through case studies and modeling (IC3), and is a primary study (IC4)."
690.0,Included,included,Breaking the Ice for Agile Development of Embedded Software: An Industry Experience Report,"A software engineering department in a Daimler-Chrysler business unit was highly professional at developing embedded software for busses and coaches.However, customer specific add-ons were a regularsource of hassle. Simple as they are, those individualrequirements have to be implemented in hours or daysrather than weeks or months. Poor quality or late uploadinto the bus hardware would cause serious cost andoverhead. Established software engineering methodswere considered inadequate and needed to be cut short.Agile methods offer guidance when quality, flexibilityand high speed need to be reconciled. However, we didnot adopt any full agile method, but added single agilepractices to our ""process improvement toolbox"". Wesuggested a number of classical process improvementactivities (such as more systematic documentation andmeasurement) and combined them with agile elements(e.g. Test First Process). This combination seemed tofoster acceptance of agile ideas and may help us to breakthe ice for a cautious extension of agile processimprovement.",INCLUDED,"The article addresses software requirements in embedded software projects using agile methodologies, specifically by integrating agile practices like Test First Process into existing processes. It is an industry experience report, thus originating from industry, and presents a primary study based on real-world experience. It does not violate any exclusion criteria: it is in English (EC1), addresses software requirements (EC3), is not a draft or abstract (EC4), is not a tertiary or meta-analysis (EC5), does not focus on teaching agile methods (EC6), addresses at least one agile methodology (e.g., Test First Process, EC7), and answers at least one research question (e.g., how to adopt agile practices cautiously in embedded software development, EC9). All inclusion criteria are satisfied."
851.0,Included,included,Chapter 7 - Continuous Software Architecture Analysis,"Abstract This chapter discusses software architecture analysis in the context of agile processes. Agile processes are characterized by incremental and interleaved activities and by a focus on continuous improvement and delivery. Most approaches to software architecture analysis, however, have been developed to be performed at dedicated points in the development process or as external evaluation activities and not as continuous activities throughout the development process. This chapter discusses continuous software architecture analysis (CSAA). It reviews important requirements for \{CSAA\} and outlines how \{CSAA\} is supported by current software architecture analysis approaches. It further presents experiences with an approach for continuous structural and conformance analysis and identifies future research challenges.",EXCLUDED,"The article is a chapter that reviews continuous software architecture analysis and discusses requirements and experiences with an approach, but it does not present a study that addresses software requirements in agile methodologies. It fails to include any empirical research, data collection, or analysis, and thus does not meet IC1 (addresses requirements in software projects using agile methodologies) or IC3 (qualitative or quantitative research). Additionally, it is a review chapter, not a primary or secondary study that investigates a specific research question, and thus does not satisfy the inclusion criteria. It also does not present a study that addresses at least one agile methodology (EC7), and it lacks empirical validation or research questions (EC9). Therefore, it is excluded."
2672.0,Excluded,ec7,Understanding the Influence of User Participation and Involvement on System Success – a Systematic Mapping Study,"In addition to specific approaches to UPI, several software development methods exist, that have various options ...",EXCLUDED,"The study is a systematic mapping study, which falls under EC5 (tertiary or meta-analysis), thus violating the exclusion criteria."
1595.0,Excluded,ec7,Learning from Evolution History to Predict Future Requirement Changes,"Managing the costs and risks of evolution is a challenging problem in the RE community. The challenge lies in the difficulty of analyzing and assessing the proneness to requirement changes across multiple versions, especially when the scale of requirements is large. In this paper, we define a series of metrics to characterize historic evolution information, and propose a novel method for predicting requirements that are likely to evolve in the future based on the metrics. We apply the prediction method to analyze the product updates history through a case study. The empirical results show that this method can provide a tradeoff solution that narrows down the scope of change analysis to a small set of requirements, but it still can retrieve nearly half of the future changes. The results indicate that the defined metrics are sensitive to the history of requirements evolution, and the prediction method can reach a valuable outcome for requirement engineers to balance their workload and risks.",EXCLUDED,"The article does not address software requirements in the context of agile methodologies. It focuses on predicting requirement changes based on historical evolution data, but there is no mention of agile methodologies or their application in software project requirements management. This violates Exclusion Criterion EC7, which states that the study must address at least one agile methodology. Therefore, the article is classified as EXCLUDED."
1081.0,Included,included,Early experience with agile methodology in a model-driven approach,"We are in the business of delivering software intensive business systems using model-driven techniques. Developing suitable code generators is an important step in model-based development of purpose-specific business applications. Hence, it becomes critical to ensure that code generator development doesn't become a bottleneck for the project delivery. After establishing a sophisticated technology infrastructure to facilitate quick and easy adaptation of model-based code generators, we experimented with agile methodology. In this paper, we discuss why pure agile methodology does not work for model-driven software development. We propose a modification to the agile methodology in the form of meta-sprints as a golden mean between agile method and traditional plan-driven method. Early experience with the proposed development method is shared along with the lessons learnt.",INCLUDED,"The article addresses software requirements in the context of agile methodologies, specifically within a model-driven development environment. It does not violate any exclusion criteria: it is in English (EC1), addresses software development (EC3), is a complete study (not a draft or abstract) (EC4), is not a tertiary or meta-analysis (EC5), does not focus on teaching agile methods (EC6), addresses at least one agile methodology (agile with modifications) (EC7), and answers research questions related to the effectiveness of agile in model-driven development (EC9). It meets inclusion criteria: it addresses software project requirements using agile (IC1), is from an academic context (IC2), presents qualitative research (IC3), and is a primary study (IC4). Therefore, it is classified as INCLUDED."
2588.0,Excluded,ec3,Toward a Software Testing and Reliability Early Warning Metric Suite,The field reliability is measured too late for affordablyguiding corrective action to improve the quality of thesoftware. Software developers can benefit from an earlywarning of their reliability while they can still affordablyreact. This early warning ...,EXCLUDED,"The article does not address software requirements as it focuses on software testing and reliability early warning metrics, which is not directly related to software requirements. This violates Exclusion Criterion EC3."
900.0,Included,included,Comment concilier agilité et conception centrée utilisateurs dans un projet de développement?,"User-Centered Design and Agile Methods both share the objective of maximizing end-user satisfaction and the use of an iterative lifecycle. While Agility entirely focuses on features and addressing in part the notion of utility, it omits to deal with usability issues. In this present paper, we propose a project management methodology in an attempt to reconcile usability and functionality through User-Centered Design and Agile Methods.",EXCLUDED,"The article is written in French, which violates Exclusion Criterion EC1 (the article must be in English). Therefore, it is classified as EXCLUDED."
723.0,Excluded,ec3,Cerno: Light-weight tool support for semantic annotation of textual documents,"Enrichment of text documents with semantic metadata reflecting their meaning facilitates document organization, indexing and retrieval. However, most web data remain unstructured because of the difficulty and the cost of manually annotating text. In this work, we present Cerno, a framework for semi-automatic semantic annotation of textual documents according to a domain-specific semantic model. The proposed framework is founded on light-weight techniques and tools intended for legacy code analysis and markup. To illustrate the feasibility of our proposal, we report experimental results of its application to two different domains. These results suggest that light-weight semi-automatic techniques for semantic annotation are feasible, require limited human effort for adaptation to a new domain, and demonstrate markup quality comparable with state-of-the-art methods.",EXCLUDED,"The article does not address software requirements in software projects using agile methodologies. It focuses on semi-automatic semantic annotation of textual documents using light-weight techniques, which is unrelated to software requirements management or agile software development practices. Therefore, it violates Exclusion Criterion EC3."
680.0,Excluded,ec3,Big Visible Testing,"Software testing is a key part of software development, so it's important that the testers be as effective as possible. Especially in fast-feedback agile teams, software testers must respond to their teammates' need for information with readily available, easy-to-understand testing materials. The novel twist of turning user experience personas inward to focus on the product team members provides deep insights into both what decisions team members need to make and how to present testing information to them to support those decisions. Having established personas as the context for the testing work, testers are poised to spring into action, planning, estimating, and executing both exploratory testing and user-facing automation. Testers then surface the results of this work to the product team in a way that helps them to address concerns in a timely fashion. Big visible charts display testing for co-located teams in a particularly effective form. Testers experiment with a variety of big visible representations throughout the life of the team, retaining these charts only as long as they provide value for decision-making and moving on to other forms as the team learns more about satisfying their information-gathering needs through testing. User personas produce a fresh perspective on product team members to help testers to focus on the value big visible testing artifacts provide to the individuals on a software development team.",INCLUDED,"The article addresses software requirements in agile methodologies by focusing on visible testing artifacts and user personas to improve communication and decision-making within agile teams. It does not violate any exclusion criteria: it is in English (EC1), addresses software project requirements (EC3), is a complete study (not a draft or abstract) (EC4), is not a tertiary or meta-analysis (EC5), does not focus on teaching agile methods (EC6), addresses at least one agile methodology (agile teams with fast feedback), and answers research questions related to effective testing practices (EC9). It meets all inclusion criteria: it addresses software project requirements in agile contexts (IC1), is from an academic context (IC2), presents qualitative insights (IC3), and is a primary study (IC4). Therefore, it is classified as INCLUDED."
