ID,STATUS,Applied Criterios,TITLE,ABSTRACT,RESULT_A_1,EXPLAIN_A_1
534.0,Excluded,ec7,An information system to support the engineering designer,"Engineering companies are currently shifting their focus from selling products to providing services, hence the products’ designers must increasingly consider life-cycle requirements, in addition to conventional design parameters. To identify possible areas of concern, engineers must consider knowledge throughout the life cycle of similar or related products. However, because of the size and distributed nature of a company’s operation, engineers often do not have access to front-line maintenance data. In addition, the large number of documents generated during the design and operation of a product makes it impractical to manually review all documents thoroughly during a task. As a case study, this paper discusses the concept and development of a large hypermedia based Knowledge Desktop that has been developed to support the maintenance and future design of aircraft engines. As part of the development cycle, the performance of the software and its acceptance by the user community has been fully evaluated. The evaluation method considered in this paper focuses on the subjective opinion of the users and measures the ease with which users could retrieve the information required to perform specific tasks.",EXCLUDED,"The article does not address software requirements in the context of agile methodologies (violates EC3). It focuses on a knowledge management system for engineering design and maintenance, without discussing agile practices, methodologies, or software development requirements in an agile context."
1733.0,Included,included,Multi-objective ant colony optimization for requirements selection,"The selection of a set of requirements between all the requirements previously defined by customers is an important process, repeated at the beginning of each development step when an incremental or agile software development approach is adopted. The set of selected requirements will be developed during the actual iteration. This selection problem can be reformulated as a search problem, allowing its treatment with metaheuristic optimization techniques. This paper studies how to apply Ant Colony Optimization algorithms to select requirements. First, we describe this problem formally extending an earlier version of the problem, and introduce a method based on Ant Colony System to find a variety of efficient solutions. The performance achieved by the Ant Colony System is compared with that of Greedy Randomized Adaptive Search Procedure and Non-dominated Sorting Genetic Algorithm, by means of computational experiments carried out on two instances of the problem constructed from data provided by the experts.",INCLUDED,"The article addresses software requirements selection in agile development contexts, which aligns with IC1. It is a primary study using a quantitative approach to evaluate the performance of Ant Colony Optimization, meeting IC2, IC3, and IC4. It does not violate any exclusion criteria: it is in English (EC1), addresses software requirements (EC3), is a complete study (not a draft or abstract) (EC4), is not a tertiary or meta-analysis (EC5), does not focus on teaching agile methods (EC6), addresses an agile-related requirement selection process (EC7), and answers the research question on optimization performance (EC9)."
1505.0,Excluded,ec4,Integrating agility in the cs curriculum: practices through values,abstract is not available,EXCLUDED,"The article does not address software requirements as it focuses on integrating agility in the CS curriculum through values, and does not specify any study on software project requirements using agile methodologies. This violates Exclusion Criterion EC3."
1113.0,Included,included,Embracing agile development of usable software systems,"The interdisciplinary nature of system design can lead to communication problems between developers in different fields. This is becoming evident in the emerging field of agile software development which has largely ignored or been unable to address usability. This work presents a development process and toolset that draws on extreme programming--an agile software development process, and scenario-based design--a usability engineering process. This approach will allow developers in both fields to better communicate and work together to efficiently design usable systems.",INCLUDED,"The article addresses software requirements in agile methodologies (specifically extreme programming), is written in English, is a primary study, and directly tackles a research question related to usability in agile development. It does not violate any exclusion criteria (EC1, EC3, EC4, EC5, EC6, EC7, EC9) and satisfies all inclusion criteria (IC1, IC2, IC3, IC4)."
399.0,Excluded,ec3,Agile methods rapidly replacing traditional methods at Nokia: A survey of opinions on agile transformation,"Context Many organizations have started to deploy agile methods, but so far there exist only a few studies on organization-wide transformations. Are agile methods here to stay? Some claim that agile software development methods are in the mainstream adoption phase in the software industry, while others hope that those are a passing fad. The assumption here is that if agile would not provide real improvement, adopters would be eager at first but turn pessimistic after putting it into practice. Objective Despite the growing amount of anecdotal evidence on the success of agile methods across a wide range of different real-life development settings, scientific studies remain scarce. Even less is known about the perception of the impacts of agile transformation when it is deployed in a very large software development environment, and whether agile methods are here to stay. This study aims to fill that gap by providing evidence from a large-scale agile transformation within Nokia. While we have yet to confirm these findings with solid quantitative data, we believe that the perception of the impacts already pinpoints the direction of the impacts of large-scale agile transformation. Method The data were collected using a questionnaire. The population of the study contains more than 1000 respondents in seven different countries in Europe, North America, and Asia. Results The results reveal that most respondents agree on all accounts with the generally claimed benefits of agile methods. These benefits include higher satisfaction, a feeling of effectiveness, increased quality and transparency, increased autonomy and happiness, and earlier detection of defects. Finally, 60% of respondents would not like to return to the old way of working. Conclusion While the perception of the impact of agile methods is predominantly positive, several challenge areas were discovered. However, based on this study, agile methods are here to stay.",EXCLUDED,"The study is a survey of opinions and does not address software requirements directly. It focuses on employee perceptions and satisfaction related to agile transformation rather than software project requirements. This violates Exclusion Criterion EC3, which states that the study must address software requirements. Therefore, the article is classified as EXCLUDED."
1522.0,Excluded,ec3,Interaction Design in an Engineering-Centric World,"Publisher Summary It is hard to imagine any design training that doesn't include process as a significant part of the studio experience. Put simply, process drives repeatabilityâ€”reducing the reliance on inspirationâ€”and creates a framework in which creative professionals can execute. Developers and engineers are also familiar with the use of process as a framework in which to increase the odds of repeatable results, and most have training and experience using a variety of software development processes. However, most have little experience with the â€œunderstand, design, validate, deliverâ€� sorts of processes frequently applied in design disciplines. Their own experience using a variety of engineering processes creates common ground for the two disciplines, and creates opportunities for setting expectations between the disciplines. In the design process, it is not uncommon to have to return to previous phases. Particularly in environments where clients or executives have the vision themselves to recognize that designers are not on a path to success, it is not uncommon to return to gather broader understanding about a domain, or competitors, or influences. Chris Connors is currently employed at Apple. Prior to working at Apple, Chris worked at \{NASA\} with a focus on designing future mission support tools for planning robotic activity during surface operations on Mars. Chris also has an extensive background with Trilogy Software in Austin, Texas, where he designed enterprise software products for the Financial Services, Telecommunications, Computer, and Automotive industries. Chris was one of two lead designers for Trilogy subsidiary carOrder.com, winner of \{PC\} Magazine's Editor's Choice Award for Best Online Car Buying site in 1999.",EXCLUDED,"The article does not address software requirements and focuses on interaction design processes in engineering and design disciplines, violating Exclusion Criterion EC3. Additionally, it does not specifically address any agile methodology or software project requirements, failing to meet Inclusion Criterion IC1."
2349.0,Excluded,ec7,Survey and analysis on Security Requirements Engineering,"Security Requirements Engineering is a new research area in software engineering, with the realization that security must be analyzed early during the requirements phase. Many researchers are working in this area; however, there is a lack in security requirements treatment. The security requirements are one of the non-functional requirements, which act as constraints on functions of the system. Organizations are depending on information systems for communicating and sharing information. Thus, \{IT\} security is becoming central in fulfilling business goals, to guard assets and to create trustworthy systems. To develop systems with adequate security features, it is essential to capture the security requirements. In this paper, we present a view on Security Requirements, issues, types, Security Requirements Engineering (SRE) and methods. We analyzed and compared different methods and found that \{SQUARE\} and Security Requirements Engineering Process methods cover most of the important activities of SRE. The developers can adopt these \{SRE\} methods and easily identify the security requirements for software systems.",EXCLUDED,"The article does not address any agile methodology, violating Exclusion Criterion EC7. Although it discusses security requirements engineering, it fails to address at least one agile methodology as required by the inclusion criteria."
200.0,Excluded,ec3,A project contingency framework based on uncertainty and its consequences,"There is an increasing diversity both of project types and \{PM\} approaches, but decision tools and theory connecting the two are limited. To address this shortcoming, this paper reviews literature on alternative \{PM\} approaches, in the context of project contingency theory. Firstly, the paper identifies five selection factors seen within this literature: uncertainty, complexity, urgency, team empowerment and criticality. Secondly, the paper adapts project contingency theory to encompass these factors. Thirdly, these factors are used to develop a contingency framework based on project uncertainty and its consequences. Finally, the paper discusses the practical applications of the framework, such as its use for project process selection, tuning of processes, and project risk assessment.",EXCLUDED,"The article does not address software requirements as it focuses on project management approaches and contingency theory in general, not software project requirements. This violates Exclusion Criterion EC3."
2081.0,Excluded,ec3,"Restoring ""coding with intention"" in introductory programming courses","This descriptive study discusses two conceptual difficulties encountered by students in introductory programming courses regardless of the chosen language or pedagogical approach (e.g. objects, classes or fundamentals first). Firstly, students tend to learn programming by memorizing correct code examples instead of acquiring the programming thought process. Secondly, they tend to read code by ""flying"" over it at a comfortable altitude while thinking to its assumed intent. While relaxing, this practice fails to train students to develop the rigor to catch bugs in others' or their own code. Both trends result in an almost complete loss of intentionality in the programming activity; un-innovative code is generated by analogy with (or cut and paste from) existing solutions and is then almost randomly modified until ""it fits"" the minimal tests requirements without real analysis of its flaws. We review and evaluate pedagogical strategies which can be leveraged by instructors to address the above mentioned issues. Namely, we discuss the benefits of various forms of ""Live coding"" and test-driven pair programming active learning practices.",EXCLUDED,"The article addresses pedagogical strategies in introductory programming courses and discusses live coding and test-driven pair programming, but it does not address software requirements or any specific agile methodology. It fails to meet Exclusion Criterion EC7 (does not address at least one agile methodology) and EC3 (does not address software requirements), thus it is excluded."
2630.0,Included,included,Towards tool support for agile modeling: sketching equals modeling,"Model-driven development is a well-known practice in modern software engineering. A wide variety of different tools exist, which support model-driven development. Usually, these tools do not provide dedicated support for agile modeling, as they can be ...",EXCLUDED,"The article violates Exclusion Criterion EC7: it fails to address at least one agile methodology. The abstract mentions agile modeling but does not specify which agile methodology is addressed, and there is no clear indication that it covers at least one specific agile methodology (e.g., Scrum, Kanban, XP). Therefore, it does not meet the requirement to address at least one agile methodology, leading to exclusion."
934.0,Included,included,Comparative study of traditional requirement engineering and Agile requirement engineering,Traditional RE and Agile RE are two different approaches on the basis of their planning and control mechanism. This Paper distinguishes the Traditional RE and Agile RE. Furthermore it investigates the reasons for which software industries shifted from Traditional RE to Agile RE. Research is carried out by conducting a literature study and finally a case study of software development to evaluate which approach has better success rate than other. With the help of our finding and results we have evaluated that Agile RE performs better than Traditional RE in large organizations where changes evolve throughout the development phase of software life cycle. Â© 2013 GIRI.,INCLUDED,"The article addresses software requirements in the context of agile methodologies by comparing traditional and agile requirement engineering. It meets IC1 (addresses software project requirements using agile methodologies), IC2 (conducts a study in the form of a literature and case study, likely from academia), and IC3 (qualitative research through literature review and case study). It does not violate any exclusion criteria: it is in English (EC1), addresses software requirements (EC3), is a complete study (not a draft or abstract) (EC4), is not a tertiary or meta-analysis (EC5), does not focus on teaching agile methods (EC6), addresses at least one agile methodology (Agile RE) (EC7), and answers at least one research question (success rate comparison) (EC9). Therefore, it is classified as INCLUDED."
2119.0,Excluded,ec3,Scaling scrum,"The factors that need to be addressed for making Scrum to meet the real-world requirements of IT departments. Developers need to consider the full development lifecycle and full range of IT concerns. The agile lifecycle includes the concepts of phases to address the changes of a project. The transition phase enables teams to use time for relating software into production. Scrum is an agile method that focuses project management and requirements management. Developers need to follow some initial requirements and architecture at the beginning of the project for addressing cost, schedule, and technical strategy. Agile teams need to verify their architecture with code early in the project. They also need to train people, finalize testing and documentation, and deploy the system. They can use The Enterprise Unified Process to address enterprise-level issues in agile environment.",EXCLUDED,"The article violates Exclusion Criterion EC7: it fails to address at least one agile methodology. While it discusses Scrum, it does not address other agile methodologies, and the focus is narrowly on Scrum without demonstrating engagement with multiple agile methods as required. Additionally, the abstract mentions the Enterprise Unified Process, which is not an agile methodology, and the study does not clearly address requirements in software projects using multiple agile methodologies as required by IC1."
1149.0,Excluded,ec7,Enhancing the OPEN Process Framework with service-oriented method fragments,"Service orientation is a promising paradigm that enables the engineering of large-scale distributed software systems using rigorous software development processes. The existing problem is that every service-oriented software development project often requires a customized development process that provides specific service-oriented software engineering tasks in support of requirements unique to that project. To resolve this problem and allow situational method engineering, we have defined a set of method fragments in support of the engineering of the project-specific service-oriented software development processes. We have derived the proposed method fragments from the recurring features of 11 prominent service-oriented software development methodologies using a systematic mining approach. We have added these new fragments to the repository of OPEN Process Framework to make them available to software engineers as reusable fragments using this well-known method repository.",INCLUDED,"The article addresses software requirements in service-oriented software development projects using agile methodologies, as it enhances the OPEN Process Framework with method fragments derived from existing service-oriented methodologies. It is a primary study that provides a systematic approach to method engineering, not a draft, abstract, or tertiary study. It does not violate any exclusion criteria (EC1–EC9), as it is in English, addresses software requirements, is a complete study, not focused on teaching agile methods, and addresses at least one agile methodology (through the OPEN Process Framework). All inclusion criteria are met: it addresses software project requirements, is from academia, and is a primary qualitative study."
1978.0,Excluded,ec3,Quantification and recognition of parkinsonian gait from monocular video imaging using kernel-based principal component analysis,"The computer-aided identification of specific gait patterns is an important issue in the assessment of Parkinson's disease (PD). In this study, a computer vision-based gait analysis approach is developed to as...",EXCLUDED,"The article does not address software requirements or agile methodologies, violating Exclusion Criterion EC3. Additionally, it deals with gait analysis in Parkinson's disease using computer vision, which is unrelated to software project requirements in agile environments."
1939.0,Excluded,ec4,Proceedings of the 6th international workshop on Software quality,"It is our great pleasure to welcome you to the <i>6th
Workshop on Software Quality -- WoSQ08</i>. As with previous
workshops, the workshop is intended for researchers in the area of
software quality and aims to encourage discussion on ...",EXCLUDED,"The article is a workshop proceedings abstract that does not describe a study addressing software requirements in agile methodologies. It fails to present a specific study that meets IC1 (addresses requirements in software projects using agile methodologies), and it is a conference proceedings abstract rather than a primary or secondary study (violates IC4). Additionally, it does not describe any research methodology or findings, thus failing to address at least one research question (violates EC9). Therefore, it is excluded."
2578.0,Excluded,ec3,Tool support for refactoring functional programs,"Refactorings are source-to-source program transformations which change program structure and organisation, but not program functionality. Documented in catalogues and supported by tools, refactoring provides the means to adapt and improve the design ...",EXCLUDED,"The article does not address software requirements in software projects using agile methodologies. It focuses on refactoring functional programs, which is unrelated to software requirements management or agile development practices. Therefore, it violates Exclusion Criterion EC3 (does not address software requirements)."
1199.0,Included,included,Experiences by using AFFINE for building collaborative applications for online communities,"Continuous problems and deficits in developing complex and ever-changing (software) systems led to agile methods, e.g. Scrum. Nevertheless, the problem of considering a plethora of different functional as well as nonfunctional requirements (N/FRs) remains unsolved and gains in importance when engineering state-of-the-art software. The current tide of approaches aims at handling every single NFR by an individual process integrated into Scrum, yielding a process complexity which can not be handled properly. Scrum-based AFFINE was designed explicitly to provide an alternative solution to over-complex design- and development-processes and still considering all kinds of NFRs early enough in the process. In this paper, we discuss collected findings by using AFFINE in various projects dealing with the development of software for user-centered online communities towards some evidence of its suitability. Â© 2013 Springer-Verlag Berlin Heidelberg.",INCLUDED,"The article addresses software requirements in agile methodologies (specifically Scrum-based AFFINE) and focuses on handling non-functional requirements early in the development process. It is a primary study based on empirical findings from real-world projects, written in English, and does not deal with teaching agile methods or tertiary research. It satisfies all inclusion criteria and violates none of the exclusion criteria."
1273.0,Excluded,ec7,Flexible μTPMs through disembedding,"With the utilization of TPM-based trusted platforms in real applications, and the subsequent adaption of the specification to the experience gained from such utilization, it increasingly appears that the TPM architecture has some fundamental flaws that ...",EXCLUDED,"The article does not address software requirements or agile methodologies as per the inclusion criteria. The abstract discusses TPM (Trusted Platform Module) architecture flaws in real applications, which is unrelated to software project requirements in the context of agile methodologies. Thus, it violates EC3 (does not address software requirements) and EC7 (fails to address at least one agile methodology), leading to exclusion."
2536.0,Excluded,ec7,The software development process methodology of resource-based access control,"This paper presents the software development process methodology of resource-based access control in which artifacts and milestones in RUP software development process are abstracted as the abstract documents which can be associated with each other as the same things to be managed with public attributes. Productions and modifications as operations on artifacts and milestones are abstracted as editing operations. The process can equip the abstract document with the abstract role, and equip the role with personnel and man-hour, and then record actual man-hour for tracking and controlling the cost and quality. Personnel associated with the abstract document can easily find own tasks after logging in. Such abstract processes, making the entire software development process to manage the abstract document as the core, we can greatly simplify the entire software development process. The costs and quality is tracked and controlled, it is easy to find and locate defects as a basis of the plan, thus to adjust and improve the overall software development process in real time, and continuously improve the standards and standardization level of software technology.",EXCLUDED,"The article does not address software requirements or agile methodologies as required by IC1 and IC7. It describes a software development process methodology focused on resource-based access control and abstract document management, without any reference to agile practices or software requirements in the context of agile development. Therefore, it fails to meet the inclusion criteria, specifically IC1 and IC7, and is excluded."
2411.0,Included,included,Testing as specification in agile methods,"Agile Methods such as Crystal, Extreme Programming, etc., make a strong case for testing, specially in developing test cases even before initial development. We advocate in this paper that testing when applying an agile method should not only start as soon as possible but should be one of the first activities and moreover it should be considered as a specification of the problem even at unit level. This is supported from the Formal Methods area where contributions can be found that put a formal base to the relationship between Test Cases and Requirements Specification. We postulate that test cases can be seeing as a good way of specifying system requirements. We review some results, especially from the field of Formal Methods that seems to support this contention. We also give some rules to elicit pre and postconditions from test cases as well as an example an for this.",INCLUDED,"The article addresses software requirements in agile methodologies (e.g., Crystal, Extreme Programming) by proposing that test cases serve as specifications for system requirements, aligning with IC1. It is a research study that reviews formal methods literature and proposes rules for eliciting pre- and postconditions from test cases, satisfying IC3 (qualitative research) and IC4 (primary study). It does not violate any exclusion criteria: it is in English (EC1), addresses software requirements (EC3), is a complete study (not a draft or abstract) (EC4), is not a tertiary or meta-analysis (EC5), does not focus on teaching agile methods (EC6), addresses at least one agile methodology (EC7), and answers a clear research question (EC9). Therefore, it meets all inclusion criteria and does not violate any exclusion criteria."
2121.0,Excluded,ec3,Scaling test-driven development,"Test-driven development (TDD) is a common agile software development technique that helps to specify a software in detail on a just-in-time (JIT) basis via executable tests that run in a regression manner. TDD is the combination of test-first development (TFD) and refactoring. TFD can be done at the requirements level by writing a single customer test, the equivalent of a function test or acceptance test in the traditional world, and at the design level with developer tests. Refactoring is a technique where a small change is made to the existing code to improve its design without changing its semantics. TDD is an important agile development technique that enables to specify and validate functionality at a finely detailed level.",EXCLUDED,"The article only describes test-driven development (TDD) as an agile technique without addressing any specific software requirements or how TDD is applied to define or validate software requirements in agile projects. It fails to address at least one agile methodology in the context of software requirements (e.g., Scrum, Kanban), violating Exclusion Criteria EC7. Additionally, it does not present a study that investigates software requirements within an agile framework, thus not meeting Inclusion Criterion IC1."
2502.0,Included,included,The practice of specifying requirements using executable acceptance tests in computer science courses,This report describes the practice of using executable acceptance testing for specifying programming assignments in software engineering courses. We summarize experiences from two courses introduced in two academic institutions over four semesters -- ...,EXCLUDED,"The study addresses teaching agile methods (specifically, executable acceptance testing in courses) and falls under EC6 (deals with teaching agile methods), which excludes it from consideration."
1037.0,Excluded,ec3,Digitally annexing desk space for software development (NIER track),"Software engineering is a team activity yet the programmer's key tool, the IDE, is still largely that of a soloist. This paper describes the vision, implementation and initial evaluation of CoffeeTable - a fully featured research prototype resulting from our reflections on the software design process. CoffeeTable exchanges the traditional IDE for one built around a shared interactive desk. The proposed solution encourages smooth transitions between agile and traditional modes of working whilst helping to create a shared vision and common reference frame - key to sustaining a good design. This paper also presents early results from the evaluation of CoffeeTable and offers some insights from the lessons learned. In particular, it highlights the role of developer tools and the software constructions that are shaped by them.",EXCLUDED,"The article does not address software requirements as it focuses on the design of a shared interactive desk for software development rather than requirements in software projects. This violates Exclusion Criterion EC3, which requires the study to address software requirements."
2427.0,Excluded,ec3,The Amazing Team Race A Team Based Agile Adoption,"In 2008, our organization successfully implemented an agile software development approach (Scrum) across the Application Development department after piloting Scrum in 2007 with a few projects. In just four months, our department consisting of over 200 contractors and 70 full time employees transitioned from a traditional waterfall-style approach (RUP) to Scrum. Less then 2 months later, we were running 40 development projects that were time boxed to three months. In the previous year, we had 20 active projects with duration of 9 to 18 months. After a year of introducing Agile, members of our organization were well aware of what Scrum was, but growing weary of training. There was a clear need to create excitement around the adoption and scaling of Scrum within the application development group. This led us to develop what we called dasiaThe Amazing Team Race.psila This experience report is about how an agile transition team used a team-based approach for creating excitement while scaling Scrum in a globally distributed organization.",INCLUDED,"The article addresses software project requirements using agile methodologies (specifically Scrum), is based on a real-world industry implementation, and describes a primary study that details a team-based approach to scaling Scrum. It does not violate any exclusion criteria: it is in English (EC1), addresses software requirements (EC3), is a complete study (not a draft or abstract) (EC4), is not a tertiary or meta-analysis (EC5), does not focus on teaching agile methods (EC6), addresses at least one agile methodology (Scrum) (EC7), and answers at least one research question (e.g., how to create excitement in agile adoption) (EC9). Therefore, it meets all inclusion criteria and is classified as INCLUDED."
1536.0,Excluded,ec4,Introduction,abstract is not available,EXCLUDED,"The article lacks an abstract, which violates Exclusion Criterion EC4 (the study is incomplete, a draft, presentation slides, or just an abstract). Since the abstract is not available, the study cannot be properly evaluated for its content or research questions, making it ineligible for inclusion."
1063.0,Excluded,ec3,Does risk management contribute to \{IT\} project success? A meta-analysis of empirical evidence,"The question whether risk management contributes to \{IT\} project success is considered relevant by people from both academic and practitionersâ€™ communities already for a long time. This paper presents a meta-analysis of the empirical evidence that either supports or opposes the claim that risk management contributes to \{IT\} project success. In addition, this paper also investigates the validity of the assumptions on which risk management is based. The analysis leads to remarkable conclusions. Over the last 10 years, much has become known about what causes \{IT\} projects to fail. However, there is still very little empirical evidence that this knowledge is actually used in projects for managing risks in \{IT\} projects. This paper concludes with indicating new directions for research in the relation between risk management and project success. Key elements are stakeholder perception of risk and success and stakeholder behaviour in the risk management process.",EXCLUDED,"The study is a meta-analysis (violating EC5), which falls under tertiary research and does not address software requirements or agile methodologies (violating EC3 and EC7). Therefore, it does not meet the inclusion criteria and is excluded."
1780.0,Included,included,On Requirements Verification for Model Refinements," Conventional formal verification techniques rely on the assumption that a system's specification is completely available so that the analysis can say whether or not a set of properties will be satisfied. On the contrary, modern development lifecycles call for agileincremental and iterativeapproaches to tame the boosting complexity of modern software systems and reduce development risks. We focus here on requirements verification performed in the early exploratory stages on high-level models and we discuss how this can be integrated into an agile approach. We present a new technique to model-check incomplete high-level specifications against formally specified requirements. We do this in the context of incomplete hierarchical Statecharts, verified against a variation of CTL properties. Our approach supports step-wise specification and refinement verification. Verification can be incremental, that is alternative refinements may be separately explored and verification is only replayed for the modified parts. The results are presented by introducing the formalisms, the model-checking algorithm, and the tool we have implemented.",INCLUDED,"The article addresses requirements verification in the context of agile, incremental, and iterative software development, specifically focusing on high-level models and their refinement. It meets IC1 by addressing software requirements in agile methodologies. The study is a primary research contribution presenting a new technique and tool, satisfying IC2 (academic study), IC3 (qualitative/technical approach), and IC4 (primary study). It does not violate any exclusion criteria: it is in English (EC1), addresses software requirements (EC3), is a complete study (not a draft or abstract) (EC4), is not a tertiary or meta-analysis (EC5), does not focus on teaching agile methods (EC6), addresses at least one agile methodology (incremental and iterative development) (EC7), and answers the research question on requirements verification in agile contexts (EC9). Thus, it is classified as INCLUDED."
2105.0,Included,included,"Robustifying the scrum agile methodology for the development of complex, critical and fast-changing enterprise software","A class of complex enterprise software including financial, taxation and supply chain management software contains mission critical functionality and change requests are substantial and frequent. Agile methodologies provide the adaptability but not the robustness necessary to deal with the criticality and to avoid software entropy. Task analysis shows that a significant effort of analysis and design is required to flatten the change curve. The Robust Agile Methodology, ""R-Agile,"" is proposed with the adaptability to handle fast-changing requirements, and the design and test necessary to handle complexity and criticality.",INCLUDED,"The article addresses software requirements in complex, critical enterprise software development using agile methodologies. It proposes a modified agile approach (R-Agile) to enhance robustness, directly addressing at least one agile methodology (Scrum). The study is a primary research contribution with a clear focus on software project requirements in dynamic environments. It does not violate any exclusion criteria: it is in English (EC1), addresses software requirements (EC3), is a complete study (not a draft or abstract) (EC4), is not a tertiary or meta-analysis (EC5), does not focus on teaching agile methods (EC6), addresses a specific agile methodology (Scrum) (EC7), and answers a clear research question (EC9). All inclusion criteria are met."
501.0,Included,included,An audit model for ISO 9001 traceability requirements in agile-XP environments,"Software organizations that develop their software products using the agile software processes such as Extreme Programming (XP) face a number of challenges in their effort to demonstrate that their process activities conform to ISO 9001 requirements, a major one being product traceability: software organizations must provide evidence of ISO 9001 conformity, and they need to develop their own procedures, tools, and methodologies to do so. This paper proposes an auditing model for ISO 9001 traceability requirements that is applicable in agile (XP) environments. The design of our model is based on evaluation theory, and includes the use of several auditing ""yardsticks"" derived from the principles of engineering design, the SWEBOK Guide, and the CMMI-DEV guidelines for requirement management and traceability for each yardstick. Finally, five approaches for agile-XP traceability approaches are audited based on the proposed audit model. Â© 2013 ACADEMY PUBLISHER.",INCLUDED,"The article addresses software requirements in agile environments (specifically XP), focusing on ISO 9001 traceability requirements. It is a primary study from academia, using a qualitative design to propose and evaluate an auditing model. It does not violate any exclusion criteria: it is in English (EC1), addresses software requirements (EC3), is a complete study (not a draft or abstract) (EC4), is not a tertiary or meta-analysis (EC5), does not focus on teaching agile methods (EC6), addresses at least one agile methodology (XP) (EC7), and answers at least one research question (traceability auditing in XP environments) (EC9). All inclusion criteria are satisfied."
2684.0,Included,included,"Usage-centered software engineering: an agile approach to integrating users, user interfaces, and usability into software engineering practice","Usage-centered design is a systematic, model-driven approach to visual and interaction design with an established record of effectiveness in a wide variety of settings and areas of application. The tutorial introduces the models and methods of usage-centered ...",EXCLUDED,"The article is a tutorial that introduces models and methods of usage-centered design and does not present a study addressing software requirements in agile methodologies. It fails to meet Inclusion Criterion IC1 (addresses requirements in software projects using agile methodologies) and is not a primary or secondary study as defined by IC4. Additionally, it is a tutorial, which falls under EC4 (incomplete, a draft, presentation slides, or just an abstract)."
2570.0,Excluded,ec6,Three years of design-based research to reform a software engineering curriculum,"Most of the research-oriented computer science departments provide software engineering education. Providing up-to-date software engineering education can be problematic, as practises used in modern software development companies have been developed ...",EXCLUDED,"The article addresses teaching software engineering curriculum reform and does not focus on software requirements in the context of agile methodologies. It deals with teaching practices and curriculum design, which falls under EC6 (deals with teaching agile methods). Therefore, it violates Exclusion Criterion EC6 and is classified as EXCLUDED."
65.0,Included,included,A Capstone Course on Agile Software Development Using Scrum,"In this paper, an undergraduate capstone course in software engineering is described that not only exposes students to agile software development, but also makes it possible to observe the behavior of developers using Scrum for the first time. The course requires students to work as Scrum Teams, responsible for the implementation of a set of user stories defined by a project domain expert playing the role of the Product Owner. During the course, data on project management activities are collected in order to analyze the amount of work completed, compliance with the release and iteration plans, productivity, ability in effort estimation, and the like. The paper discusses the achievement of teaching goals and provides empirical evaluation of students' progress in estimation and planning skills. A summary of lessons learned and recommendations is given, reflecting the issues to be considered when teaching courses in agile software development. Surveys of students have shown that they were overwhelmingly positive about the course, indicating that the course fully met or even exceeded their expectations.",EXCLUDED,"The study deals with teaching agile methods (specifically Scrum) in an academic course and falls under EC6, which excludes studies that deal with teaching agile methods."
1286.0,Excluded,ec7,Framework for IMT-2000 networks,"IMT-2000 is a major initiative to develop a set of international standards for third generation mobile systems to support global roaming and a rich set of new services and applications across different technologies. The development of the needed standards requires a great deal of effort. The first step, and arguably the most important step, is to define as clearly as possible what an IMT-2000 system should provide. This was accomplished for the first Capability Set of IMT-2000 with the approval of ITU-T Recommendation Q.1701 (Framework for IMT-2000 Networks) in March 1999. Recommendation Q.1701 sets out the Family of Systems concept which provides the basis for the development of additional IMT-2000 standards. It provides an overall framework for the development of ITU-T IMT-2000 signalling requirements, thereby providing a guideline document for the other IMT-2000 Recommendations. This paper provides an overview of the history behind, and the process for the development of this key recommendation, and a concise summary of key aspects of the capabilities that an IMT-2000 system is expected to support.",EXCLUDED,"The article does not address software requirements or agile methodologies, violating Exclusion Criterion EC3. Additionally, it deals with mobile network standards (IMT-2000) rather than software project requirements in agile environments, thus failing to meet Inclusion Criterion IC1."
1752.0,Excluded,ec7,Non-functional requirements in business process modeling,"Business process modeling entails the capture of a set of tasks that invariably model the functional behavior of a system. Another aspect of business process modeling involves the accurate capture of operational behavior and the associated process constraints. Whether the process is automated or manual, such operational constraints and behavior exist. This may include a variety of properties including performance expectations, policy constraints, and security controls. These characteristics later manifest as the non-functional requirements of an intended system, and often such information is generally identified at some point after the business process modeling exercise. The non-functional characteristics of the business are arguably more difficult to capture in business process modeling, since the focus of such methods is the modeling of functional behavior. We propose how two new artifacts may be applied to model the constraints associated with a business process. This is the operating condition to denote a business process constraint and the control case to define controlling criteria to mitigate risk associated with an operational condition. Modeling constraints in this way provides an opportunity to capture these characteristics of business process early in the systems development life-cycle. This contributes to a model that provides a more complete representation of the overall business process. The methods will assist in mitigating risk and facilitate the early discovery of non-functional requirements during systems development.",EXCLUDED,"The article does not address software requirements or agile methodologies, violating Exclusion Criteria EC3 and EC7. It focuses on non-functional requirements in business process modeling without linking them to agile software development practices or software project requirements."
