ID,STATUS,Applied Criterios,TITLE,ABSTRACT,RESULT_B,EXPLAIN_B
505.0,Excluded,ec4,An empirical characterization of scientific software development projects according to the Boehm and Turner model: A progress report,"A number of recent studies reported on the success of applying agile methods in scientific software development projects. These studies found that agile methods are well suited to the exploratory, iterative, and collaborative nature of scientific inquiry. However, these findings might not be applicable in all situations pertaining to scientific software development projects. In addition, they only constitute a subset of the important factors while deciding which development methods and practices should be adopted. Therefore, it becomes important to conduct further research before making recommendations regarding the adoption of certain development methods and practices in this domain. In this progress report, we discuss our on-going research that will empirically study the characteristics of various scientific software development projects according to a model suggested by Boehm and Turner. We plan to conduct interviews and collect data from various scientific software development projects in the Baltimore-Washington area. We expect that our qualitative results will increase our understanding of the characteristics in those projects favoring plan-driven approaches or agile methods, and the needs and conditions associated with those characteristics. Our research provides guidance to scientific software developers by enhancing their capacity to evaluate and understand their own project characteristics and select effective software practices. As a long-term benefit in the same direction, our qualitative results will generate a set of hypotheses that can be tested in different project environments to better understand and categorize scientific software development projects. Consequently, in the future, more generalizable and actionable recommendations can be made for scientific software development projects.",INCLUDED,"The article is written in English, addresses software requirements in scientific software development projects using agile methodologies, and is a qualitative primary study. It does not violate any exclusion criteria listed and satisfies all inclusion criteria."
404.0,Excluded,ec4,Agile or analytic? Book reviews: Cohn versus Lavi and Kudish,"Every now and again a pair of books come on to the market offering interestingly contrasting perspectives on the same area. Since Kent Beck’s dramatic Extreme Programming burst onstage in 2000, there has been ...",EXCLUDED,"The article is a book review and does not appear to be a primary study addressing requirements in software projects using agile methodologies (IC1). It also does not specify if it's qualitative or quantitative research (IC3), nor does it indicate if it's a primary or secondary study (IC4). Therefore, it fails to satisfy all the inclusion criteria."
1592.0,Excluded,ec3,Learning analytics for collaborative writing: a prototype and case study,"This paper explores the ways in which participants in writing intensive environments might use learning analytics to make productive interventions during, rather than after, the collaborative construction of written artifacts. Specifically, our ...",INCLUDED,"The article addresses software requirements (IC1) by exploring how learning analytics can assist in collaborative writing environments, a software project context. It's a study that can be from either industry or academia (IC2), and while the abstract does not specify quantitative or qualitative research, it implies a case study approach, which can be considered qualitative (IC3). It's not explicitly stated as a draft, presentation slides, or abstract (EC4), and there's no indication it's a tertiary or meta-analysis (EC5). It does not deal with teaching agile methods (EC6) nor does it fail to address an agile methodology (EC7). The research questions and objectives are not explicitly mentioned, but the context suggests it's likely a primary study focused on a specific case (IC4). Therefore, it meets the inclusion criteria."
1568.0,Excluded,ec3,Journey of enlightenment: the evolution of development at Microsoft,"Like many software companies, Microsoft has been doing distributed application development for many years. However, recent changes in the market have altered the rules, both in terms of customer expectations and programming models for ubiquitous interconnected ...",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1), and it appears to be from Microsoft, which can be considered industry (IC2). The nature of the document seems to be a case study or historical account, which could be qualitative or quantitative (IC3), and it is likely a primary study (IC4). There is no information suggesting it violates any exclusion criteria."
2696.0,Included,included,User-Centered Design and Agile Methods: A Systematic Review,This paper presents the results of a systematic review of existing literature on the integration of agile software development with user-centered design approaches. It shows that a common process model underlies such approaches and discusses which artifacts are used to support the collaboration between designers and developers.,INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1) and discusses the integration of agile methods with user-centered design, which falls under the umbrella of agile methodologies (IC7). It is a systematic review, which is a primary study (IC4), and the research is qualitative (IC3), covering both industry and academia (IC2). No exclusion criteria are violated."
110.0,Included,included,"A fishbowl with piranhas: coalescence, convergence or divergence?","Agile software development practices including XP and Scrum have risen to prominence within the software engineering community over the past ten years. Are agile software development practices converging? Are some practices becoming more integrated and/or more widely adopted than others? In the early 90s there was a convergence of object-oriented design methodologies - is a similar pattern being repeated within the agile software development community? Several years ago conferences featured debates on the number of practices inherent to XP - or for that matter what constituted XP. Is the Agile community on the verge of converging to standardization or do individual practices retain their individually and evangelists/disciples? A somewhat related question is: Can an agile practice be applied out of the box or is some assembly required? What does it take to get agility going in an organization? Does it work as advertised? What practices work and play well with others? Hear the experiences of panelists in their attempts to actually make agile work in the real world. From Crystal, DSDM, FDD, LEAN, Scrum, to XP (and others) - participants will to share their perspectives and experiences. Be warned - this fishbowl will be stocked with piranhas.",INCLUDED,"The article addresses agile software development practices, specifically mentioning XP and Scrum, which are included in the Inclusion Criteria (IC1). It is qualitative in nature, discussing experiences and perspectives on the application of agile practices in the real world, aligning with IC3. The study appears to be primary, as it involves discussion and sharing of experiences, which satisfies IC4. Although it doesn't directly address specific software requirements, it implicitly does so by discussing the application of agile methodologies in organizations, which can be linked to software project requirements. There is no evidence of violation of the Exclusion Criteria, as the article is not in a language other than English, not a draft or presentation slides, not a meta-analysis, not focused on teaching agile methods, and it does not fail to address at least one agile methodology. Therefore, the article is classified as INCLUDED."
2702.0,Included,included,Users as contextual features of software product development and testing,"This paper examines how software developers discuss users and how such discussions are intrinsic to the negotiation and settling of technical decisions in the development and testing of a software product. Using ethnographic data, we show how the user ...",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1). It is based on qualitative research (IC3), focusing on ethnographic data. It does not violate any exclusion criteria: the content is in English (EC1), it does not fail to address any agile methodology (EC7), it is not a draft, presentation slides, or abstract (EC4), and it does not deal with teaching agile methods (EC6)."
1234.0,Included,included,Extreme programming for critical systems?,"From the perspective of a 'sympathetic sceptic', this talk will discuss the issues around the development of critical systems - systems where the costs of failure are very high - and whether or not extreme programming practices can be adapted and used in critical systems engineering. I will start by discussing the characteristics of critical systems development, such as the need to justify claims about the system dependability, and the differences in development culture between XP and critical systems development. I will then go on to discuss how different XP practices reduce or increase the risks of software failure, especially when the reality of implementing XP is considered. I will identify weaknesses in the XP process, such as the use of user stories for requirements definition, that have to be addressed before XP practices will be considered by the critical systems community. I will then suggest how the cultural barriers between the communities might be broken down and will propose how it might be possible to adapt XP practice to the development of some types of critical system by introducing 'dependability spikes' into the XP process. Â© Springer-Verlag Berlin Heidelberg 2005.",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1), discusses the development of critical systems, which is relevant to both industry and academia (IC2), and presents a qualitative discussion on the adaptation of XP practices in critical systems engineering (IC3). It is a primary study as it is discussing specific issues and proposing adaptations (IC4). It does not violate any exclusion criteria; it is written in English (EC1), focuses on software requirements (EC3), is complete and not just a draft (EC4), not a tertiary or meta-analysis (EC5), does not deal exclusively with teaching agile methods (EC6), addresses at least one agile methodology (XP) and discusses its adaptation in critical systems (EC7), and attempts to answer research questions regarding the adaptation of XP for critical systems (EC9)."
372.0,Included,included,Agile development with security engineering activities,"Agile software development has been used by industry to create a more flexible and lean software development process, i.e making it possible to develop software at a faster rate and with more agility during development. There are however concerns that the higher development pace and lack of documentation are creating less secure software. We have therefore looked at three known Security Engineering processes, Microsoft SDL, Cigatel touchpoints and Common Criteria and identified what specific security activities they performed. We then compared these activities with an Agile development process that is used in industry. Developers, from a large telecommunication manufacturer, were interviewed to learn their impressions on using these security activities in an agile development process. We produced a security enhanced Agile development process that we present in this paper. This new Agile process use activities from already established security engineering processes that provide the benefit the developers wanted but did not hinder or obstruct the Agile process in a significant way.",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1), is from industry based on the context (IC2), presents a comparison of security activities within an agile development process (IC3), and is based on primary research through interviews (IC4). It does not violate any exclusion criteria, as it is written in English, addresses software requirements, is not incomplete, does not deal with teaching agile methods, does not fail to address an agile methodology, is not a meta-analysis, and answers research questions regarding the integration of security activities in Agile development."
91.0,Included,included,A conceptual model of client-driven agile requirements prioritization: results of a case study,"Requirements (re)prioritization is an essential mechanism of agile development approaches to maximize the value for the clients and to accommodate changing requirements. Yet, in the agile Requirements Engineering (RE) literature, very little is known about how agile (re)prioritization happens in practice. Conceptual models about this process are missing, which, in turn, makes it difficult for both practitioners and researchers to reason about requirements decision-making at inter-iteration time. We did a multiple case study on agile requirements prioritization methods to yield a conceptual model for understanding the inter-iteration prioritization process. The model is derived by using interview data from practitioners in 8 development organizations. Such a model makes explicit the concepts that are used tacitly in the agile requirements prioritization practice and can be used for structuring future empirical investigations about this topic, and for analyzing, supporting, and improving the process in real-life projects.","
---

Based on the provided inclusion and exclusion criteria, the article should be classified as ""INCLUDED"".

Here's the explanation:

The article clearly addresses requirements in software projects using agile methodologies (IC1), making it relevant to the topic. The study seems to be from academia as it is discussing the need for a conceptual model in agile requirements prioritization (IC2). The research appears to be qualitative as it is based on interviews with practitioners (IC3). There is no indication that the study is a draft, presentation slides, or just an abstract (EC4). The study is not described as tertiary or meta-analysis (EC5). The focus is on understanding the agile requirements prioritization process, which is an integral part of software development, and does not deal with teaching agile methods (EC6). It directly addresses agile methodologies by developing a conceptual model for requirements prioritization (IC1), thus it does not fail to address at least one agile methodology (EC7). Finally, the article is aimed at providing insights into the prioritization process, which implicitly answers the",
172.0,Excluded,ec3,A multiple comparative study of test-with development product changes and their effects on team speed and product quality,"Researchers have typically studied the effects of Test-First Development (TFD), compared to Test-Last Development (TLD), across groups or projects, and for relatively short durations. We defined Test-With Deve...",INCLUDED,"The article addresses requirements in software projects using Test-First Development (TFD), a methodology, fulfilling IC1. It is a study, likely from academia given its comparative nature, satisfying IC2. The abstract suggests a research approach, aligning with IC3. No information indicates it being incomplete, a draft, or a secondary study, so IC4 is not violated. The abstract does not specify it as a tertiary study or meta-analysis, hence not violating EC5. It does not explicitly mention teaching agile methods, so EC6 is not applicable. The study does address at least one agile methodology (TFD), meeting IC7. Although the abstract doesn't detail research questions, the study's focus suggests it aims to answer them, adhering to IC9."
422.0,Included,included,Agile product line planning: A collaborative approach and a case study,"Agile methods and product line engineering (PLE) have both proven successful in increasing customer satisfaction and decreasing time to market under certain conditions. Key characteristics of agile methods are lean and highly iterative development with a strong emphasis on stakeholder involvement. \{PLE\} leverages reuse through systematic approaches such as variability modeling or product derivation. Integrating agile approaches with product line engineering is an interesting proposition which â€“ not surprisingly â€“ entails several challenges: Product lines (PL) rely on complex plans and models to ensure their long-term evolution while agile methods emphasize simplicity and short-term value-creation for customers. When incorporating agility in product line engineering, it is thus essential to define carefully how agile principles can support particular \{PLE\} processes. For instance, the processes of defining and setting up a product line (domain engineering) and deriving products (application engineering) differ significantly in practices and focus with implications on the suitability of agile principles. This paper presents practical experiences of adopting agile principles in product line planning (a domain engineering activity). ThinkLets, i.e., collaborative practices from the area of collaboration engineering, are the building blocks of the presented approach as they codify agile principles such as stakeholder involvement, rapid feedback, or value-based prioritization. We discuss how our approach balances agility and the intrinsic needs of product line planning. A case study carried out with an industrial partner indicates that the approach is practicable, usable, and useful.",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1), discusses a case study from an industrial partner (IC2), and presents practical experiences (qualitative research, primary study, IC3). It does not violate any exclusion criteria: it is written in English (EC1), does not focus on software requirements outside of agile methodologies (EC3), is not a draft, presentation slides, or abstract (EC4), is not a tertiary or meta-analysis (EC5), does not deal with teaching agile methods (EC6), addresses agile methodologies (contrary to EC7), and answers the research question on integrating agile approaches with product line engineering (EC9)."
1434.0,Excluded,ec7,Improving the Exchange of Requirements and Specifications between Business Partners,"Increasingly complex supplier-relationships dominate product development, independent of industries and products. Mostly the primary source of risks and later problems is insufficient coherence with requirements engineering methodology and collaboration between different business partners during the project. This article based on experiences from various industries and projects provides insight into how to effectively collaborate in requirements engineering. Methods and tools are one side of the medal, but true collaboration also means having a platform to effectively and efficiently exchange requirements, specifications and their entire change management across impacted stakeholders. The requirements interchange format (RIF) has quickly moved forward over the past two years first in automotive and currently starting in domains such as medical and aerospace. This paper describes typical RE collaboration scenarios and what we recommend in order to mitigate risks and thus effectively manage complex supplier relationships. We will not ldquosellrdquo any tool but rather indicate how RIF is applied in order to share, communicate and collaborate across different tools.",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1), it is from a study based on experiences from various industries and projects (IC2), and it qualitatively explores methods and tools for effective collaboration (IC3). It is a primary study based on real-world scenarios (IC4). The article does not violate any exclusion criteria as it is in English (EC1), it does not exclusively address software requirements but rather their exchange in projects (EC3), it is not incomplete, a draft, or just an abstract (EC4), it is not a tertiary or meta-analysis (EC5), it does not deal with teaching agile methods (EC6), it addresses at least one agile methodology (RIF) for requirements exchange (EC7), and it answers the research question on effective collaboration and risk mitigation (EC9)."
217.0,Included,included,A scrum-based approach to CMMI maturity level 2 in web development environments,"Scrum has become one of the most popular agile methodologies, either alone or combined with other agile practices. Besides, CMMI (Capability Maturity Model Integration) is accepted as a suitable model to measure the maturity of the organizations when developing or acquiring software. Although these two approaches are often considered antagonist, the use of an agile approach to reach certain CMMI maturity levels may result beneficial to organizations that develop Web systems, since they would take the advantages of both approaches. In Web community, this union may be very interesting, because agile approaches fits with the special needs of Web development, and they could be a useful tool for companies getting a certain grade of maturity. This work analyzes the goals of CMMI maturity level 2 and the feasibility of achieving them using the practices proposed by Scrum, trying to assess whether the use of this methodology is suitable for meeting the CMMI generic and specific goals or not. Finally, and based on this analysis, this paper raises a possible extension of Scrum, based on agile techniques, to accommodate the CMMI maturity level 2.","
---

Based on the provided criteria, the article titled ""A scrum-based approach to CMMI maturity level 2 in web development environments"" should be classified as ""INCLUDED"".

Here is the justification in the required JSON format:

{
  ""result"": ""INCLUDED"",
  ""explanation"": ""The article addresses requirements in software projects using agile methodologies (IC1), it could be from industry or academia (IC2), and it is qualitative research (IC3). The study appears to be primary research (IC4), as it analyzes goals and feasibility of CMMI maturity level 2 using Scrum, which is a specific agile methodology. It does not violate any exclusion criteria, as it is written in English, addresses software requirements (EC3), is not a draft or abstract (EC4), is not tertiary or meta-analysis (EC5), does not exclusively deal with teaching agile methods (EC6), uses at least one agile methodology (Scrum, EC7), and it addresses the research question of assessing whether using Scrum is suitable",
407.0,Excluded,ec3,Agile Portfolio Management at NYSE,"In December of 2008, at the height of the financial crisis when the bottom-line was more important than ever and pressures at their highest, I took an opportunity at NYSE Technologies, a young division with the New York Stock Exchange. The Exchange was becoming less of a financial company and more of a technology firm that provides premiere products and services to players within the financial industry. This division is client-facing with the ambitious goal of being a several billion dollar business within five-to-ten years. In order to be successful I had to tackle several challenges: organizing teams with no process, overcoming the bureaucratic hurdles from NYSE proper, assisting management in determining which greenfield, new, and existing products were worth pursuing/developing, road mapping, measuring ROI and value, and meeting each business unit's revenue goals.","
---

Title: Agile Portfolio Management at NYSE
-
Abstract: In December of 2008, at the height of the financial crisis when the bottom-line was more important than ever and pressures at their highest, I took an opportunity at NYSE Technologies, a young division with the New York Stock Exchange. The Exchange was becoming less of a financial company and more of a technology firm that provides premiere products and services to players within the financial industry. This division is client-facing with the ambitious goal of being a several billion dollar business within five-to-ten years. In order to be successful I had to tackle several challenges: organizing teams with no process, overcoming the bureaucratic hurdles from NYSE proper, assisting management in determining which greenfield, new, and existing products were worth pursuing/developing, road mapping, measuring ROI and value, and meeting each business unit's revenue goals.

{
  ""result"": ""INCLUDED"",
  ""explanation"": ""The abstract from 'Agile Portfolio Management at NYSE' addresses requirements in software projects using agile methodologies",
1879.0,Excluded,ec4,Proceedings - AGILE 2013,"The proceedings contain 21 papers. The topics discussed include: agile software development with distributed teams: agility, distribution and trust; proposing regulatory-driven automated test suites; agile testing: a systematic mapping across three conferences: understanding agile testing in the XP/agile universe, agile, and XP conferences; analyzing effectiveness of workshops for learning agile development principles; system dynamics modeling of agile continuous delivery process; transforming a public sector company: from stone age to agile; adapting agile methodology to overcome social differences in project members; beyond requirements dictator: how agile helped a business analyst discover her real value; black swan farming using cost of delay: discover, nurture and speed up delivery of value; need 4 speed: leverage new metrics to boost your velocity without compromising on quality; continuous delivery? easy! just change everything (well, maybe it is not that easy); and refactoring as a lifeline: lessons learned from refactoring.",INCLUDED,"The article addresses agile methodologies in software projects, which satisfies IC1. It is a compilation of studies from both industry and academia, meeting IC2. The research presented is primarily qualitative, as it discusses various aspects, experiences, and lessons learned about agile methodologies, thus meeting IC3. Moreover, the proceedings are a collection of primary studies, complying with IC4. The article does not violate any exclusion criteria as it is written in English, it doesn't solely focus on teaching agile methods, doesn't fail to address at least one agile methodology, and doesn't fail to answer at least one research question."
2618.0,Excluded,ec3,Towards automation of iteration planning,Iterations are time-boxed periods with an intended outcome that is often a set of implemented requirements. Iterations are part of most common software development lifecycle models. Planning of iterations is a non-trivial task due to the multi-dimensional ...,"
In this case, the article title and abstract suggest that it discusses the planning of iterations in software development using agile methodologies, which satisfies IC1. The language is not specified, but it is reasonable to assume it is in English based on the context. There is no mention of a draft, incomplete study, or tertiary/meta-analysis, thus no violation of EC1 to EC5. The research type is not specified, but the context implies it could be qualitative or quantitative, satisfying IC3. The study seems to be primary, as it describes specific planning processes (satisfying IC4). It does not appear to address teaching agile methods (satisfying IC6) or fail to address agile methodologies (satisfying IC7). There is no mention of failing to answer research questions, so we cannot determine if EC9 is violated.

```json
{
  ""result"": ""INCLUDED"",
  ""explanation"": ""The article addresses iteration planning in software development using agile methodologies, which satisfies the inclusion criteria. There is no evidence of language barrier, incomplete study, tertiary analysis, teaching of agile methods, or failure",
525.0,Included,included,An experiment in teaching innovation in software engineering: video presentation,"The DOLLI project was a large-scale educational student project course with a real customer, offered to students in their second year. In the time frame of a single semester a functional system was developed and delivered to the customer. We experimented with a shift from a traditional life-cycle to an agile process during the project, and used video techniques for defining requirements and meeting capture.",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1), and it is a study from industry (implied by being part of a student project course with a real customer). The article does not violate any exclusion criteria; it does not specify that it's written in a language other than English, it doesn't mention that the study is incomplete or just a draft, it's not a tertiary or meta-analysis, it doesn't focus on teaching agile methods but rather experimenting with them, and it does not fail to address any agile methodology or research question. Therefore, it meets all the inclusion criteria."
684.0,Included,included,Blending Scrum practices and CMMI project management process areas,"Software development organizations that have been employing capability maturity models, such as SW-CMM or CMMI for improving their processes are now increasingly interested in the possibility of adopting agile development methods. In the context of project management, what can we say about Scrum’s alignment with CMMI? The aim of our paper is to present the mapping between CMMI and the agile method Scrum, showing major gaps between them and identifying how organizations are adopting complementary practices in their projects to make these two approaches more compliant. This is useful for organizations that have a plan-driven process based on the CMMI model and are planning to improve the agility of processes or to help organizations to define a new project management framework based on both CMMI and Scrum practices.",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1), is a study from academia (IC2), discusses the blending of Scrum and CMMI, which represents a qualitative research on the alignment and complementarity of these methodologies (IC3), and presents primary research findings rather than a secondary analysis (IC4). It does not violate any exclusion criteria."
971.0,Excluded,ec3,Crossmedia application design: exploring linear and non-linear narrative abilities,"The increasing availability of communication resources and platforms made possible for users to interact in a multi-device manner. In turn, crossmedia initiatives can enhance the users' experience combining a set of media, in a consistent way, which together will help them to attain interactive goals. Obviously, such complex applications require tools to increase the quality and productivity of application development tasks, such as requirements elicitation, internal communication and design. This paper is an interdisciplinary study in which the use of linear and non-linear narrative abilities is proposed to mitigate the crossmedia application development complexity. A Proof of Concept is also conducted to evaluate the proposal feasibility into the Design of Communication.",INCLUDED,"The article addresses requirements in software projects using crossmedia methodologies (IC1), is a study from academia (IC2), and although it does not explicitly mention if it's qualitative or quantitative, it is generally considered as a primary study (IC4). It does not violate any exclusion criteria."
1664.0,Excluded,ec3,Mechatronics of active vision,"Machine vision suffers from fundamental difficulties in terms of algorithm complexity and methodological approaches in finding solutions to basic problems. The active vision paradigm is an effort to address these issues by enabling the seeing agent to manipulate its visual parameters in time and space so as to simplify its computational tasks and solve for the ambiguities in the process of visual perception. In this paper it is argued that if the goal of research in computational vision is considered to be that of understanding and designing seeing systems, then we need a design strategy. In our particular case, the design strategy has been influenced by anthropomorphic qualities. The empirical nature of such research also requires systems by which one can perform experiments in real-time and in interaction with the environment. This criterion has also been an important guide-line in the design of the system. The need for the manipulation of the visual parameters is a typical application of mechatronicsâ€”the interaction between the mechanics and electronicsâ€” of a complex perceptual system. By an analysis based on observations from the primate visual system, we describe the design of such a system. Details of its implementation and performance are also provided. To demonstrate that the system meets the requirements derived from our analysis, we finally describe a set of experiments with the designed robot head involving gaze control and the integration of a set of primary ocular processes.",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1), is from academia (not explicitly stated but implied by research paper nature), qualitative research (as it discusses design strategy and empirical studies - IC3), and is a primary study (as it describes the design and experiments, meeting IC4)."
2370.0,Included,included,Tailoring agility: Promiscuous pair story authoring and value calculation,"This chapter describes how a multi-national software organization created a business plan involving business units from eight countries that followed an agile way, after two previously failed attempts with traditional approaches. The case is told by the consultant who initiated implementation of agility into requirements gathering, estimation and planning processes in an international setting. The agile approach was inspired by XP, but then tailored to meet the peculiar requirements. Two innovations were critical. The first innovation was promiscuous pair story authoring, where user stories were written by two people (similarly to pair programming), and the pairing changed very often (as frequently as every 15-20 minutes) to achieve promiscuity and cater for diverse point of views. The second innovation was an economic value evaluation (and not the cost) which was attributed to stories. Continuous recalculation of the financial value of the stories allowed to assess the projects financial return. In this case implementation of agility in the international context allowed the involved team members to reach consensus and unanimity of decisions, vision and purpose. Â© 2010 Springer-Verlag Berlin Heidelberg.","
---

Based on the provided evaluation criteria and the given abstract, here is the JSON object:

{
  ""result"": ""INCLUDED"",
  ""explanation"": ""The article addresses requirements in software projects using agile methodologies (IC1), and it is from the industry (assuming the'multi-national software organization' is an industry context, as it's not explicitly stated but implied). It describes the implementation of agility in requirements gathering, estimation, and planning processes, which aligns with the qualitative research on agile methodologies (IC3). The study is a primary one, as it tells a real-world case (IC4). There is no indication that the article is written in a language other than English, it is not a draft or just an abstract, it does not deal with tertiary or meta-analysis, it does not teach agile methods but describes the application of agile methods, and it addresses agile methodologies, specifically mentioning XP and promiscuous pair story authoring and economic value evaluation (IC7). The research appears to answer the research questions related to the implementation of agility in an international setting (IC",
1314.0,Included,included,Generating feature model from creative requirements using model driven design,"Software Product Lines (SPL) have largely been taken on board by industry. Several reports from large companies such as Bosch, Nokia, Philips and Siemens witness gains and benefits achieved with their use, especially with respect to the reduction on time to market. In SPL development, domain analysis plays a central role where the relevant features are identified. Feature-Oriented Domain Analysis is a method which uses a feature model to specify variabilities and commonalities of an SPL. However, activities related to the Domain Analysis process (managing commonalities and variabilities, with users visibility and relevant stakeholders) in most cases, do not seem to be a simple and easy activity, since to represent these analyzes in modelling domain tools with a certain degree of formality, requires a technical knowledge that domain experts do not always have it prior to use. But creative requirements techniques have been suggested to facilitate the elicitation activity by filling the gap the communications problems between domain experts and software engineers, making the domain analysis more agile. Thus, to improve the domain analysis process, this paper seeks to set out the use of a creative and agile technique for modelling requirements by means of mind maps for cognitive and effective support when building feature models.",INCLUDED,"The article meets all inclusion criteria as it addresses requirements in software projects using agile methodologies (IC1). It is a study from academia, not industry (IC2), but this does not exclude it as the criteria does not specify the source as a disqualifying factor. The research method is qualitative, focusing on the use of mind maps for modelling requirements (IC3). The study appears to be a primary study, not a secondary one (IC4), although this is not explicitly mentioned. No exclusion criteria are violated as the article is written in English, does not seem to be incomplete or a draft, does not deal with teaching agile methods, addresses at least one agile methodology (Feature-Oriented Domain Analysis), and does not fail to answer the research question of improving the domain analysis process."
187.0,Excluded,ec7,A Pattern-Based Approach for Analysing Requirements in Socio-technical Systems Engineering,"Requirements analysis for socio-technical systems faces the challenge of multidisciplinary requirements that need to be collected from, understood by and agreed upon by various stakeholders. In some cases, requirements analysts or involved stakeholders do not fully understand the requirements that other disciplines impose, and thus fail to deliver a requirements specification that can be used in interdisciplinary development teams. In requirements engineering, requirement patterns are used to recognize important and recurring issues, thus reducing the effort of compiling a list of software requirements. The objective of the proposed dissertation project is to develop a similar pattern based approach that helps in analysing requirements from different disciplines and making them comprehensible for all stakeholders who need to agree to a requirement specification as the deliverable of requirements engineering. Due to the importance of legal aspects for, and users' trust in, socio-technical systems, requirement patterns will be developed for these two aspects. For the legal requirement patterns, legal requirements that are stable concerning changes due to their origin in fundamental, higher-ranked laws will be collected, and requirement patterns will be derived from them. For the requirement patterns for trust support, antecedents that build trust will be collected, and requirement patterns that demand functionality to support these antecedents will be developed. The obtained patterns are then used to compile a requirement list that serves as input for requirements negotiation with the various stakeholders.",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1), is from academia (not specified but can be inferred as a dissertation project which typically falls under academic research), and is qualitative research (through the development of requirement patterns and compiling a requirement list, which involves analysis and synthesis rather than numerical data). It does not explicitly violate any exclusion criteria: it does not appear to be written in a language other than English, it does not mention teaching agile methods, it is not a tertiary or meta-analysis, it addresses at least one agile methodology implicitly through the use of requirement patterns, and it does not fail to answer any research question as it outlines the objectives and methodology of the study."
2331.0,Excluded,ec6,Supporting pair programming with JavaGrinder,JavaGrinder is a web-based platform designed to support teaching Java in introductory Computer Science classes. JavaGrinder emphasizes small bite-sized problems that can range in complexity from a few lines to the construction of multiple classes. Since ...,"
Based on the provided criteria, the article titled ""Supporting pair programming with JavaGrinder"" is classified as ""INCLUDED"". This is because it meets the Inclusion Criteria: it addresses requirements in software projects using agile methodologies (IC1), it is a study from academia (IC2), and it is qualitative research (IC3). Although it does not explicitly mention pair programming as an agile methodology, it still relates to software requirements in the context of teaching agile methodologies. Additionally, the article is not excluded by any of the exclusion criteria: it is written in English (EC1), it does not deal with teaching agile methods specifically (EC6), it is not incomplete or just an abstract (EC4), it's not a tertiary or meta-analysis (EC5), and it does not fail to address at least one agile methodology (EC7) or answer a research question (EC9). 

{
  ""result"": ""INCLUDED"",
  ""explanation"": ""The article addresses requirements in software projects using agile methodologies, comes from academia, and is qualitative research. It does",
1187.0,Excluded,ec7,Evolving Specifications Formally,"This paper presents a formal specification and analysis method motivated by issues faced during early stages of requirements development for automotive features. At this early stage of development, only overall goals of features are understood, and there is a need to discover all possible scenarios of operation. We have developed a formalism - Structured Transition Systems (STS) - that facilitates the rapid evolution of specifications. STS supports multiple idioms of specification : transitions, state-diagrams, scenarios etc. It also supports constructs for hierarchical organization of a specification. We have further defined analyses that are useful for review and inspection of STS specifications. A distinctive feature of our method is the ability to use analysis results to refine and reinforce parts of the specification by importing analysis results into STS specifications. In practice, this leads to a feedback loop where requirements can be rapidly refined using analysis engines to drive the development of requirements. We have experimented using our technique on a number of automotive case-studies, and we present some of our experiences with these case-studies.",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1), as it discusses formal specification and analysis in automotive software development. It is from academia, considering it's presented at a conference (IC2), and it is a primary study (IC4) since it presents original research on Structured Transition Systems (STS). It satisfies the qualitative research criterion (IC3) as it discusses the method and its application in case studies. Therefore, it meets all the inclusion criteria and does not violate any exclusion criteria."
335.0,Excluded,ec3,Adopting an Agile Culture,"Success in adopting an agile culture depends on the organizationpsilas ability to adapt, while at the same time establishing common objectives and principles across the organization. This experience report observes this theme via the lens of a project team at Liquidnet, specifically through the user experience group.",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1), is an experience report which can be considered a primary study (IC4), and it is presumably written in English (no EC1 violation mentioned). Although it does not explicitly mention quantitative or qualitative research methods (missing IC3), it is still relevant as it discusses the adoption of agile culture, which is a key aspect of agile methodologies."
1768.0,Excluded,ec3,Obstacles to decision making in Agile software development teams,"In this paper we describe the problems that are caused by insufficient encapsulation mechanisms and then present object-oriented encapsulation, a simple and uniform approach that solves these problems by bringing state of the art encapsulation features to dynamically typed languages. We provide a detailed discussion of our design rationales and compare them and their consequences to the encapsulation approaches used for statically typed languages. We also describe an implementation of object-oriented encapsulation in Smalltalk. Benchmarks of this implementation show that extensive use of object-oriented encapsulation results in a slowdown of less than 15 percent.",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1), is from academia (IC2), presents a qualitative approach (IC3), and is a primary study (IC4). It does not violate any exclusion criteria (EC1-EC9)."
