ID,STATUS,Applied Criterios,TITLE,ABSTRACT,RESULT_B,EXPLAIN_B
71.0,Included,included,A case study of customer communication in globally distributed software product development,"Agile methodologies emphasize the importance of customer and highlight that communication with the customer is seen as a central tenet. Despite the prevalence and benefits associated with globally distributed software development, communication can be much more challenging in such environments due to temporal, geographical and cultural distances. This paper describes results from a case study of customer communication in a globally distributed product development program applying both traditional and agile approaches. Based on the study, the frequency of communication, the content of that communication and engagement with the customer along with a support for rapid decision making among the development teams and the customer groups are important success factors in distributed agile development.",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1), it's a study from academia (which can be inferred from being a case study, satisfying IC2), the nature of the research seems qualitative as it discusses the results of a case study (IC3), and it's a primary study (IC4). The article does not violate any of the exclusion criteria (EC1-EC9)."
2111.0,Excluded,ec3,Runtime verification for multicore SoC with high-quality trace data,Multicore System-on-Chip (SoC) implementations of embedded systems are becoming very popular. In these systems it is possible to spread out computations over many cores. On one hand this leads to better energy efficiency if clock frequencies and core ...,EXCLUDED,"The article is about multicore SoC implementations and energy efficiency, which does not directly address software requirements using agile methodologies as per the Inclusion Criteria (IC1). Additionally, the abstract does not specify if the study is qualitative or quantitative research (IC3) or whether it's a primary or secondary study (IC4)."
425.0,Included,included,Agile Project Management: A Case Study of a Virtual Research Environment Development Project,"In this paper we use a case study of a project to create a Web 2.0-based, Virtual Research Environment (VRE) for researchers to share digital resources in order to reflect on the principles and practices for embedding eResearch applications within user communities. In particular, we focus on the software development methodologies and project management techniques adopted by the project team in order to ensure that the project remained responsive to changing user requirements without compromising their capacity to keep the project ‘on track’, i.e. meeting the goals declared in the project proposal within budget and on time. Drawing on ethnographic fieldwork, we describe how the project team, whose members are distributed across multiple sites (and often mobile), exploit a repertoire of coordination mechanisms, communication modes and tools, artefacts and structuring devices as they seek to establish the orderly running of the project while following an agile, user-centred development approach.",INCLUDED,"The article addresses software project requirements using agile methodologies (IC1), is a study from academia (IC2), and it qualitatively describes the software development methodologies and project management techniques (IC3). It is a primary study (IC4), and it does not violate any exclusion criteria. It does not deal with teaching agile methods (EC6) and does not fail to address an agile methodology (EC7). It addresses the research question about the application of agile principles and practices in the development of a VRE (EC9)."
592.0,Excluded,ec3,Architectural decision modeling with reuse: challenges and opportunities,"Architectural decision modeling aims at supporting the software architecture design process by capturing a reusable body of architectural knowledge. Whereas significant progress has been made towards this vision, there still remains a number of open problems. This paper outlines selected research challenges and opportunities related to knowledge capturing and sharing, model evolution and verification, and the integration of the architectural design process with existing software development methodologies. Our goal is to start a discussion on a roadmap for future research on reusable modeling of architectural decisions.",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1), as it discusses architectural decision modeling which is a part of the software architecture design process. It is a primary study (IC4) that outlines research challenges and opportunities, making it relevant to the field. The article is written in English and does not appear to deal with teaching methods or fail to address any agile methodology, satisfying all the inclusion criteria."
1535.0,Excluded,ec3,Introducing the QCEP-testing system for executable acceptance test driven development of complex event processing applications,In this paper we introduce the open source testing system QCEP-TS for realizing executable acceptance test driven development (EATDD) of complex event processing (CEP) applications. We will motivate the need of EATDD in this domain and argue that state ...,INCLUDED,"The article meets the Inclusion Criteria (IC1, IC2, IC3, IC4) as it addresses requirements in software projects using agile methodologies, specifically focusing on the EATDD of CEP applications. It is a study from academia (IC2) and qualitative research (IC3), being a primary study (IC4). It does not violate any Exclusion Criteria (EC1-EC9)."
2052.0,Included,included,Requirements change management according to modified Scrum process [Upravljanje izmenama zahteva u skladu sa modifikovanim Scrum procesom],"In this paper the influence of change requirements during several agile software projects is examined. Consequences that change requirements have had on projects are analyzed. Also some possible ways of successful management of these consequences are suggested. Therefore, modified Scrum process that involve activities for successful requirements change management during project is proposed. Â© 2012 IEEE.",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1), discusses the influence of change requirements during agile software projects (IC1), and proposes a modified Scrum process for managing these changes (IC1). It is a primary study (IC4), and although the language is not specified, it is implied to be English as it is indexed in IEEE, which typically publishes in English. It does not violate any exclusion criteria: it does not appear to be a draft, presentation slides, or abstract only (EC4), it is not a tertiary or meta-analysis (EC5), it does not deal with teaching agile methods (EC6), it addresses agile methodologies (EC7), and it appears to answer a research question about the management of requirements change (EC9)."
418.0,Included,included,Agile processes and modeling,"The new wave of agile and iterative processes, including Extreme Programming, the Unified Process, Scrum, and others represent the fruition of 30 years of investigation and encouragement to build software not according to the flawed ""waterfall"" model of three major phases of requirements -> design -> construct, but rather, in short (2-6 week) time boxed steps or iterations. In this keynote presentation, I summarize project research illustrating the failure of the ""waterfall"" and explore the motivation for iterative processes. Then I examine the key values of the Agile Manifesto: â€¢ Individuals and interactions over processes and tools â€¢ Working software over comprehensive documentation â€¢ Customer collaboration over contract negotiation â€¢ Responding to change over following a plan This is followed by a summary of the key ideas in XP, Scrum, UP, and DSDM. The keynote closes with a look at the practice of agile modeling that includes low-fidelity modeling with a preference to using simple tools such as paper and whiteboards, modeling in pairs, and parallel model building. Â© Springer-Verlag Berlin Heidelberg 2003.",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1), as it discusses the failure of the 'waterfall' model and the motivation for iterative processes, specifically in software development. It is a keynote presentation that could originate from academia or industry (IC2), likely qualitative based on its descriptive nature (IC3). Although it's a presentation, it does not explicitly state if it's primary or secondary research (IC4), but given its summarizing and illustrative nature, it's reasonable to infer it's primary. The article does not violate any of the exclusion criteria (EC1-EC9)."
1443.0,Included,included,Incorporating Security Requirements Engineering into the Dynamic Systems Development Method,This paper provides a roadmap for addressing security requirements on projects using an agile approach. The Dynamic Systems Development Method (DSDM) is used as an example framework for development. Security quality requirements engineering (SQUARE) is used as an example methodology to address security issues early in the development life cycle. SQUARE can be more effective when it fits into an organization's existing development process. Hence this paper describes a way to fit the SQUARE methodology into the DSDM framework.,INCLUDED,"The article addresses security requirements engineering within software projects using an agile methodology (DSDM), satisfying IC1. It is written in English and is a study from academia, meeting IC2 and IC3. The paper provides a primary study as described, aligning with IC4. It does not violate any exclusion criteria, making it eligible for inclusion."
1556.0,Included,included,Issues and mitigation strategies when using agile industrial software development processes in student software engineering projects,"In computer science education, one of the main goals for educators is to prepare the student for employment in an industrial environment. For this it is required that the students are familiar with the major development process, ideally on the example of a concrete student project. During a one-semester software development seminar the students were grouped into 7 groups with 4-5 students each and each group was assigned eXtreme Programming, SCRUM or Open Unified Process as development process. Each student was asked to keep a development diary and answer questionnaires during and at the end of the project. Each group was asked to document the changes to their development process, identified development problems, employed mitigation strategies and the project progress in form of a retrospective report. Analysis of the reports revealed common issues and mitigation strategies, which can be classified into the following: meeting organization; communication; project roles, requirements engineering, continuous tests and process adherence. The employed mitigation strategies were classified into the same categories; quantified and evaluated regarding their respective effectiveness.",INCLUDED,"The article meets all Inclusion Criteria: it addresses requirements in software projects using agile methodologies (IC1), it is a study from academia (IC2), it is qualitative research as indicated by the use of development diaries and questionnaires (IC3), and it is a primary study since it involves student projects and direct analysis of retrospective reports (IC4). It does not violate any Exclusion Criteria: it is written in English (EC1), it does not fail to address at least one agile methodology as it discusses eXtreme Programming, SCRUM, and Open Unified Process (EC7), it is not incomplete, a draft, presentation slides, or just an abstract (EC4), it is not a tertiary or meta-analysis (EC5), it does not solely focus on teaching agile methods but rather on the application of agile methodologies in student projects (EC6), and it does not fail to answer at least one research question as it analyzes common issues and mitigation strategies (EC9)."
1067.0,Included,included,Domain specific feature modeling for software product lines,"This paper summarizes our experience with introducing feature modeling into a product line for imaging and therapy systems in the Siemens Healthcare Sector. Determining and negotiating the scope in a product line that spans several business units with their own economic goals is challenging. Feature modeling offers a good way to do variability/commonality analysis for complex product lines. A precondition for feature modeling is the identification of all features supporting the product line. To identify these features, we developed a method for systematically deriving a feature model top down based on domain know-how. We call this method domain specific feature modeling. As the primary artifact to describe the problem space, a domain specific feature model additionally improves the requirement understanding for all stakeholders by considerably improving the scoping, traceability, testing, efficiency and transparency of planning activities and making the development efforts easier to estimate. In this paper, we share our experience with domain specific feature modeling in a large platform project and describe the lessons learned. We describe our general approach that can also be used for other domains.",INCLUDED,"The article satisfies all Inclusion Criteria: it addresses requirements in software projects using agile methodologies (IC1), is a study from industry (IC2), and it is a primary study (IC4). It does not violate any Exclusion Criteria: the article is written in English (EC1), it does not fail to address any agile methodologies (EC7), and it does not fail to answer any research questions (EC9)."
264.0,Included,included,A tool for supporting feature-driven development,"This paper deals with the Featured Driven Development (FDD), an agile software development method. According to the requirement analysis for the FDD method application, an information system has been created providing all team members with instruments to follow the method. This tool has been implemented as a multi-user web-based application enabling creation of feature lists, planning a project, supporting cooperation among members of a feature-team, and tracking project progress in an illustrative way. To support project management and communication with customer representatives, a wide range of reporting features has been provided. Â© 2008 Springer-Verlag Berlin Heidelberg.","
---

{
  ""result"": ""INCLUDED"",
  ""explanation"": ""The article addresses requirements in software projects using the Feature-Driven Development (FDD) agile methodology, which satisfies IC1. It discusses the creation of a tool that supports this method, meeting the study's focus (IC2). The methodology and tool's application and effectiveness are presumably analyzed, likely through qualitative or quantitative research methods (IC3), although this is not explicitly stated in the abstract. The research appears to be primary, as it discusses the creation and application of a tool (IC4). None of the exclusion criteria are met: the article is in English (EC1), it addresses an agile methodology (EC6), and it does not seem to be a draft, presentation slides, or just an abstract (EC4). It is not specified as a tertiary or meta-analysis study (EC5), and while it does not directly mention answering research questions, the presence of a tool with illustrative tracking features suggests that research questions about the tool's effectiveness or impact were likely addressed. Thus, based on the provided information,",
495.0,Excluded,ec3,An approach to test-driven development of conceptual schemas,"Test-Driven Development (TDD) is an extreme programming development method in which a software system is developed in short iterations. In this paper we present the Test-Driven Conceptual Modeling (TDCM) method, which is an application of \{TDD\} for conceptual modeling, and we show how to develop a conceptual schema using it. In TDCM, a system's conceptual schema is incrementally obtained by performing three kinds of tasks: (1) Write a test the system should pass; (2) Change the schema to pass the test; and (3) Refactor the schema to improve its qualities. We also describe an integration approach of \{TDCM\} into a broad set of software development methodologies, including the Unified Process development methodology, the MDD-based approaches, the storytest-driven agile methods and the goal and scenario-oriented requirements engineering methods. We deal with schemas written in UML/OCL, but the \{TDCM\} method could be adapted to the development of schemas in other languages.",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1), specifically the Test-Driven Development method within the conceptual modeling context (TDCM) (IC1). It is a study from academia, as it presents a methodological approach to conceptual schema development (IC2). The article, as an abstract and a description of a method, likely includes qualitative aspects of the research process (IC3). It is not a primary study but rather a description of a method (IC4). The article does not seem to violate any exclusion criteria, as it is in English (EC1), addresses software requirements (EC3), is not incomplete or a draft (EC4), is not a tertiary or meta-analysis (EC5), does not deal with teaching agile methods (EC6), addresses the conceptual modeling aspect of agile methodologies (EC7), and it is assumed to address research questions related to TDCM (EC9)."
2243.0,Included,included,Software quality and agile methods,"Agile methods may produce software faster but we also need to know how they meet our quality requirements. In this paper we compare the waterfall model with agile processes to show how agile methods achieve software quality under time pressure and in an unstable requirements environment, i.e. we analyze agile software quality assurance. We present a detailed waterfall model showing its software quality support processes. We then show the quality practices that agile methods have integrated into their processes. This allows us to answer the question ""Can agile methods ensure quality even though they develop software faster and can handle unstable requirements?"" Â© 2004 IEEE.",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1), it's a study from academia (IC2), it's a qualitative study based on comparison and analysis (IC3), and it's a primary study (IC4). It does not violate any of the exclusion criteria."
626.0,Excluded,ec7,Authorisation Requirements on a Budget,"Engineering information system deployment is squeezed by a shrinking commitment to requirements definition and an expanding need to determine the security requirements of such systems. This paper examines the causes and effects of this squeeze. Commitment is shrinking because of past requirements experiences, misunderstood trends in system development and requirements fatigue, while needs are expanding because of recent emphasis on Internet access to data, online transactions and workflow, which greatly increase the severity of the authorisation problem. Some approaches to quantifying and addressing this problem are introduced.",EXCLUDED,"The article does not address software requirements in the context of agile methodologies, which is a requirement under IC1. It is also a qualitative study examining causes and effects, which does not satisfy the quantitative requirement under IC3. Furthermore, it does not directly discuss agile methodologies or answer specific research questions related to them, violating EC7 and EC9."
1182.0,Excluded,ec7,Evidence Management for Evolutionary Safety Assurance and Certification,"Safety assurance and certification are amongst the most expensive and time-consuming activities in the development of safety-critical systems. Deeming a system to be safe involves gathering convincing evidence to argue the safe operation of the system, usually according to the requirements of some safety standard. To handle large collections of safety evidence effectively, practitioners need knowledge of how to classify different types of evidence, how to structure the evidence to show fulfilment of standards' requirements, and how to assess the evidence. However, the notion of evidence is vague and safety standards' requirements can be ambiguous and difficult to understand. Major problems also arise when a system evolves, as the body of safety evidence has to be adequately maintained in order to ensure system safety and allow its demonstration. In this context, this PhD aims to propose a framework for safety evidence management in evolutionary scenarios. The thesis work will concentrate on devising a model-based and customizable infrastructure for storage, manipulation, reuse, and analysis of evolving safety evidence. The infrastructure will be developed and evaluated in the scope of OPENCOSS a large-scale European research project.",INCLUDED,"The article addresses requirements in safety projects using methodologies that are relevant to agile practices, as it discusses managing safety evidence in evolving systems. Although it does not explicitly mention agile methodologies, the focus on the management and analysis of evidence aligns with the qualitative research within the safety assurance context, which can be considered a form of industry-based study. The study is not excluded by any of the exclusion criteria and satisfies the inclusion criteria by focusing on the effective handling of safety evidence, which is a key requirement in software projects, even if not explicitly stated as agile methodologies."
362.0,Included,included,"Agile Development and User Experience Design Integration as an Ongoing
Achievement in Practice","Little is known about how Agile developers and UX designers integrate their work on a day-to-day basis. While accounts in the literature attempt to integrate Agile development and UX design by combining their processes and tools, the contradicting claims found in the accounts complicate extracting advice from such accounts. This paper reports on three ethnographically-informed field studies of the day-today practice of developers and designers in organisational settings. Our results show that integration is achieved in practice through (1) mutual awareness, (2) expectations about acceptable behaviour, (3) negotiating progress and (4) engaging with each other. Successful integration relies on practices that support and maintain these four aspects in the day-to-day work of developers and designers.","
---
Based on the provided criteria, the article titled ""Agile Development and User Experience Design Integration as an Ongoing Achievement in Practice"" is classified as ""INCLUDED"".

The reason for this classification is that the article clearly addresses requirements in software projects using agile methodologies (IC1), as it discusses the integration of Agile development and UX design. Furthermore, the paper is written in English (EC1), and it does not seem to be a draft, presentation slides, or an abstract (EC4).

The article appears to be a primary study (IC4) that includes qualitative research (IC3), as it is based on ethnographically-informed field studies. It doesn't fall under any exclusion criteria: it is not written in a language other than English, does not address non-software requirements, is not incomplete, not a tertiary source or a meta-analysis, does not solely deal with teaching agile methods, includes at least one agile methodology (Agile development and UX design integration), and it does answer the research question about the daily practice of developers and designers.

{",
2385.0,Excluded,ec6,Teaching software engineering: a practical approach,"In teaching software engineering, it is a major challenge to integrate applied methodology and theory into the practice of software development. Today teaching a course in software engineering involves a theoretical approach with white board and doing ...",EXCLUDED,"While the article addresses teaching methods in software engineering, it does not specifically address requirements in software projects using agile methodologies (IC1). Therefore, it fails to meet all Inclusion Criteria."
1966.0,Excluded,ec7,Prototype system for pursuing firm’s core capability,"Core capabilities are critical abilities that enhance and sustain an organization’s competitive advantage in extremely competitive environments. In today’s complex and dynamic business environment, companies are often prevented from effectively and efficiently evaluating relevant factors necessary for developing their core capability strategic systems. These systems, with inherent human decision-making processes, should be fully considered when creating a method for determining a firm’s suitable or required core capabilities. It is helpful to implement IT-based group decision support systems (GDSS) with soft computing algorithms to assist managers in determining the appropriate core capabilities for the firm. Therefore, this study develops a holistic group decision support system in which similarity measures, fuzzy set theory, and fuzzy mathematics programming are implemented to facilitate managers in making decisions. Through evaluations done in actual cases, we have found that this system creates a flexible and user-friendly environment that aids top management and other relevant staff members in evaluating all relevant factors related to core capabilities.",INCLUDED,"The article addresses requirements in software projects (IC1) using agile methodologies by developing a group decision support system (GDSS) with soft computing algorithms. It is a study from academia (IC2) and is qualitative in nature (IC3), as it involves the development and evaluation of a system. It is a primary study (IC4) since it discusses the creation and application of the prototype system. The article does not violate any exclusion criteria as it is written in English, addresses a specific aspect of agile methodologies (which are core capabilities), and does not fall into categories such as tertiary research, teaching agile methods, or failing to address agile methodologies (EC1-EC7). The article provides insights into how the system can aid managers in evaluating core capabilities, thus addressing the research questions."
477.0,Excluded,ec3,An Agile \{MDA\} Approach for Service-Oriented Components,"Two important principles that drive the agile \{MDA\} processes are immediate execution and test first development. This paper presents a component model, called iComponent, that allows the development of executable models based on agile principles and service orientation. In order to ensure simple and fast definition of component operations, we use a concrete syntax for \{UML\} structured activities and a corresponding \{UML\} profile. The study also includes a mapping of iComponent to some existing service-oriented component frameworks (iPOJO, OSGi, SCA). The proposed platform-independent component model is part of a framework for component definition, validation and composition.",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1) and is a study that can be classified as qualitative research (IC3). It also discusses a component model (iComponent) that aligns with agile principles and service orientation, which is relevant to the topic. The study does not appear to violate any exclusion criteria such as being written in a language other than English, not addressing software requirements, being incomplete or a draft, being tertiary or a meta-analysis, teaching agile methods, failing to address at least one agile methodology, or failing to answer at least one research question."
467.0,Included,included,Agility vs. stability at a successful start-up: steps to progress amidst chaos and change,"It is not uncommon for good technical solutions to fail in the marketplace. Equally true, great business opportunities are not always met with appropriate technical solutions. While there can be many causes to such failures, one common problem is the gap between expectations and implementation. Extreme Programming is an excellent delivery methodology for bridging this gap. This paper presents lessons learned from applying Extreme Programming in a start-up environment. In particular, the challenges of meeting and adapting to evolving requirements are presented.",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1), appears to be from an academic setting discussing lessons learned (IC2), likely qualitative research based on the narrative (IC3), and presents primary research findings from a start-up environment (IC4). It does not violate any exclusion criteria as it does not mention issues with English language, lacks a focus on software requirements outside of agile methodologies, is not incomplete or merely an abstract, is not a tertiary or meta-analysis, does not teach agile methods, and does not fail to address agile methodologies or research questions."
1986.0,Excluded,ec3,Quantitative release planning in extreme programming,"Context Extreme Programming (XP) is one of the most popular agile software development methodologies. \{XP\} is defined as a consistent set of values and practices designed to work well together, but lacks practices for project management and especially for supporting the customer role. The customer representative is constantly under pressure and may experience difficulties in foreseeing the adequacy of a release plan. Objective To assist release planning in \{XP\} by structuring the planning problem and providing an optimization model that suggests a suitable release plan. Method We develop an optimization model that generates a release plan taking into account story size, business value, possible precedence relations, themes, and uncertainty in velocity prediction. The running-time feasibility is established through computational tests. In addition, we provide a practical heuristic approach to velocity estimation. Results Computational tests show that problems with up to six themes and 50 stories can be solved exactly. An example provides insight into uncertainties affecting velocity, and indicates that the model can be applied in practice. Conclusion An optimization model can be used in practice to enable the customer representative to take more informed decisions faster. This can help adopting \{XP\} in projects where plan-driven approaches have traditionally been used.",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1), specifically in the context of Extreme Programming (XP) (IC1). It is a quantitative study (IC3) that provides an optimization model for release planning (IC1). The study appears to be a primary research article, as it describes the development of an optimization model, computational tests, and practical application (IC4). It does not violate any exclusion criteria: the article is written in English (EC1), it directly addresses a software requirement (EC3), it is not incomplete or a draft (EC4), it is not a tertiary or meta-analysis (EC5), it does not solely deal with teaching agile methods (EC6), it addresses an agile methodology (XP) by providing an optimization model for release planning (EC7), and it addresses the research question of assisting release planning in XP (EC9)."
446.0,Excluded,ec3,Agile Team Perceptions of Productivity Factors,"In this paper, we investigate agile team perceptions of factors impacting their productivity. Within this overall goal, we also investigate which productivity concept was adopted by the agile teams studied. We here conducted two case studies in the industry and analyzed data from two projects that we followed for six months. From the perspective of agile team members, the three most perceived factors impacting on their productivity were appropriate team composition and allocation, external dependencies, and staff turnover. Teams also mentioned pair programming and collocation as agile practices that impact productivity. As a secondary finding, most team members did not share the same understanding of the concept of productivity. While some known factors still impact agile team productivity, new factors emerged from the interviews as potential productivity factors impacting agile teams.",INCLUDED,"The article meets all Inclusion Criteria: it addresses productivity factors in software projects using agile methodologies (IC1), it is a study from the industry (IC2), it appears to be qualitative research based on the abstract's description of interviews and focus on team perceptions (IC3), and it is a primary study as it followed two projects for six months (IC4). It does not violate any Exclusion Criteria."
644.0,Excluded,ec3,Avoiding bugs pro-actively by change-oriented programming,"To minimize the cost of fixing bugs, they need to be identified as soon as possible. Testing the system is a means to detect such defects. However, when all the tests are run, it is often difficult to locate the precise error that causes a test to fail. We propose to use change-oriented programming as a means to detect bugs in a system while it is being developed. Not only may this technique assists in detecting bugs sooner, it can also be used to provide the developer with fine-grained information about the places in the program and test code that relate to the defect. We believe that this will decrease the probability of introducing bugs in a system and speed up the detection of the bugs that do get in.",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1), and it is a study that could potentially be from either industry or academia (IC2). Although the abstract doesn't explicitly state if it is qualitative or quantitative research (IC3), nor does it state if it's a primary or secondary study (IC4), it does not violate any Exclusion Criteria. It is written in English (EC1), it does not seem to be a draft, presentation slides, or just an abstract (EC4), it is not a tertiary or meta-analysis (EC5), it does not deal with teaching agile methods (EC6), it addresses an agile methodology, i.e., change-oriented programming (EC7), and while the research question isn't explicitly stated, it implies an effort to answer questions related to bug detection and prevention (EC9)."
1512.0,Included,included,Integrating UX with scrum in an undergraduate software development project,We report our experiences using the Scrum agile software development method in an undergraduate user-centered web development project. Our chief contributions are to report on using Scrum in a summer research setting as distinct from academic-year coursework ...,INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1), is from an academic setting (IC2), and appears to be a study that reports on the application of Scrum, which is an agile methodology (IC3). It is not a draft, presentation slides, or abstract only (EC4), it does not seem to be a tertiary or meta-analysis (EC5), it does not deal with teaching agile methods (EC6), and it does address Scrum, a specific agile methodology (EC7). The research question seems to be addressed as the article discusses the experiences using Scrum in an undergraduate project (EC9)."
1862.0,Included,included,Potter Model - A Change Compliant Software Development Lifecycle Model,A software development life cycle model based on predicting and deciding maximum possible changes which can come in the time line of project completion has been proposed. The model makes it easy for developers to manage the constantly changing requirements and specifications. This model instead of focusing on people and resources focuses on architecture. It is not a replacement for Agile and other iterative models. It is addition of a new perspective of architecture to the existing software development life cycle methodologies.,INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1), is based on academic research (assuming it's not explicitly stated but typically such models are developed through research), and discusses a primary study on a new model (IC4). It does not violate Exclusion Criteria: the article is presumably written in English (no language specified), it addresses software requirements (contrary to EC3), it is not incomplete or just an abstract (no information given about draft or slides), it is neither a meta-analysis nor tertiary source (no information provided), it does not solely focus on teaching agile methods but introduces a new model (EC6), it does not explicitly fail to address an agile methodology but rather adds to the existing models (EC7), and it appears to answer the research question of proposing a new model for managing changes in software development (EC9)."
2247.0,Included,included,Software Quality Assurance in XP and Spiral - A Comparative Study,"Agile processes have been introduced to avoid the problems most of software practitioners have run up against by using traditional software development methodologies. These are well known for their benefits like focus on quality, early business value delivery, higher morale of stakeholders, and the reduced cost/schedule. Also, they can support the earlier and quicker production of the code by dividing the product into small segments called iterations. However, there are on-going debates about their flexibility to accommodate changing requirements and whether the productivity and quality of the agile processes is satisfactory for the customers or not. Previously available studies have mostly focused on comparing XP(eXtreme Programming) with some other agile methodologies, rather than comparing it with traditional plan-driven software development methodologies. In this paper, we identify the XP phases and practices, how they ensure product quality, and map XP phases against the Spiral model phases to prove that XP has built-in QA (quality assurance) practices in its life cycle, in addition to its focus on productivity. A case study is also included to empirically investigate quality of the product developed using XP with comparison to the product developed using Spiral model.",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1), it's a study from academia (not explicitly industry, but this is not an exclusion criterion), it's a primary study (not a secondary or meta-analysis, EC5), and it's qualitative research (IC3). All exclusion criteria are met: the language is English (no EC1 violation), it doesn't deal with teaching agile methods (no EC6 violation), it doesn't fail to address agile methodologies (no EC7 violation), and it addresses research questions (no EC9 violation)."
1958.0,Included,included,"Programmers are from Mars, customers are from Venus: a practical guide for customers on XP projects","Extreme Programming and other Agile methods have a dedicated customer role that acts as the interface between development teams and their clients, sponsors, and end-users. The customer is critical to agile projects, but there is little research, experience, or advice about effective practices required to fill that role. We present a set of patterns describing the key roles on a customer team, and the practices that enable customers to fill those roles. By adopting these roles and practices, customers and development teams can increase the velocity and reliability of their projects, and ensure all participants in a project, not just the developers, can work at a sustainable pace.",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1). It presents a practical guide, likely based on industry or academic research (IC2). While the abstract does not specify the research type, it implies the discussion of effective practices, which could be qualitative (IC3). The article seems to present original insights, suggesting it is a primary study (IC4). It does not violate any exclusion criteria, as it is presumably written in English, does not exclude software requirements, is not incomplete, does not deal with teaching agile methods, and does not fail to address agile methodologies or research questions."
2231.0,Excluded,ec3,Software Process and Product Improvement: A Historical Perspective,"In this paper, a historical overview of significant attempts to get over the software crisis is presented. In particular, we trace the development of lifecycle models and information systems development methodologies during the last four decades. Finally, we explore the role of measurements and outline current and future works leading to process and product improvement.",EXCLUDED,"While the article from the given title addresses historical development of software lifecycle models and methodologies, it does not specifically address software requirements in the context of agile methodologies, thus failing to meet IC1. Furthermore, it does not appear to be a study from industry or academia focused on requirements, which is necessary to satisfy IC2, nor does it indicate being qualitative or quantitative research (IC3). Therefore, it does not meet all the Inclusion Criteria."
2379.0,Excluded,ec6,Teaching extreme programming to large groups of students,"We find the extreme programming methodology highly suitable for introducing undergraduate students to software engineering. To be able to apply this methodology at a reasonable teaching cost for large student groups, we have developed two courses that work in tandem: a team programming course taken by more than 100 students, and a coaching course taken by around 25 students. In this paper we describe our view of how extreme programming fits into the software engineering curriculum, our approach to teaching it, and our experiences, based on two years of running these courses. Particularly important aspects of our set up include team coaching (by older students), fixed working hours, and colocation during development. Our experiences so far are very positive, and we see that students get a good basic understanding of the important concepts in software engineering, rooted in their own practical experience.",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1), is a study from academia (IIC2), and is qualitative research (IC3). It is a primary study (IC4), and it does not violate any exclusion criteria (EC1-EC9). It discusses teaching extreme programming, which is an agile methodology (EC7), thus satisfying the requirement to address at least one agile methodology (EC7). The article answers the research question of how to introduce extreme programming to large groups of students and what aspects are important for successful implementation (not violating EC9)."
1124.0,Included,included,Empirical studies of embedded software development using agile methods: a systematic review,"Agile approaches are proved by numerous case studies and reports to be effective and constructive in desktop software development. However, the situation is quite different in the embedded world due to the unique characteristics of the embedded software projects, which bring many difficulties to developers. And little is known about the current application status of agile methods to cope with this special domain. In this paper, a systematic review was conducted to explore the particularity of the embedded software development and the relevant solutions using agile methods and practices. The result will supply a guideline to choose the appropriate agile elements to deal with the challenges derived from embedded characteristics.",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1) and is a qualitative research (IC3). It is a primary study (IC4) from academia. It does not violate any exclusion criteria, as it is written in English (not EC1), does not focus on non-agile software requirements (not EC3), is not incomplete or just a draft (not EC4), is not a tertiary or meta-analysis (not EC5), does not deal with teaching agile methods (not EC6), addresses agile methodologies (not EC7), and answers research questions about the application of agile methods in embedded software development (not EC9)."
555.0,Included,included,Analysing requirements in a case study of pairing,"Agile software development methods suggest that sharing tasks between a pair of developers has advantages over letting them work as individuals. This effect has been observed in designing and coding tasks too. However, it is not yet known whether or not pairing on requirements engineering tasks could deliver a similar benefit at an early phase of software projects. Based on first-hand experience in pairing development of the OpenOME tool, we analyse the evolving stakeholder requirements using the i*/Tropos method. Our findings show that sharing tasks of different roles becomes more effective when those roles are played by one stakeholder, possibly due to smaller communication delay at a shorter distance.",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1), is based on first-hand experience in pairing development, which suggests industry involvement (IC2), and involves analyzing evolving stakeholder requirements which is a qualitative research approach (IC3). It is a primary study as it presents original findings from a case study (IC4). The article does not violate any exclusion criteria, as it is written in English (EC1), does address software requirements (EC3), is not an incomplete study, a draft, presentation slides, or an abstract (EC4), is not a tertiary or meta-analysis (EC5), does not deal with teaching agile methods (EC6), addresses agile methodology through pairing (EC7), and answers the research question about the effectiveness of pairing in requirements engineering tasks (EC9)."
