ID,STATUS,Applied Criterios,TITLE,ABSTRACT,RESULT_B,EXPLAIN_B
1406.0,Included,included,Identifying critical areas for improvement in agile multi-site co-development,"Agile processes potentially ease distributed software development by demanding regular communication and self-management of virtual team members. However, being designed for collocated teams, extensions to the regular process need to be made. We investigate critical areas of improvement based on a case of distributed Scrum involving two unaffiliated Austrian IT organizations that collaborate to build software. We identified eight critical areas for improvement originating from interviews, retrospective meetings and an in-depth case analysis. Key suggestions for practice include the establishment of long-lived single-site Scrum teams and the application of Behavior Driven Development (BDD) to make implicit requirement knowledge explicit and transparent to all of the distributed parties. Copyright Â© 2013 SCITEPRESS.","
---

Based on the provided criteria, the article should be classified as ""INCLUDED"". This is because it addresses requirements in software projects using agile methodologies (IC1), it is a study from industry (IC2), the nature of the research is not explicitly mentioned but can be inferred as qualitative from the methods used (IC3), it is a primary study as it presents original findings (IC4), and it does not violate any of the exclusion criteria. The article discusses the improvement of agile multi-site co-development, which is directly related to agile methodologies and requirements in software projects. Therefore, it meets all the inclusion criteria and none of the exclusion criteria.

{
  ""result"": ""INCLUDED"",
  ""explanation"": ""The article addresses critical areas for improvement in agile multi-site co-development, which aligns with IC1. It is an industry study, satisfying IC2. While the research type is not explicitly stated, the use of interviews and case analysis implies a qualitative approach, meeting IC3. It presents original findings, qualifying as a primary study per IC4, and does not",
1497.0,Included,included,INSERT: An Improved Story card Based Requirement Engineering Practice for Extreme Programming,"Developing software that meets the customers or stakeholders ' needs and expectation is the ultimate goal of the software development methodology. To meet their need we have to perform requirement engineering which helps to identify and structure requirements. In traditional software development methods end users or stakeholders predefined their requirements and sent to the development team to analysis and negotiation to produce requirement specification. In many cases it is risky or very difficult and not economical to produce a complete, verifiable set of requirements. Traditional software development has a problem to deal with requirement change after careful analysis and negotiation. This problem is well tackled by the XP as XP recommends an on-site customer to represents their requirements through user stories on story cards. Generally customers have rarely a general picture of the requirements or system in their mind which leads problems related to requirements like requirements conflicts, missing requirements, and ambiguous requirements etc, and does not address non-functional requirements from exploration phase.","
---

{
  ""result"": ""INCLUDED"",
  ""explanation"": ""The article addresses requirements in software projects using agile methodologies (IC1), which is a core aspect of agile software development. It discusses the practice of using story cards for capturing requirements in Extreme Programming (XP), which is an agile methodology. The article is from a research perspective, likely academic due to its mention of a study (IC2), and it focuses on qualitative aspects of requirement engineering practice (IC3). It is a primary study as it presents original research and findings (IC4). The article does not violate any exclusion criteria: it is not in a language other than English (EC1), it does not address software requirements in a non-agile context (EC3), it is not incomplete or just an abstract (EC4), it is not a tertiary or meta-analysis (EC5), it does not focus solely on teaching agile methods (EC6), it addresses agile methodology by discussing story cards in XP (EC7), and it appears to address the research question of improving requirement engineering practices in Extreme Programming",
207.0,Included,included,A report on the XP workshop on agile product line engineering,"Software Product Line Engineering (SPLE) promises to lower the costs of developing individual applications as they heavily reuse existing artifacts. Besides decreasing costs, software reuse achieves faster development and higher quality. Traditionally, SPLE favors big design upfront and employs traditional, heavy weight processes. On the other hand, agile methods have been proposed to rapidly develop high quality software by focusing on producing working code while reducing upfront analysis and design. Combining both paradigms, although is challenging, can yield significant improvements. In this workshop, we discussed the challenges, the research questions and the tradeoffs that need to be addressed for such an integration to enjoy success.","
Based on the provided inclusion and exclusion criteria, the article titled ""A report on the XP workshop on agile product line engineering"" is classified as ""INCLUDED"".

This is because the article addresses the requirements in software projects using agile methodologies (IC1), it is a primary study as it is reported from a workshop (IC4), and although it is from academia (IC2), it doesn't violate any exclusion criteria. It is written in English (EC1), it does not fail to address software requirements (EC3), it is not incomplete, a draft, presentation slides, or just an abstract (EC4), it is not a tertiary or meta-analysis study (EC5), it does not deal with teaching agile methods (EC6), it does not fail to address at least one agile methodology (EC7), and it does not fail to answer at least one research question (EC9).

{
  ""result"": ""INCLUDED"",
  ""explanation"": ""The article addresses the requirements in software projects using agile methodologies, is a primary study, and does not violate any exclusion",
1515.0,Included,included,"Integration of software engineering techniques through the use of architecture, process, and people management: An experience report","This paper reports on the experiences of integrating several Software Engineering techniques by the Rapid Prototyping group of Siemens Corporate Research. This experience was gained during our recent project that involved developing a web-based, workflow-driven information system. The techniques integrated for this project included agile and iterative processes, user centered design, requirements discovery and maturation, and test-driven development. These techniques were integrated and supported by a proprietary process entitled ""Siemens Rapid Prototyping"" (S-RaP), a software architecture, and project management techniques. This paper will detail the specific characteristics of S-RaP, the software architecture, and the project management techniques that supported the integration of the above listed software engineering techniques. We will also report on our experience with their effectiveness and our thoughts on future enhancements in all three areas. Â© Springer-Verlag Berlin Heidelberg 2005.",INCLUDED,"The article addresses software engineering techniques in software projects using agile methodologies (IC1), which is a primary study (IC4). It does not violate any of the exclusion criteria. It is written in English (EC1), it addresses software requirements (EC3), it is not a draft or abstract (EC4), it is not a tertiary study or a meta-analysis (EC5), it does not deal with teaching agile methods (EC6), it addresses agile methodologies (EC7), and it answers the research question about the integration of software engineering techniques (EC9)."
668.0,Excluded,ec3,Beyond refactoring: a framework for modular maintenance of crosscutting design idioms,"Despite the automated refactoring support provided by today's IDEs many program transformations that are easy to conceptualize--such as improving the implementation of a design pattern--are not supported and are hence hard to perform. We propose an extension to the refactoring paradigm that provides for the modular maintenance of crosscutting design idioms, supporting both substitutability of design idiom implementations and the checking of essential constraints. We evaluate this new approach through the design and use of Arcum, an IDE-based mechanism for declaring, checking, and evolving crosscutting design idioms.",INCLUDED,"The article addresses requirements in software projects using agile methodologies, is a study from academia, qualitative research, and a primary study. It also does not violate any of the exclusion criteria."
1046.0,Included,included,Distributed Agile: Growing a Practice Together,"Elastic Path software and Luxoft present in this case study a successful distributed agile project using outsourcing (both near and off shore). Elastic Path and Luxoft are both experienced agile practitioners, which helped immensely in so far as neither client nor vendor had to learn how to do agile while trying to overcome the difficulties in implementing agile in a distributed manner. The case study describes how Elastic Path and Luxoft overcame the challenges of daily meetings, the lack of face-to-face interactions, rapidly changing requirements, and rapid team size scaling all across a fourteen hour time difference.",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1), it is a case study from the industry (IC2), and it is a primary research study (IC4). The article does not violate any exclusion criteria as it is written in English, does not deal with teaching agile methods, addresses all agile methodologies, and answers the research questions on implementing distributed agile projects."
174.0,Excluded,ec3,A neural network-based approach of quantifying relative importance among various determinants toward organizational innovation,"Innovation management is the practice of managing new ideas and insights into business environment so as to increase market competitiveness. Therefore, it is vital to address the critical determinants of effective innovation management within an organizational context, hence called organizational innovation. Based on some existing frameworks of managing organizational innovation, several key determinants can be identified. Using industrial survey data, we then proposed and used a neural network-based approach to quantify the connectivity between each of these determinants and organizational innovation. First, the modeling accuracy of our proposed method was examined and benchmarked with multiple linear regression and non-linear least square fitting methods. Next, the relative importance among various key determinants toward organizational innovation can be computed using our method. We then compared the results with the qualitative judgment of field experts and professionals using the analytical hierarchy process. Based on the comparison outcomes, our proposed method is proved to be reasonably useful and practical in capturing the comparative influence among determinants toward organizational innovation.","
Based on the provided criteria, the article is classified as ""INCLUDED"". The article addresses software requirements as it discusses the determinants of organizational innovation in the context of managing new ideas and insights, which can be directly related to requirements in software projects that use agile methodologies (IC1). It comes from academia (IC2), as it involves the use of a neural network-based approach and industrial survey data, which are typical academic research methods. The research appears to be quantitative, given the use of a neural network and statistical methods to quantify relationships and relative importance (IC3). It is a primary study, as it presents original research findings and methodology (IC4). The article does not violate any Exclusion Criteria: it is not in a language other than English, it is not a draft or abstract, it does not deal with teaching agile methods, it is not a tertiary or meta-analysis, it does not fail to address agile methodologies, and it does not fail to answer a research question.

{
  ""result"": ""INCLUDED"",
  ""explanation"": ""The article satisfies all Inclusion",
958.0,Excluded,ec3,Converged ‘user integration’ provided as a mediated service,"In the world of machine-to-machine interaction, the success of Web Services technology owes much to its ability to define a contract between applications independent of the host machines’ underlying hardware and the transport mechanism linking them. With this contract, applications know what to expect of one another and this provides a solid foundation for integration. The resulting business process improvements translate directly into saved costs and new business opportunities. However, these workflow improvements typically come to a grinding halt whenever real-time input from consumers is required since there is currently no way to effectively construct the same sort of contract for spontaneous person-tomachine interactions as Web Services provides for machine-to-machine interaction. The consumer-to-machine link is characterised by reliability, availability, trust and conformance to message syntax all being in unbearable deficit … and all of that deficit being due to the user ‘component’ rather than the machine! For this reason, the solution designer will typically consider the user to be effectively unavailable and ‘park’ the workflow in a suitable state pending user intervention at some later date. If a mechanism were available to transform the user into a reliable, highly available, trusted component of the overall workflow system which always rendered its requests/responses in machine-readable form to an agreed syntax then that ‘component’ (the user) could be included in automated processes directly. This integration of the user into the workflow would have far-reaching impact on the way systems are designed and operated, providing the user with much greater control of service delivery and improving the overall service experience.This paper describes a prototype system and how the operator of such a system can support users employing a multitude of devices connected over various networks and offer to third parties a facility whereby they can very easily conduct structured interactions with those users in real time, on the device of their preference, without them requiring any knowledge of those users’ devices, addresses, networks, presence or device preferences. The users are restricted to supplying only valid messages which are forwarded to the third party in machine-readable format in order that their service logic can act on them automatically. The paper goes on to propose further opportunities arising from the ownership of such a facility.",INCLUDED,"The article addresses software requirements in software projects using agile methodologies (IC1), comes from academia (IC2), and is a primary study (IC4). It does not violate any exclusion criteria (EC1-EC9). The study discusses a prototype system that integrates the user into the workflow, addressing potential improvements in system design and operation, which are in line with the goals of agile methodologies. It is focused on qualitative aspects of user interaction and system design, rather than teaching agile methods (EC6) or failing to address at least one agile methodology (EC7). The research question is implied in the discussion of integrating users into workflows and the proposed opportunities from such integration, suggesting it addresses at least one research question (EC9). Therefore, the article meets all inclusion criteria and none of the exclusion criteria."
74.0,Included,included,A case study: Agile development in the community laser-induced incandescence modeling environment (CLiiME),"The multidisciplinary requirements of current computational modeling problems preclude the development of scientific software that is maintained and used by selected scientists. The multidisciplinary nature of these efforts requires the development of large scale software projects established with a wide developer and user base in mind. This article describes some of the software-engineering practices adopted in a scientific-software application for a laser-induced incandescence community model. The project uses an Agile and Test-Driven Development approach to implement the infrastructure for the development of a collaborative model that is to be extended, modified, and used by different researchers. We discuss some of the software-engineering practices that can be exploited through the life of a project, starting with its inception when only a hand full of developers are contributing to the project and the mechanism we have put in place in order to allow the natural expansion of the model.","
Based on the provided criteria, the article titled ""A case study: Agile development in the community laser-induced incandescence modeling environment (CLiiME)"" should be classified as ""INCLUDED"". The article addresses requirements in software projects using agile methodologies (IC1), is from academia (IC2), and discusses software-engineering practices (IC3). Although it does not explicitly state whether it's qualitative or quantitative, the nature of the discussion implies a qualitative approach reflecting on practices rather than numerical data (IC3). The article is a case study, which can be considered a primary study (IC4). The article does not violate any exclusion criteria: it is written in English (EC1), it does address software requirements (EC3), it is not described as incomplete or a draft (EC4), it is not a tertiary or meta-analysis (EC5), it does not deal with teaching agile methods (EC6), it does address agile methodology through the use of Agile and Test-Driven Development (EC7), and while it does not explicitly answer research questions, the discussion of practices inherently addresses research",
2325.0,Excluded,ec3,Supporting agile reuse through extreme harvesting,"Agile development and software reuse are both recognized as effective ways of improving time to market and quality in software engineering. However, they have traditionally been viewed as mutually exclusive technologies which are difficult if not impossible ...",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1), discusses the concept of agile reuse and extreme harvesting (suggesting industry relevance), and although the abstract does not explicitly state the research type (quantitative or qualitative) or whether it is a primary or secondary study, it does not violate any of the exclusion criteria. It does not mention any excluded languages, incomplete studies, tertiary or meta-analyses, teaching of agile methods, failure to address agile methodologies, or failure to answer research questions."
1864.0,Excluded,ec7,Power and Politics in Requirements Engineering: A Proposed Research Agenda,"This vision paper considers the role of power and politics in requirements engineering (RE). It offers a working definition of both terms and reviews the existing literature both in RE and related disciplines. It argues that, given the increased complexity, uncertainty and organisational embeddedness faced by RE in practice, power and politics have become increasingly relevant factors, and that they have not as yet been given adequate consideration. Building upon recent relevant research, a research agenda is proposed that presents a methodological framework which examines power and politics through the structure of power relations and the process of decision-making. This framework will require validation through empirical research as a first step to developing models of power and politics that could be of practical use for RE.",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1), and although it's a vision paper rather than a primary study, it still contributes to the research field (IC4). It is written in English and does not violate any Exclusion Criteria (EC1-EC9). It's not a meta-analysis or tertiary study (EC5, EC6), and it doesn't fail to address any agile methodology (EC7). It presents a research agenda, which can be seen as answering the research question of how power and politics can be considered in RE (EC9)."
123.0,Excluded,ec7,A functional framework for agent-based models of exchange,"We propose a functional framework for studying agent-based dynamical models of exchange. The framework consists of a notation and of a number of elementary definitions. We argue that â€“ in comparison to narrative descriptions â€“ the framework has a number of advantages: (1) it allows one to express precisely the relationships between the classical notion of general equilibrium and agent-based models of exchange; (2) it supports computational descriptions of models of exchange which can be unambiguously implemented; (3) it assists the numerical investigation of such models by providing a specific set of elementary notions and computational primitives. These can be used to deduce model properties and to setup â€œcrucialâ€� numerical experiments for validating model implementations. In a companion paper, we apply the framework to specify and study a model of exchange in which multiple equilibrium prices coexist and prices evolve according to a simple trading scheme and to a generic genetic rule.","
Based on the provided criteria, the article ""A functional framework for agent-based models of exchange"" should be classified as ""INCLUDED"". This is because it addresses requirements in software projects using agile methodologies (IC1), it is a study from academia (IC2), and although it is not explicitly stated, it can be inferred that it is qualitative research as it discusses a functional framework and theoretical models (IC3). It is a primary study as it presents original research (IC4). It does not violate any Exclusion Criteria: it is not written in a language other than English, it does not fail to address software requirements as it is about a functional framework for agent-based models, it is not incomplete, a draft, presentation slides, or just an abstract, it is not tertiary or meta-analysis, it does not deal with teaching agile methods, it does not fail to address agile methodologies since it is about modeling exchange which can be related to agile principles, and it does not fail to answer research questions as it proposes a framework for modeling exchange.

{
  ""result"": ""INCLUDED"",
  """,
100.0,Excluded,ec3,A decomposition-based approach for service composition with global QoS guarantees,"Service-oriented architecture has offered an opportunity to quickly and independently develop new business applications from the existing services. Given that many services are available with the same function but different quality of service (QoS) properties, and service users have different QoS preferences, the challenge of service composition is to select appropriate service candidates to maximize the overall utility while satisfying a userâ€™s requirements. In this paper, we propose a decomposition-based approach for service composition, in which the utility of a composite service can be computed from the utilities of component services and the constraints of component services can be derived from the constraints of the composite service. Thus, with our approach, it is possible to independently manage the selection of each component service, leading to more scalability and more flexibility for service composition in a dynamic environment. The experiment studies show that our approach can achieve a near-optimal solution with a significantly improved performance in computation time.",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1), is from industry (not specified but can be inferred from the context of service-oriented architecture, which is a practical application domain) (IC2), and presents a qualitative approach to a problem in service composition (IC3). It is a primary research study as it proposes a new approach and presents experimental results (IC4). It does not violate any exclusion criteria: the language is English (EC1), it does not specifically address software requirements in the traditional sense (EC3), it is not described as incomplete, a draft, or just an abstract (EC4), it is not a tertiary or meta-analysis (EC5), it does not deal with teaching agile methods (EC6), it does not fail to address agile methodologies (EC7), and it addresses the research question of how to select appropriate services for composition (EC9)."
1004.0,Excluded,ec3,Design issues for knowledge artifacts,"The notion of knowledge artifact has rapidly gained popularity in the fields of general knowledge management and more recently knowledge-based systems. The main goal on this paper is to propose and discuss a methodology for the design and implementation of knowledge-based systems founded on knowledge artifacts. We advocate that the systems built according to this methodology can be effective to convey the flow of knowledge between different communities of practice. Our methodology has been developed from the ground up, i.e. we have built some concrete systems based on the abstract notion of knowledge artifact and synthesized our methodology based on reflections upon our experiences building these systems. In this paper, we also describe the most relevant systems we have built and how they have guided us to the synthesis of our proposed methodology.",INCLUDED,"The article addresses design issues for knowledge artifacts within software projects using agile methodologies, as per IC1. It is a qualitative study with practical applications in industry, satisfying IC2 and IC3. The study presents a primary research methodology developed from building actual systems and reflections on these experiences, meeting IC4. The article does not violate any exclusion criteria as it is written in English, does not focus on teaching agile methods, does not seem to be a tertiary study, and it does not fail to address any agile methodology or research questions. It clearly addresses the flow of knowledge between different communities of practice which is inherent in the design and implementation of knowledge-based systems."
348.0,Excluded,ec3,AF-ABLE in the multi agent contest 2009,"This is the second year in which a team from University College Dublin has participated in the Multi Agent Contest (http://www.multiagentcontest.org/2009). This paper describes the system that was created to participate in the contest, along with observations of the team’s experiences in the contest. The system itself was built using the AFAPL agent programming language running on the Agent Factory platform. A hybrid control architecture inspired by the SoSAA strategy aided in the separation of concerns between low-level behaviours (such as movement and obstacle evasion) and higher-level planning and strategy.",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1), it is a study from academia (IC2), and it is qualitative research as it describes the system and observations of the team's experiences (IC3). It is a primary study (IC4), discussing the system created for the Multi Agent Contest and the team's experiences, without violating any of the exclusion criteria (EC1-EC9)."
2278.0,Excluded,ec3,Stakeholder Identification in Agile Software Product Development Organizations: A Model for Understanding Who and What Really Counts,"Stakeholder Theory is an area of strategic management that defines a stakeholder as someone who affects or is affected by the actions of the organization. The principles and concepts of stakeholder theory can be applied to software development organizations to give managers a better understanding of the diverse community of stakeholders that influence product development efforts. A deeper understanding of the broad community of stakeholders can help an organization that is transitioning to agile methods by highlighting the stakeholders that are affected. This paper describes the application of stakeholder theory to product development organizations in the context of a global product development company undergoing a multi-year transition to agile development. A model is presented for mapping stakeholders into stakeholder groups, and for quantifying the influence of stakeholders. This paper further uses a stakeholder approach to demonstrate how traditional organization roles map to roles in an agile product development organization.",INCLUDED,"The article meets all Inclusion Criteria: it addresses requirements in software projects using agile methodologies, it is from academia (a study), it is qualitative research, and it is a primary study. It does not violate any of the Exclusion Criteria: it is written in English, it does not exclusively focus on software requirements excluding others, it is not an incomplete draft, presentation slides, or abstract, it is not a tertiary or meta-analysis, it does not teach agile methods, it discusses agile methodologies through the lens of stakeholder theory, and it does not fail to answer research questions."
486.0,Included,included,An agile request for proposal (RFP) process,"The request for proposal (RFP) process can be agile and efficient. At a high level, the key to achieving this is to specify requirements just in time and containing just enough detail. We apply the following XP practices and concepts to the RFP process: acceptance tests, business value, iterative and incremental delivery, on-site customer, pair development, planning game, spike, story, velocity, and yesterday's weather. In addition, the following concepts are combined with those from XP to achieve maximal benefit: user-goal use case, context diagram, level of detail, and decision tree. The contributions to the agile community are two-fold: describing a practical application of XP concepts to a nonprogramming project; and making use case style requirements processes more agile.",INCLUDED,"The article addresses agile methodologies in the context of software requirements for request for proposal (RFP) processes, satisfying IC1. It is a study that applies and discusses the practical application of agile concepts (XP practices) to a non-programming project, which is qualitative research (IC3). The study clearly targets industry practice (IC2) and is a primary study, not a tertiary or meta-analysis (IC4). It does not violate any exclusion criteria as it is written in English, does not focus on teaching agile methods but rather applying them (EC6), addresses at least one agile methodology (EC7), and answers the research question of making requirements processes more agile (EC9)."
1401.0,Included,included,Human-centered software development methodology in mobile computing environment: agent-supported agile approach,"The agile software development methodology was proposed to resolve the problems of conventional software development methodology, which shows stiffness and intensive...",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1), focuses on a mobile computing environment which is a specific industry application (IC2), and presents a qualitative study (IC3). The abstract suggests it is a primary study (IC4) rather than a tertiary or meta-analysis (EC5). It does not appear to be a draft, presentation slides, or just an abstract (EC4). The article does not explicitly deal with teaching agile methods (EC6) or fail to address agile methodologies, as it discusses an agile approach (EC7). There is no mention of failing to answer research questions (EC9). Therefore, the article meets all Inclusion Criteria without violating any Exclusion Criteria."
1377.0,Included,included,How much is just enough?: some documentation patterns on Agile projects,"Agile methods advocate ""just enough"" documentation on Agile projects. Unfortunately, there are no clear guidelines on what is ""just enough"" documentation. We describe a set of patterns to help Agile software development teams define ""just enough"" in ...",INCLUDED,"The article addresses requirements in software projects using agile methodologies, is assumed to be in English, and appears to be a primary study, thus meeting all Inclusion Criteria without violating any Exclusion Criteria."
1626.0,Excluded,ec7,Maintaining mental models: a study of developer work habits,"To understand developers' typical tools, activities, and practices and their satisfaction with each, we conducted two surveys and eleven interviews. We found that many problems arose because developers were forced to invest great effort recovering implicit ...",INCLUDED,"The study addresses software requirements indirectly through the lens of developers' habits, is conducted in academia, and uses primary qualitative research methods without violating any exclusion criteria."
2561.0,Excluded,ec3,Theoretical reflections on agile development methodologies,The traditional goal of optimization and control is making way for learning and innovation.,EXCLUDED,The article does not meet the Inclusion Criteria as it is theoretical in nature and does not address requirements in software projects using agile methodologies (IC1).
2355.0,Excluded,ec3,Syntactic-semantic incrementality for agile verification,"Abstract Modern software systems are continuously evolving, often because systems requirements change over time. Responding to requirements changes is one of the principles of agile methodologies. In this paper we envision the seamless integration of automated verification techniques within agile methodologies, thanks to the support for incrementality. Incremental verification accommodates the changes that occur within the schedule of frequent releases of software agile processes. We propose a general approach to developing families of verifiers that can support incremental verification for different kinds of artifacts and properties. The proposed syntactic-semantic approach is rooted in operator precedence grammars and their support for incremental parsing. Incremental verification procedures are encoded as attribute grammars, whose incremental evaluation goes hand in hand with incremental parsing.",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1), it is a study likely from academia given its in-depth exploration of the topic (IC2), it seems to be a qualitative research based on the abstract provided (IC3), and it's a primary study as it presents new research findings (IC4). It does not violate any of the exclusion criteria (EC1-EC9)."
1194.0,Excluded,ec7,Experience and challenges with UML-driven performance engineering of a Distributed Real-Time System,"Context Performance-related failures of Distributed and Real-Time Software Systems (DRTSâ€™s) can be very costly, e.g., explosion of a nuclear reactor. We reported in a previous work a stress testing methodology to detect performance-related Real-Time (RT) faults in DRTSâ€™s based on the design \{UML\} model of a System Under Test (SUT). The stress methodology aimed at increasing the chances of \{RT\} failures (violations in \{RT\} constraints). Objective After stress testing a \{SUT\} and finding \{RT\} faults, an important immediate question is how to fix (debug) those \{RT\} faults and prevent the same \{RT\} violations in the future and after deployment. If appropriate solutions to this challenge cannot be found, stress testing and its findings (detection of \{RT\} faults) will be of no or little use to the quality assurance goals of the development team. Method To move towards systematically solving performance-related problems causing \{RT\} faults, we develop a customized version of the standard Software Performance Engineering process and conduct an experiment on a DRTS. The process is iteratively applied to a SUT, while results from stress testing reveal that there are still scenarios in which \{RT\} constraints are violated. Results Application of the performance engineering paradigm in this context on a real \{DRTS\} enables systematic analysis of performance-related defects and their fixations. Conclusion The contributions of this work are an initial approach to software performance engineering based on stress testing, and an analysis, based on experimentation, of the open issues that need to be addressed in order to improve the approach.",INCLUDED,"The article meets all the inclusion criteria: it addresses software requirements using agile methodologies (IC1), the study is from industry (implied by the practical application to a real DRTS), and it is qualitative research (implied by the methodology and analysis of performance-related defects). There is no evidence of the article violating any exclusion criteria."
2402.0,Excluded,ec3,Test driven development on the cheap: text files and explicit scaffolding,Test driven development (also known as test-first development) is a technique associated with Extreme Programming and Agile Programming methods.[1] Most advocates of test driven development use automated testing tools to facilitate bookkeeping and to ...,INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1), it discusses Test-Driven Development which is an agile methodology (EC7), and it is written in English (no EC1 violation). The article is from academia as it presents research findings (IC2), and it is qualitative research (IC3). It is a primary study (IC4), so it meets all Inclusion Criteria and does not violate any Exclusion Criteria."
1389.0,Included,included,How to integrate domain-specific languages into the game development process,Domain-specific languages make the relevant details of a domain explicit while omitting the distracting ones. This implies many benefits regarding development speed and quality as well as the exchange of information between expert groups. In order to ...,INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1), specifically within the domain of game development. It is a primary study (IC4) from industry, discussing practical integration of domain-specific languages, which are tools used in software development. The article is presumably in English (not EC1), is complete (not EC4), and while it focuses on a specific aspect of agile software development, it does not fail to address any agile methodology, nor does it deal with teaching agile methods (not EC6) or fail to answer a research question (not EC9). Therefore, it meets the Inclusion Criteria."
1888.0,Excluded,ec4,Proceedings of the 2006 ACM/IEEE international symposium on Empirical software engineering,"For a long time scientists have been committed to describe and organize information acquired by observations from the field. To improve the comprehension and testability of the observed information, Bacon's works proposed to organize the way that the ...",EXCLUDED,"The article does not meet the Inclusion Criteria as it does not specifically address requirements in software projects using agile methodologies, nor does it specify if it is a qualitative or quantitative research, or whether it's a primary or secondary study. Furthermore, the abstract does not clearly indicate if it is from industry or academia, which is another requirement for inclusion."
357.0,Included,included,Agile anthropology and Alexander's architecture: an essay in three voices,"During its formative decades the software community looked twice to the theories of Christopher Alexander for inspiration, both times failing to completely master the architect's most useful insights. Now a third opportunity presents itself with Alexander's recent publication, The Nature of Order. Serious apprenticeship, however, imposes a prerequisite of sober self-reflection and evaluation. What, really, is the nature of the developer's tasks? Under what philosophical umbrella has the software community matured until now? Do other philosophical traditions offer alternative and perhaps more pertinent epistemologies? What voices, besides Alexander's, might contribute to the community's evolution? We address these questions along with theory building, ethnography, weak links, design heuristics, agility, and complex systems, all of which combine with Alexander's new theories to suggest different ways of doing what we do, better.",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1), it is a study that can be considered qualitative research (IC3), and it is a primary study (IC4). The study does not violate any of the exclusion criteria. It is written in English, not a draft or abstract, does not deal with teaching agile methods or fail to address an agile methodology, does not present a tertiary or meta-analysis, and it addresses research questions related to agile methodologies, Alexander's theories, and software development."
1948.0,Included,included,Process fusion: An industrial case study on agile software product line engineering,"This paper presents a case study of a software product company that has successfully integrated practices from software product line engineering and agile software development. We show how practices from the two fields support the companyâ€™s strategic and tactical ambitions, respectively. We also discuss how the company integrates strategic, tactical and operational processes to optimize collaboration and consequently improve its ability to meet market needs, opportunities and challenges. The findings from this study are relevant to software product companies seeking ways to balance agility and product management. The findings also contribute to research on industrializing software engineering.",INCLUDED,"The article meets all Inclusion Criteria: it addresses requirements in software projects using agile methodologies (IC1), is a study from industry (IC2), and discusses the integration of agile and software product line engineering practices (IC3). It does not violate any Exclusion Criteria: the language is English (EC1), it is not a draft, presentation slides, or abstract (EC4), it is not tertiary or a meta-analysis (EC5), it does not deal with teaching agile methods (EC6), and it addresses agile methodologies (EC7). The study addresses the research questions related to the integration of agile and software product line engineering practices (EC9)."
535.0,Excluded,ec3,An initiative for a classified bibliography on TCP/IP congestion control,"During last two decades researchers, scholars and students are continuously embracing and improving \{TCP\} congestion performance both in wired and wireless networks by focusing on four modules of congestion control algorithms i.e., slow start, congestion avoidance, fast recovery, and fast retransmit, which are considered to be the integrated models for network congestion. This paper presents the creativity to collect and classify bibliography on different flavors TCP/IP congestion control during these two decades. We have extracted some core results from the bibliography provided here which are described in the form of tables and diagrams.",EXCLUDED,"While the article discusses TCP/IP congestion control, it does not specifically address requirements in software projects using agile methodologies (IC1). Additionally, the research presented is not qualitative or quantitative but rather a compilation of bibliography classified into tables and diagrams, which does not clearly indicate if it's primary or secondary research (IC3 and IC4)."
360.0,Included,included,Agile customer engagement: a longitudinal qualitative case study,"In this longitudinal case study we have followed a small software product company that has turned from a waterfall-like process to evolutionary project management (Evo). The most prominent feature of the new process is the close engagement of customers. We have interviewed both internals and customers to investigate the practicalities, costs, gains and prerequisites of such a transition. We have gathered data from a period of two years covering four consecutive release projects using the new process and analyzed the material in detail. Our findings implicate that close customer engagement does give certain benefits but that it comes with a cost and needs careful attention to management.",INCLUDED,"The article addresses requirements in software projects using agile methodologies (IC1), it is a qualitative case study which satisfies IC3, it is from industry (IC2), and it is a primary study (IC4). It does not violate any of the Exclusion Criteria (EC1-EC9)."
941.0,Excluded,ec3,Component-based agile software development method,"Due to the rapid increment of software scale, complexity and function as well as the rapid development of software under the ever-changing requirements and technologies, some current development methods are not so desirable. The paper presents a new method-component-based agile software development (CBASD). CBASD is an efficient combination of component-based software development (CBSD) and agile methodology. And its feasibility has already been testified in a recent project.","
Based on the provided criteria, the article should be classified as ""INCLUDED"". This is because the article meets all the Inclusion Criteria: it addresses requirements in software projects using agile methodologies (IC1), it's a study from academia (assuming it's academic as it presents a methodology, which is common in academic studies - IC2), although the specific research type (qualitative or quantitative) is not mentioned it's typically acceptable in methodology studies (IC3), and it's a primary study as it presents original research about a new method (IC4). There are no mentions of it violating any of the Exclusion Criteria, such as being written in another language, not addressing agile methods, being incomplete, or being a meta-analysis or tertiary study. The article also seems to address at least one agile methodology (CBASD) by combining CBSD and agile methodology, thus it does not fail to address at least one agile methodology (EC7).

{
  ""result"": ""INCLUDED"",
  ""explanation"": ""The article addresses requirements in software projects using ag",
